index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
47,2022-07-17-21:15:09,100,100,100,-68,-88,100,-92,100,100,-72,-65,-86,100,100,100,-80,100,-81,-85,-79,-74,100,-76,-64,100,100,6
48,2022-07-17-21:15:14,100,100,100,-76,-87,100,-91,-97,100,-69,-68,-88,100,100,100,-85,100,-87,-91,-83,-70,100,-77,-72,100,100,6
49,2022-07-17-21:15:19,100,100,100,-76,100,100,100,-94,100,-85,-75,-91,100,100,-92,-86,100,-87,-91,-82,-78,100,-82,-72,100,100,6
50,2022-07-17-21:15:24,100,100,100,-71,-85,100,-90,100,100,-68,-68,-89,100,100,100,-85,100,-88,-88,-80,-70,100,-77,-65,100,100,6
51,2022-07-17-21:15:29,100,100,100,-74,-86,100,100,-96,100,-83,-75,-93,100,100,-91,-86,100,-88,-91,-83,-77,100,-82,-71,100,100,6
52,2022-07-17-21:15:34,100,100,100,-68,-86,100,-90,-96,100,-72,-65,-86,100,100,-91,-81,100,-80,-87,-80,-74,100,-76,-64,100,100,6
53,2022-07-17-21:15:39,100,100,100,-70,-87,100,100,-96,100,-69,-68,-88,100,100,100,-84,100,-86,-87,-80,-70,100,-78,-65,100,100,6
54,2022-07-17-21:15:44,100,100,100,-68,-86,100,-90,100,100,-72,-65,-86,100,100,100,-81,100,-81,-87,-80,-74,100,-76,-64,100,100,6
55,2022-07-17-21:15:49,100,100,100,-71,-87,100,-90,-97,100,-69,-68,-88,100,100,100,-83,100,-87,-87,-80,-70,100,-77,-65,100,100,6
56,2022-07-17-21:15:54,100,100,100,-76,100,100,-93,-94,100,-83,-75,-92,100,100,-93,-87,100,-87,-91,-83,-78,100,-82,-71,100,100,6
57,2022-07-17-21:15:59,100,100,100,-70,-87,100,-90,-96,100,-73,-65,-85,100,100,-92,-80,100,-80,-86,-80,-75,100,-77,-64,100,100,6
58,2022-07-17-21:16:04,100,100,100,-76,100,100,-96,100,100,-85,-76,-93,100,100,100,100,100,-87,100,100,-78,100,-82,-72,100,100,6
59,2022-07-17-21:16:09,100,100,100,-70,-86,100,-89,-94,100,-72,-64,-86,100,100,-93,-80,100,-81,-87,-80,-75,100,-76,-64,100,100,6
