index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
27,2022-07-19-16:14:49,100,100,-67,100,-92,100,-84,-82,-82,-97,-100,-89,100,100,-86,-94,100,-85,-68,100,-94,100,100,-95,100,100,30
28,2022-07-19-16:14:54,100,-83,-64,-90,-88,100,-82,-71,-76,100,100,-91,100,100,-86,-89,100,-82,-62,-91,100,100,100,-94,100,100,30
29,2022-07-19-16:14:59,100,-89,-67,-86,-88,100,-83,-83,-82,-92,100,-86,100,100,-87,-89,100,-89,-64,100,-97,100,100,100,-91,100,30
30,2022-07-19-16:15:04,100,100,-66,100,100,100,-83,-82,-83,100,100,-86,100,100,-88,-94,100,-87,-64,100,-94,100,100,-93,100,100,30
31,2022-07-19-16:15:09,100,-87,-57,-87,-84,100,-82,-76,-77,-93,100,-84,100,100,-84,-89,100,-74,-65,100,100,100,100,100,-92,100,30
32,2022-07-19-16:15:14,100,-87,-67,-94,-84,100,-85,-79,-82,-96,100,-88,100,100,-82,100,100,-83,-60,100,-95,100,100,-93,-97,100,30
33,2022-07-19-16:15:19,100,-85,-69,-86,-81,100,-91,-72,-78,-90,100,100,100,100,-79,-88,100,-83,-60,-89,-94,100,100,100,100,100,30
34,2022-07-19-16:15:24,100,-90,-59,-87,-82,100,-89,-77,-76,-88,100,-85,100,100,-83,-88,100,-73,-68,100,100,100,100,100,-93,100,30
35,2022-07-19-16:15:29,100,100,-74,100,-85,100,-79,-79,-75,-97,100,-85,100,100,-80,-87,100,-75,-62,100,100,100,100,100,100,100,30
36,2022-07-19-16:15:34,100,-94,-61,-90,-88,100,-71,-69,-84,-90,100,-92,100,100,-83,100,100,-77,-65,100,100,100,100,100,100,100,30
37,2022-07-19-16:15:39,100,-95,-67,-94,-92,100,-82,-80,-80,-90,-95,-87,100,100,-89,-94,100,-87,-64,100,-97,100,-92,-90,-91,100,30
38,2022-07-19-16:15:44,100,-87,-68,-87,-83,100,-74,-73,-74,-92,100,-88,100,100,-79,-90,100,-78,-62,100,100,100,-93,100,100,100,30
39,2022-07-19-16:15:49,100,100,-70,100,-89,100,-80,-70,-84,100,100,-86,100,100,-92,-95,100,-82,-66,100,-93,100,100,-92,100,100,30
40,2022-07-19-16:15:54,100,100,-68,-98,-88,100,-80,-76,-73,100,100,-86,100,100,-78,-89,100,-88,-58,100,-92,100,100,-91,100,100,30
41,2022-07-19-16:15:59,100,-89,-58,-89,-86,100,-78,-72,-75,-91,100,-88,100,100,-85,-92,100,-77,-64,100,100,100,100,100,-93,100,30
42,2022-07-19-16:16:04,100,-91,-69,-98,-92,100,-83,-70,-83,100,100,-86,100,100,-90,-92,100,-80,-64,100,-94,100,100,-91,-97,100,30
43,2022-07-19-16:16:09,100,-90,-58,-90,100,100,-80,-72,100,-90,100,-84,100,100,-85,100,100,100,-64,100,100,100,100,100,100,100,30
44,2022-07-19-16:16:14,100,-90,-68,-89,-92,100,-83,-70,-83,-90,100,-85,100,100,-90,-92,100,-81,-64,100,-93,100,100,-91,-94,100,30
45,2022-07-19-16:16:19,100,-86,-68,100,-84,100,-79,-76,-76,100,100,-86,100,100,-78,-88,100,-85,-58,100,-93,100,100,-91,-98,100,30
46,2022-07-19-16:16:24,100,-89,-58,-89,-89,100,-78,-72,-75,-91,100,-84,100,100,-85,-92,100,-79,-64,100,100,100,100,100,-92,100,30
47,2022-07-19-16:16:29,100,-87,100,-89,-91,100,-78,-72,-75,-90,100,-85,100,100,-78,100,100,-86,-58,100,100,100,100,100,100,100,30
48,2022-07-19-16:16:34,100,-90,-58,-89,-84,100,-78,-72,-75,-90,100,-85,100,100,-85,-88,100,-78,-64,100,100,100,100,100,100,100,30
49,2022-07-19-16:16:39,100,-90,-68,-90,-91,100,-83,-70,-84,-90,100,-85,100,100,-90,-93,100,-81,-64,100,-93,100,100,-92,-100,100,30
50,2022-07-19-16:16:44,100,-86,-69,100,-84,100,-80,-76,-76,100,100,-86,100,100,-78,-89,100,-85,-58,100,-93,100,100,-91,100,100,30
51,2022-07-19-16:16:49,100,-86,-68,100,-84,100,-79,-76,-76,-94,100,-86,100,100,-78,100,100,100,-58,100,100,100,100,100,100,100,30
52,2022-07-19-16:16:54,100,100,-69,-95,-84,100,-79,-70,-83,100,-96,-86,100,100,-78,-88,100,-81,-58,100,-93,100,100,-91,100,100,30
53,2022-07-19-16:16:59,100,-91,-58,-89,-90,100,-78,-72,-76,100,100,-84,100,100,-85,-90,100,-79,-64,100,100,100,100,100,100,100,30
54,2022-07-19-16:17:04,100,-91,-68,-90,-92,100,-83,-70,-83,-90,100,-86,100,100,-90,-96,100,-80,-64,100,-93,100,100,-91,-92,100,30
55,2022-07-19-16:17:09,100,100,-68,100,100,100,-83,-70,-83,100,100,-86,100,100,-91,-94,100,-81,-64,100,-94,100,100,-91,-97,100,30
56,2022-07-19-16:17:14,100,-90,-58,-89,-92,100,-78,-72,-75,-90,100,-84,100,100,-90,-94,100,-78,-64,100,100,100,100,100,-93,100,30
57,2022-07-19-16:17:19,100,-87,-69,-97,-84,100,-78,-76,-76,100,100,-86,100,100,-78,-89,100,-85,-58,100,-95,100,100,100,-98,100,30
58,2022-07-19-16:17:24,100,-91,-59,-90,-84,100,-78,-72,-75,-90,100,-84,100,100,-85,-91,100,-78,-64,100,100,100,100,100,-94,100,30
59,2022-07-19-16:17:29,100,-91,-58,-89,-90,100,-78,-72,-75,-90,100,-84,100,100,-85,-90,100,-78,-64,100,100,100,100,100,-92,100,30
