index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
27,2022-07-18-10:30:17,100,100,100,-84,100,100,100,-87,100,-78,100,100,100,100,100,-54,100,100,-83,100,-82,100,100,100,100,100,20
28,2022-07-18-10:30:22,100,100,-88,-85,-80,100,-87,-89,-87,-74,-97,-84,100,100,-85,-56,100,-78,-78,-76,-81,100,-69,-84,100,100,20
29,2022-07-18-10:30:27,100,-94,100,-88,-82,100,-90,-93,-100,-87,100,-87,100,100,-70,-60,100,100,-85,-79,-86,100,-70,-91,100,100,20
30,2022-07-18-10:30:32,100,100,-85,-84,-76,100,-91,-89,-86,-80,-89,-80,100,100,-65,-55,100,-76,-83,-79,-84,100,-67,100,100,100,20
31,2022-07-18-10:30:37,100,100,100,-90,-76,100,-90,100,-88,-89,100,-88,100,100,-65,-55,100,-81,-78,-78,100,100,100,100,100,100,20
32,2022-07-18-10:30:42,100,100,100,-85,-76,100,-88,-87,100,-80,-89,-87,100,100,-66,-55,100,-82,-82,-79,-80,100,-67,-88,100,100,20
33,2022-07-18-10:30:47,100,100,-88,-86,-78,100,-90,-89,-86,-79,-87,-84,100,100,-74,-56,100,-77,-78,-78,-81,100,-68,-88,100,100,20
34,2022-07-18-10:30:52,100,100,100,-88,-82,100,-88,-92,-87,-88,100,-87,100,100,-70,-61,100,-80,-84,-78,-85,100,-70,-92,100,100,20
35,2022-07-18-10:30:57,100,100,100,-88,100,100,-88,100,100,-87,100,100,100,100,-70,100,100,-81,100,-78,-85,100,-70,100,100,100,20
36,2022-07-18-10:31:02,100,100,100,-84,-78,100,-87,-88,-87,-88,-95,-87,100,100,-73,-60,100,-81,-78,-78,-81,100,-70,-89,100,100,20
37,2022-07-18-10:31:07,100,100,100,-83,-76,100,-88,-91,-88,-78,-89,-83,100,100,-70,-55,100,-76,-82,-78,-81,100,-67,-92,100,100,20
38,2022-07-18-10:31:12,100,100,-88,-85,-78,100,-94,-88,-87,-76,-98,-84,100,100,-66,-56,100,-76,-78,-78,-82,100,-69,-89,100,100,20
39,2022-07-18-10:31:17,100,100,-97,-85,100,100,100,-89,-86,-76,-96,100,100,100,-74,-56,100,-76,-78,-78,-81,100,-69,100,100,100,20
40,2022-07-18-10:31:22,100,100,-88,-83,-76,100,100,-87,-88,-76,-89,-84,100,100,-66,-55,100,-76,-82,-78,-81,100,-67,-88,100,100,20
41,2022-07-18-10:31:27,100,100,100,-88,-82,100,-87,-92,-86,-89,100,-87,100,100,-74,-61,100,-81,-84,-78,-85,100,-69,-89,100,100,20
42,2022-07-18-10:31:32,100,-96,-88,-83,-75,100,-87,-87,-88,-78,-89,-83,100,100,-70,-55,100,-77,-82,-78,-82,100,-67,-92,100,100,20
43,2022-07-18-10:31:37,100,100,100,-82,100,100,100,-90,100,100,-88,-84,100,100,-67,-55,100,-80,-85,-78,-81,100,-67,-88,100,-97,20
44,2022-07-18-10:31:42,100,100,100,-90,-84,100,-86,-94,100,-91,100,-93,100,100,-76,-60,100,-81,-84,-79,-87,100,-70,-91,100,100,20
45,2022-07-18-10:31:47,100,100,-88,-83,-78,100,-91,-87,-86,-78,-91,-83,100,100,-75,-56,100,-76,-78,-80,-84,100,-69,-87,100,100,20
46,2022-07-18-10:31:52,100,100,100,-92,-82,100,-88,-89,-87,-88,100,-88,100,100,-70,-60,100,-76,-84,-80,-83,100,-70,-90,100,100,20
47,2022-07-18-10:31:57,100,100,100,-94,-81,100,-87,-93,100,-91,100,-85,100,100,-71,-60,100,-81,-83,-80,-85,100,-70,-92,100,100,20
48,2022-07-18-10:32:02,100,100,100,-83,-79,100,-87,-86,-88,-80,-94,-84,100,100,-81,-73,100,-74,-79,-77,-86,100,-72,-90,100,100,20
49,2022-07-18-10:32:07,100,100,-95,-84,-82,100,-88,-94,-88,-88,-96,-87,100,100,-71,-54,100,-82,-83,-77,-85,100,-70,100,100,100,20
50,2022-07-18-10:32:12,100,100,-97,-87,-77,100,-96,-88,-87,-75,-91,-84,100,100,-65,-57,100,-76,-78,-78,-81,100,-69,-84,100,100,20
51,2022-07-18-10:32:17,100,100,100,-84,-78,100,100,-88,-87,-76,-97,-85,100,100,100,-57,100,-76,-78,-78,-81,100,-69,-87,100,100,20
52,2022-07-18-10:32:22,100,100,-88,-83,-75,100,-93,-87,-88,-77,-90,-84,100,100,-65,-55,100,-76,-82,-77,-81,100,-67,-87,100,100,20
53,2022-07-18-10:32:27,100,100,-96,-85,-78,100,-92,-88,-87,-76,-97,-88,100,100,-74,-56,100,-76,-78,-78,-81,100,-69,-87,100,100,20
54,2022-07-18-10:32:32,100,100,100,-88,-75,100,-86,-92,-88,-87,100,-88,100,100,-71,-60,100,-81,-82,-78,-85,100,-67,-91,100,100,20
55,2022-07-18-10:32:37,100,-98,-88,-83,-75,100,-93,-87,-88,-78,-89,-84,100,100,-65,-55,100,-76,-81,-78,-81,100,-67,-88,100,100,20
56,2022-07-18-10:32:42,100,100,100,-83,-84,100,-86,-91,100,-88,100,-87,100,100,-71,-60,100,-80,-83,-78,-84,100,-71,100,100,100,20
57,2022-07-18-10:32:47,100,-98,-89,-83,-74,100,-90,-87,-86,-78,-90,-84,100,100,-65,-55,100,-77,-82,-78,-81,100,-67,-89,100,100,20
58,2022-07-18-10:32:52,100,100,-90,-85,-78,100,-94,-88,-88,-75,-90,-83,100,100,-74,-57,100,-76,-78,-78,-81,100,-71,-88,100,100,20
59,2022-07-18-10:32:57,100,100,100,-88,-83,100,-87,-93,100,-87,100,-87,100,100,-71,-59,100,-81,-84,-79,-85,100,-71,-93,100,100,20
