index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
17,2022-07-22-13:47:38,-89,-71,-88,100,-66,-86,-91,100,-66,100,100,100,-81,-77,-82,-85,-73,-68,100,100,-94,100,100,100,-81,-81,31
18,2022-07-22-13:47:43,-88,-80,-88,100,-62,-83,-91,100,-77,100,100,100,-89,-79,-82,100,-73,-68,-95,100,100,100,100,100,-82,-77,31
19,2022-07-22-13:47:48,-93,-63,-88,100,-63,-83,-90,-93,-77,100,100,100,-88,-79,-79,100,-73,-68,-79,100,-94,100,100,100,-83,-77,31
20,2022-07-22-13:47:53,-88,-63,-87,100,-62,-82,-83,-90,-66,-97,100,100,-82,-77,-82,-99,-82,-67,-79,100,100,100,100,100,-80,-83,31
21,2022-07-22-13:47:58,-88,-80,-88,100,100,-83,-83,-91,-66,100,100,100,-89,-79,-75,-86,-82,-73,-78,100,100,100,100,100,-81,-77,31
22,2022-07-22-13:48:03,-88,-63,-87,100,-64,-82,-84,-90,-66,100,100,100,-82,-86,-79,-86,-73,-67,-79,100,100,100,100,100,-81,-77,31
23,2022-07-22-13:48:08,100,100,-87,100,-64,-82,-83,-94,-66,100,100,100,-86,-86,-74,-86,-73,-67,-79,100,-93,100,100,100,-81,-82,31
24,2022-07-22-13:48:13,-88,-63,-88,100,-62,-83,-83,-90,-85,100,100,100,-90,-86,-79,-85,-87,-67,-79,100,-94,100,100,100,-77,-82,31
25,2022-07-22-13:48:18,-88,-79,-87,100,-62,-83,-84,-90,-77,100,100,-93,-81,-79,-82,-86,-73,-68,-78,100,100,100,100,100,-81,-77,31
26,2022-07-22-13:48:23,-88,-71,-87,100,-63,-82,-83,-94,100,100,100,100,-82,-77,-82,-86,-82,-74,-79,100,100,100,100,100,-82,-82,31
27,2022-07-22-13:48:28,-95,-63,-87,100,-64,-82,-83,-93,-67,-100,100,100,-82,-79,-82,100,-82,-74,-79,100,-94,100,100,100,-82,-83,31
28,2022-07-22-13:48:33,-94,-80,-88,100,-62,-82,-88,-90,-66,-96,100,100,-82,-79,-82,-85,-82,-73,-79,100,100,100,100,100,-82,-77,31
29,2022-07-22-13:48:38,-88,-80,100,100,-62,-83,-83,100,-66,100,100,100,-82,-77,-82,-98,-73,-73,-79,100,100,100,100,100,-77,-85,31
30,2022-07-22-13:48:43,-88,-71,-88,100,-62,-83,-89,-91,-77,100,100,100,-81,-77,-75,100,-73,-68,-79,100,100,100,100,100,-83,-77,31
31,2022-07-22-13:48:48,-94,-71,-88,100,-62,-82,-83,-90,-66,100,100,100,-82,100,-79,100,-73,-74,-79,100,100,100,100,100,-77,-85,31
32,2022-07-22-13:48:53,-88,-63,-86,100,-64,-83,100,100,-66,100,100,100,-82,-79,-82,-86,-73,-67,-95,100,-94,100,100,100,-77,-83,31
33,2022-07-22-13:48:58,-88,-71,-88,100,-63,-82,-89,-90,-77,100,100,100,-88,-86,-75,-86,-73,-68,-79,100,-94,100,100,100,-77,-83,31
34,2022-07-22-13:49:03,-95,-63,-88,100,-64,-83,-91,100,-66,100,100,100,-88,-86,-75,-86,-82,-67,-95,100,-94,100,100,100,-82,-83,31
35,2022-07-22-13:49:08,-88,-71,-86,100,-63,-82,-83,100,-77,100,100,100,-82,-77,-82,-86,-73,-67,-79,100,-93,100,100,100,-82,-85,31
36,2022-07-22-13:49:13,-95,-71,-88,100,-63,-83,-83,-90,-66,-98,100,100,-88,-86,-82,100,-73,-67,-79,100,-93,100,100,100,-77,-83,31
37,2022-07-22-13:49:18,-94,-80,-87,-98,-64,-82,-83,100,-77,100,100,100,-89,-79,-75,100,-87,-74,-79,100,-93,100,100,100,-81,-77,31
38,2022-07-22-13:49:23,-88,-80,-84,100,-64,-83,100,-89,-77,100,100,100,-82,-81,-82,-88,-83,-73,-79,100,-92,100,100,100,-84,-84,31
39,2022-07-22-13:49:28,-98,-71,-88,100,-62,-81,-89,100,-77,-97,100,100,-88,-77,-82,-86,-85,-74,-79,100,-93,100,100,100,-78,-80,31
40,2022-07-22-13:49:33,-93,-80,-86,100,-63,-81,-91,-90,-67,100,100,100,-88,-79,-82,-86,100,-67,-95,100,-93,100,100,100,-82,-84,31
41,2022-07-22-13:49:38,-99,-71,-87,100,-63,-82,-83,-94,-77,-96,100,100,100,-77,-79,100,-73,-68,-79,100,100,100,100,100,-82,-83,31
42,2022-07-22-13:49:43,-88,-71,-88,100,-62,100,-83,-90,-66,100,100,100,-82,-77,-82,-86,-87,-67,-78,100,100,100,100,100,-77,-85,31
43,2022-07-22-13:49:48,-93,-71,-86,100,-62,-83,100,100,-85,100,100,100,-89,-79,-75,-86,-82,-68,-96,100,100,100,100,100,-82,-77,31
44,2022-07-22-13:49:53,-87,-77,-88,100,-64,-83,-89,-94,-66,-96,100,100,-82,-77,-75,100,-73,-73,-79,100,100,100,100,100,-77,-77,31
45,2022-07-22-13:49:58,-88,-71,-86,100,-64,-83,-84,-94,-77,100,100,100,-89,-86,-82,-93,-73,-68,-79,100,-93,100,100,100,-80,-77,31
46,2022-07-22-13:50:03,-95,-80,-88,100,-62,-83,-84,100,-85,100,100,100,-82,-86,-82,-98,-73,-68,-79,100,100,100,100,100,-82,-77,31
47,2022-07-22-13:50:08,-88,-63,100,100,-64,-82,-83,-90,-66,100,100,100,-81,-86,-79,-86,-73,-68,-95,100,-93,100,100,100,-77,-82,31
48,2022-07-22-13:50:13,-94,-71,-88,100,-62,-82,-83,-90,-77,-97,100,100,-82,-79,-82,-86,-82,-68,-79,100,100,100,100,100,-80,-85,31
49,2022-07-22-13:50:18,-88,-63,-87,100,-62,100,-83,100,-66,100,100,100,-81,-77,-79,100,-87,-67,100,100,-93,100,100,100,-82,-85,31
50,2022-07-22-13:50:23,-88,-63,-88,100,-63,-82,-83,100,-77,-100,100,100,-88,-79,-75,-86,-87,-68,-79,100,-94,100,100,100,-82,-85,31
51,2022-07-22-13:50:28,-88,-63,-88,100,-62,-83,-89,-96,-77,100,100,100,-89,-77,-82,-97,-82,-67,-79,100,-94,100,100,100,-77,-77,31
52,2022-07-22-13:50:33,-94,-71,-86,100,-62,-83,-83,-90,-66,100,100,-94,-89,-86,-75,-86,-73,-68,-78,100,100,100,100,100,-77,-77,31
53,2022-07-22-13:50:38,-94,-71,-88,100,-63,-83,-91,-90,-85,100,100,100,-82,-86,-75,100,-87,-68,-79,100,100,100,100,100,-81,-85,31
54,2022-07-22-13:50:43,-88,-80,-86,100,-62,-83,-83,-90,-85,100,100,100,-90,-79,-79,100,-73,-68,-79,100,100,100,100,100,-81,-77,31
55,2022-07-22-13:50:48,-87,-71,-86,100,-62,-83,-91,-90,-66,100,100,100,-88,-86,-79,-85,-82,-68,-79,100,100,100,100,100,-82,-82,31
56,2022-07-22-13:50:53,-94,-63,-86,100,-62,-83,-84,-90,-66,100,100,100,-89,-77,-79,100,-82,-74,-96,100,-94,100,100,100,-81,-85,31
57,2022-07-22-13:50:58,-88,-79,-85,100,-62,-83,-89,-90,-77,100,100,100,-88,-86,-82,-85,-87,-67,-79,100,100,100,100,100,-82,-82,31
58,2022-07-22-13:51:03,-94,-80,-88,100,-63,-83,-91,100,-77,100,100,100,-88,-86,-75,-86,-73,-68,-79,100,-94,100,100,100,-83,-82,31
59,2022-07-22-13:51:08,-88,-71,-87,100,-62,-83,-90,-94,-66,100,100,100,-89,-79,-79,-93,-73,-74,-79,100,-94,100,100,100,-81,-83,31
