index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
19,2022-07-19-18:58:09,100,100,-98,-93,-85,100,-91,100,-93,-92,100,-86,100,100,-80,-68,100,-80,-80,-95,-84,100,-80,-93,100,100,21
20,2022-07-19-18:58:14,100,100,100,100,-72,100,-82,100,100,-83,-94,-80,100,100,-64,-65,100,-77,-76,-86,-89,100,-75,-94,100,100,21
21,2022-07-19-18:58:19,100,100,100,-91,-86,100,-92,-93,100,-96,100,-81,100,100,-81,-68,100,-80,-80,-90,-83,100,-79,-97,100,100,21
22,2022-07-19-18:58:24,100,-92,-94,-90,-84,100,-86,-92,100,-88,-92,-85,100,100,-72,-63,100,-82,-78,-85,-82,100,-76,-85,100,100,21
23,2022-07-19-18:58:29,100,-94,100,-90,-72,100,-82,-90,100,-81,-88,-80,100,100,-64,-65,100,-77,-76,100,-83,100,-75,-85,100,100,21
24,2022-07-19-18:58:34,100,-93,100,-91,-72,100,-85,-93,100,100,-92,-84,100,100,-72,100,100,-83,-78,-84,-82,100,100,-84,100,100,21
25,2022-07-19-18:58:39,100,100,-96,-93,-72,100,-82,-92,100,-81,-94,-80,100,100,-64,-65,100,-77,-76,-85,-83,100,-75,-84,100,100,21
26,2022-07-19-18:58:44,100,100,100,-89,-85,100,-82,-97,-95,-88,-93,-80,100,100,-81,-68,100,-80,-80,-89,-80,100,-78,-91,100,100,21
27,2022-07-19-18:58:49,100,100,-93,-92,-72,100,-85,-92,100,-86,-93,-84,100,100,-72,-63,100,-82,-78,-84,-81,100,-76,-84,100,100,21
28,2022-07-19-18:58:54,100,100,100,100,-85,100,100,-93,100,-89,100,100,100,100,-82,-68,100,-80,100,100,100,100,-78,100,100,100,21
29,2022-07-19-18:58:59,100,100,-97,-91,-72,100,-85,-98,100,-86,-92,-84,100,100,-72,-63,100,-82,-78,-84,-80,100,-76,-85,100,100,21
30,2022-07-19-18:59:04,100,-94,-96,-95,-72,100,-82,-92,100,-81,-92,-80,100,100,-64,-65,100,-77,-76,-85,-83,100,-75,-90,100,100,21
31,2022-07-19-18:59:09,100,100,-96,-90,-85,100,-82,-96,-96,-89,-92,-80,100,100,-81,-68,100,-80,-80,-89,-80,100,-78,100,100,100,21
32,2022-07-19-18:59:14,100,100,100,-90,-85,100,100,100,100,-88,100,100,100,100,-85,100,100,-80,-76,-85,100,100,-75,100,100,100,21
33,2022-07-19-18:59:19,100,-94,100,-95,-72,100,-82,-98,-95,-81,-93,-80,100,100,-81,-65,100,-77,-80,-89,-80,100,-75,-92,100,100,21
34,2022-07-19-18:59:24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
35,2022-07-19-18:59:29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
36,2022-07-19-18:59:34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
37,2022-07-19-18:59:39,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
38,2022-07-19-18:59:44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
39,2022-07-19-18:59:49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
40,2022-07-19-18:59:54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
41,2022-07-19-18:59:59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
42,2022-07-19-19:00:04,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
43,2022-07-19-19:00:09,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
44,2022-07-19-19:00:14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
45,2022-07-19-19:00:19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
46,2022-07-19-19:00:24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
47,2022-07-19-19:00:29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
48,2022-07-19-19:00:34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
49,2022-07-19-19:00:39,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
50,2022-07-19-19:00:44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
51,2022-07-19-19:00:49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
52,2022-07-19-19:00:54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
53,2022-07-19-19:00:59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
54,2022-07-19-19:01:04,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
55,2022-07-19-19:01:09,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
56,2022-07-19-19:01:14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
57,2022-07-19-19:01:19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
58,2022-07-19-19:01:24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
59,2022-07-19-19:01:29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,21
