index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
34,2022-07-19-17:51:02,100,-90,-79,-92,-85,100,-76,-79,-74,-86,100,100,100,100,-83,100,100,-67,-83,100,100,100,100,100,100,100,29
35,2022-07-19-17:51:07,100,-87,-77,100,-82,100,-73,-79,-85,-89,100,-87,100,100,-81,-99,100,-67,-63,-90,100,100,-89,100,-98,100,29
36,2022-07-19-17:51:12,100,-93,-64,-90,-97,100,-76,-88,-77,-88,100,-93,100,100,-84,100,100,-80,-54,100,100,100,100,100,100,100,29
37,2022-07-19-17:51:17,100,-87,-84,-89,-81,100,-83,-75,-72,100,100,-89,100,100,-82,100,100,-74,-62,100,100,100,-94,100,-94,100,29
38,2022-07-19-17:51:22,100,-88,-76,-96,100,100,-77,-79,-74,-94,100,-93,100,100,-86,100,100,-77,-57,100,-94,100,-95,100,100,100,29
39,2022-07-19-17:51:27,100,-85,-70,-79,-80,100,-74,-83,-84,-91,100,-88,100,100,-82,100,100,-72,-74,100,100,100,100,-97,100,100,29
40,2022-07-19-17:51:32,100,-92,-77,-76,-79,100,-75,-86,-76,-75,-90,-86,100,100,-78,-88,100,-81,-71,-86,-88,100,-84,100,-91,100,29
41,2022-07-19-17:51:37,100,-93,-63,-92,100,100,-87,-79,-77,-84,100,-82,100,100,-80,100,100,-73,-65,100,-100,100,100,-98,-97,100,29
42,2022-07-19-17:51:42,100,-87,-69,-77,-77,100,-79,-78,-70,-77,100,-78,100,100,-74,-90,100,-61,-69,-81,100,100,-82,-86,100,100,29
43,2022-07-19-17:51:47,100,-87,-65,-76,-78,100,-80,100,-79,-77,100,-90,100,100,-79,100,100,-62,-68,-80,-88,100,-95,-88,-92,100,29
44,2022-07-19-17:51:52,100,-80,-68,-78,-78,100,-80,-84,-81,-88,-91,-77,100,100,-74,-90,100,-71,-59,-80,-89,100,-81,-86,-93,100,29
45,2022-07-19-17:51:57,100,-86,-76,-78,-78,100,-75,-78,-80,-73,-95,-75,100,100,-74,-90,100,-71,-68,-80,100,100,-82,100,-93,100,29
46,2022-07-19-17:52:02,100,-86,-76,-78,-78,100,-80,-78,-69,-74,-96,-75,100,100,-74,-90,100,-61,-59,-81,-89,100,100,-91,-90,100,29
47,2022-07-19-17:52:07,100,-80,-68,-78,-78,100,-79,-85,-79,-88,-96,-76,100,100,-74,-90,100,-61,-68,100,100,100,-82,100,-92,100,29
48,2022-07-19-17:52:12,100,-80,-68,-79,-90,100,-83,-84,-69,-87,-92,-80,100,100,-74,-92,100,-61,-68,-96,100,100,-85,-94,-92,100,29
49,2022-07-19-17:52:17,100,-86,-65,-80,-77,100,-75,-84,-80,-90,-98,-76,100,100,-79,-89,100,-61,-68,100,-97,100,-80,100,-92,100,29
50,2022-07-19-17:52:22,100,-87,-65,-78,-77,100,-80,-78,-69,-73,-96,-78,100,100,-74,-90,100,-61,-59,-77,-90,100,-82,-91,-91,100,29
51,2022-07-19-17:52:27,100,-87,-65,-78,-78,100,-80,-84,-69,-73,100,-77,100,100,-79,-90,100,-71,-68,-80,100,100,-81,-86,-92,100,29
52,2022-07-19-17:52:32,100,-91,-77,-78,-78,100,-75,-84,-69,-74,100,-78,100,100,-79,100,100,-71,-68,-77,100,100,100,100,-90,100,29
53,2022-07-19-17:52:37,100,-91,-68,-78,-77,100,-79,-78,-79,-73,100,-78,100,100,-79,-88,100,-71,-62,-81,-89,100,-81,-93,-92,100,29
54,2022-07-19-17:52:42,100,-80,-65,-78,-78,100,-80,-78,-79,-73,100,-78,100,100,-79,-90,100,-71,-68,-81,-91,100,-81,-91,-93,100,29
55,2022-07-19-17:52:47,100,-81,-77,-78,-89,100,-75,-84,-80,-74,-91,-75,100,100,-74,-90,100,-71,-68,-80,100,100,-82,100,-93,100,29
56,2022-07-19-17:52:52,100,-80,-68,-78,-77,100,-80,-84,-80,-88,-96,-78,100,100,-79,100,100,-61,-68,-81,100,100,-82,-91,-92,100,29
57,2022-07-19-17:52:57,100,-80,-68,-78,-78,100,-75,-84,-69,-88,100,-75,100,100,-79,-90,100,-61,-68,-80,-91,100,100,100,-99,100,29
58,2022-07-19-17:53:02,100,-87,-65,-78,-78,100,-80,-78,-80,-77,-96,-78,100,100,-74,100,100,-61,-68,-80,100,100,-82,-87,-92,100,29
59,2022-07-19-17:53:07,100,-80,-77,-78,-77,100,-80,-84,-80,-77,100,-78,100,100,-79,-90,100,-71,-59,-81,-91,100,-81,100,-93,100,29
