index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
10,2022-07-17-16:04:55,100,100,100,-82,-89,100,-90,100,-97,-78,-93,-98,100,100,100,-92,100,-82,-95,-84,-86,100,-85,-56,100,100,2
11,2022-07-17-16:05:00,100,100,100,-64,-85,100,-91,100,-99,-85,-73,-91,100,100,100,-92,100,-84,-89,-78,-86,100,-88,-56,100,100,2
12,2022-07-17-16:05:05,100,100,100,-63,-84,100,-90,-93,100,-78,-76,-94,100,100,100,-86,100,-82,-93,-82,-88,100,-89,-52,100,100,2
13,2022-07-17-16:05:10,100,100,100,100,-85,100,100,100,-101,-86,-73,-90,100,100,100,100,100,-84,100,-79,-85,100,-88,-57,100,100,2
14,2022-07-17-16:05:15,100,100,100,-63,-84,100,-90,-92,100,-78,-77,-89,100,100,100,-86,100,-81,-92,-82,-86,100,-88,-52,100,100,2
15,2022-07-17-16:05:20,100,100,100,-83,-91,100,-94,100,-97,-77,-96,100,100,100,100,-91,100,-92,-94,-85,-84,100,-85,-55,100,100,2
16,2022-07-17-16:05:25,100,100,100,-64,-85,100,100,100,100,-88,-73,-90,100,100,-96,-93,100,-85,-88,-78,-86,100,-88,-56,100,100,2
17,2022-07-17-16:05:30,100,100,100,-65,-91,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,-79,100,100,-87,-56,100,100,2
18,2022-07-17-16:05:35,100,100,100,-65,-87,100,-94,100,100,-85,-74,-98,100,100,100,-92,100,-86,-92,-80,-85,100,-88,-57,100,100,2
19,2022-07-17-16:05:40,100,100,100,-63,-85,100,-90,-94,100,-77,-80,-93,100,100,-95,-86,100,-82,-92,-84,-89,100,-89,-52,100,100,2
20,2022-07-17-16:05:45,100,100,100,-77,-88,100,-93,-93,100,-76,-89,-96,100,100,100,-91,100,-92,-91,-82,-84,100,-86,-56,100,100,2
21,2022-07-17-16:05:50,100,100,100,-78,100,100,-95,100,100,100,-77,100,100,100,100,-85,100,-91,100,-83,100,100,100,-56,100,100,2
22,2022-07-17-16:05:55,100,100,100,-78,-91,100,-90,100,100,-76,-89,-96,100,100,100,-92,100,-82,-93,-85,100,100,-90,-56,100,100,2
23,2022-07-17-16:06:00,100,100,100,-66,-86,100,-96,100,100,-88,-73,-90,100,100,-96,-93,100,-85,-89,-80,-86,100,-87,-56,100,100,2
24,2022-07-17-16:06:05,100,100,100,-64,-85,100,-90,-94,100,-78,-77,-98,100,100,100,-85,100,-82,-96,-84,-87,100,-89,-52,100,100,2
25,2022-07-17-16:06:10,100,100,100,-63,-85,100,-89,-95,100,-77,-77,100,100,100,100,-85,100,-81,-96,-85,-88,100,100,-52,100,100,2
26,2022-07-17-16:06:15,100,100,100,-64,-85,100,-91,100,100,-78,-72,-91,100,100,-94,-93,100,-81,-94,-80,-87,100,-90,-52,100,100,2
27,2022-07-17-16:06:20,100,100,100,-75,-89,100,-94,100,-96,-78,-77,-98,100,100,100,-85,100,-92,100,-85,-85,100,-85,-53,100,100,2
28,2022-07-17-16:06:25,100,100,100,-65,-86,100,-95,100,100,-82,-72,-97,100,100,100,-90,100,-86,-89,-81,-84,100,-87,-59,100,100,2
29,2022-07-17-16:06:30,100,100,100,-65,-84,100,-90,100,100,-85,-72,-90,100,100,100,-93,100,-85,-88,-79,-86,100,-88,-60,100,100,2
30,2022-07-17-16:06:35,100,100,100,-77,-91,100,100,100,-98,-89,-92,-96,100,100,100,100,100,-92,100,-83,-81,100,-86,-55,100,100,2
31,2022-07-17-16:06:40,100,100,100,-64,-87,100,-92,100,100,-77,-77,-98,100,100,100,-84,100,-81,-89,-82,-83,100,-87,-50,100,100,2
32,2022-07-17-16:06:45,100,100,100,-82,-90,100,-94,100,100,-79,-89,-95,100,100,100,-92,100,-94,100,-83,-84,100,-85,-55,100,100,2
33,2022-07-17-16:06:50,100,100,100,-78,-91,100,-96,100,100,-80,-85,-97,100,100,100,-90,100,-93,100,-83,-86,100,-86,-54,100,100,2
34,2022-07-17-16:06:55,100,100,100,-62,-87,100,100,100,100,-77,-78,-95,100,100,-96,-85,100,-82,-94,-83,100,100,100,-50,100,100,2
35,2022-07-17-16:07:00,100,100,100,-64,-93,100,100,100,100,-78,-88,-95,100,100,100,-92,100,-94,100,-79,-86,100,-84,-54,100,100,2
36,2022-07-17-16:07:05,100,100,100,-62,-85,100,-93,100,100,-78,-78,-90,100,100,100,-85,100,-81,-94,-83,-82,100,100,-50,100,100,2
37,2022-07-17-16:07:10,100,100,100,-62,-85,100,-92,100,100,-77,-78,100,100,100,100,-84,100,-81,-93,-83,100,100,100,-50,100,100,2
38,2022-07-17-16:07:15,100,100,100,-63,-87,100,-93,100,100,-89,-74,-96,100,100,100,-90,100,-85,-88,-80,-81,100,-87,-53,100,100,2
39,2022-07-17-16:07:20,100,100,100,-63,-85,100,-90,-96,100,-73,-78,100,100,100,100,-88,100,-82,-92,-87,-89,100,-86,-56,100,100,2
40,2022-07-17-16:07:25,100,100,100,-65,-88,100,-91,100,100,-82,-74,-96,100,100,-96,100,100,-84,-96,-79,-91,100,-88,-57,100,100,2
41,2022-07-17-16:07:30,100,100,100,-65,-87,100,100,100,100,-81,-74,100,100,100,100,100,100,-84,-92,-80,-90,100,-88,-56,100,100,2
42,2022-07-17-16:07:35,100,100,100,-78,-89,100,100,100,100,-83,100,-100,100,100,-96,-98,100,-97,100,-84,-84,100,-88,-55,100,100,2
43,2022-07-17-16:07:40,100,100,100,-66,-88,100,-92,100,100,-80,-74,-98,100,100,100,-95,100,-86,-92,-80,-90,100,-89,-57,100,100,2
44,2022-07-17-16:07:45,100,100,100,-65,-90,100,-90,100,100,-75,-76,-97,100,100,-95,-95,100,-82,-94,-84,-89,100,-87,-52,100,100,2
45,2022-07-17-16:07:50,100,100,100,-82,-90,100,-92,100,100,-84,-94,100,100,100,-96,-94,100,-95,100,-85,-84,100,-88,-56,100,100,2
46,2022-07-17-16:07:55,100,100,100,-64,100,100,-90,100,100,-85,-77,-96,100,100,100,100,100,-80,-93,-83,-95,100,100,-52,100,100,2
47,2022-07-17-16:08:00,100,100,100,-80,-91,100,-93,100,-98,-81,-87,-96,100,100,-96,-96,100,-97,100,-85,-84,100,-89,-57,100,100,2
48,2022-07-17-16:08:05,100,100,100,-63,-88,100,-91,100,100,-74,-72,-96,100,100,100,-93,100,-86,100,-80,-82,100,-87,-54,100,100,2
49,2022-07-17-16:08:10,100,100,100,-63,-87,100,-91,100,100,-82,-78,-96,100,100,100,-92,100,-81,-93,-88,100,100,100,-54,100,100,2
50,2022-07-17-16:08:15,100,100,100,-66,-88,100,-91,100,100,-80,-73,100,100,100,-94,100,100,-85,100,-81,-88,100,-88,-54,100,100,2
51,2022-07-17-16:08:20,100,100,100,-64,-85,100,-91,100,100,-79,-78,100,100,100,-95,-90,100,-81,-92,-79,-91,100,-94,-53,100,100,2
52,2022-07-17-16:08:25,100,100,100,-79,-90,100,100,100,100,-83,-96,100,100,100,-97,-94,100,-94,-96,-85,-85,100,-87,-58,100,100,2
53,2022-07-17-16:08:30,100,100,100,-66,-88,100,-91,100,100,-82,-74,-95,100,100,100,100,100,-84,-90,-80,-88,100,-88,-60,100,100,2
54,2022-07-17-16:08:35,100,100,100,-80,-91,100,-92,100,100,-82,-90,100,100,100,100,-92,100,100,100,-87,-83,100,100,-56,100,100,2
55,2022-07-17-16:08:40,100,100,100,-64,-87,100,-90,100,-101,-78,-74,100,100,100,100,-93,100,-85,100,-78,-84,100,-87,-58,100,100,2
56,2022-07-17-16:08:45,100,100,100,-65,-86,100,-89,100,100,-70,-77,-95,100,100,-92,-87,100,-80,-90,-84,-85,100,-92,-54,100,100,2
57,2022-07-17-16:08:50,100,100,100,-71,100,100,-92,100,-96,-70,-92,-94,100,100,-93,-93,100,-94,-91,-83,-95,100,-88,-60,100,100,2
58,2022-07-17-16:08:55,100,100,100,-71,-89,100,100,-92,100,-71,100,-98,100,100,100,100,100,100,-88,100,-98,100,-83,-54,100,100,2
59,2022-07-17-16:09:00,100,100,100,-73,-97,100,-99,100,-104,-73,-84,-100,100,100,-98,-94,100,-99,-85,-86,-94,100,-83,-80,100,100,2
60,2022-07-17-16:09:05,100,100,100,-73,-97,100,-99,100,-104,-73,-84,-100,100,100,-98,-94,100,-99,-85,-86,-94,100,-83,-80,100,100,2
