index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
22,2022-07-19-21:58:12,100,100,100,-68,-89,100,100,100,100,-76,-76,-84,100,100,100,-87,100,-92,100,-88,-84,100,-88,-58,100,100,3
23,2022-07-19-21:58:17,100,100,100,-68,100,100,100,100,100,-71,-78,-83,100,100,-93,-88,100,100,-91,-82,-80,100,-82,-56,100,100,3
24,2022-07-19-21:58:22,100,100,100,-67,-89,100,-92,100,100,-76,-76,-84,100,100,-92,-87,100,-91,100,-89,-85,100,-88,-58,100,100,3
25,2022-07-19-21:58:27,100,100,100,-61,-85,100,-91,-96,100,-75,-73,-74,100,100,100,-93,100,100,-82,-79,-81,100,-83,-57,100,100,3
26,2022-07-19-21:58:32,100,100,100,-65,-85,100,-93,-94,100,-72,-78,-83,100,100,-93,-87,100,-91,-91,-82,-80,100,-82,-56,100,100,3
27,2022-07-19-21:58:37,100,100,100,-61,100,100,100,100,100,-75,-73,-74,100,100,100,100,100,100,-82,-80,-81,100,-82,100,100,100,3
28,2022-07-19-21:58:42,100,100,100,-67,-85,100,-92,100,100,-71,-78,-83,100,100,-92,-88,100,-92,-90,-82,-80,100,-82,-56,100,100,3
29,2022-07-19-21:58:47,100,100,100,-67,-88,100,100,-94,100,-76,-76,-85,100,100,-92,-87,100,-92,-92,-82,-84,100,-87,-58,100,100,3
30,2022-07-19-21:58:52,100,100,100,-61,-85,100,-92,100,100,-75,-73,-74,100,100,100,-87,100,-92,-82,-80,-81,100,-83,-57,100,100,3
31,2022-07-19-21:58:57,100,100,100,-61,100,100,100,100,100,-75,-76,-84,100,100,100,-88,100,-92,100,-80,-84,100,100,100,100,100,3
32,2022-07-19-21:59:02,100,100,100,-61,-85,100,-92,100,100,-75,-73,-74,100,100,100,-87,100,-91,-82,-80,-81,100,-83,-57,100,100,3
33,2022-07-19-21:59:07,100,100,100,-68,-85,100,-92,-94,100,-72,-78,-84,100,100,-93,-87,100,-91,-82,-82,-80,100,-82,-56,100,100,3
34,2022-07-19-21:59:12,100,100,100,-68,-88,100,100,100,100,-76,-76,-85,100,100,-93,-88,100,-92,100,-89,-84,100,-82,-58,100,100,3
35,2022-07-19-21:59:17,100,100,100,100,-89,100,100,100,100,-76,-78,-85,100,100,100,-88,100,100,-91,-88,100,100,100,-58,100,100,3
36,2022-07-19-21:59:22,100,100,100,-68,-89,100,100,100,100,-72,-77,-84,100,100,-92,-87,100,-91,-91,-82,-84,100,-88,-57,100,100,3
37,2022-07-19-21:59:27,100,100,100,-61,-85,100,-92,100,100,-75,-73,-74,100,100,100,-93,100,-91,-82,-80,-81,100,-83,-57,100,100,3
38,2022-07-19-21:59:32,100,100,100,-67,-85,100,-91,100,100,-72,-78,-84,100,100,-93,100,100,100,-82,-82,-80,100,-82,-56,100,100,3
39,2022-07-19-21:59:37,100,100,100,-68,100,100,-91,-94,100,100,-78,100,100,100,-93,100,100,-91,100,-82,-80,100,-82,-56,100,100,3
40,2022-07-19-21:59:42,100,100,100,-61,-85,100,-90,-96,100,-75,-73,-74,100,100,100,-87,100,100,-82,-80,-80,100,-83,-56,100,100,3
41,2022-07-19-21:59:47,100,100,100,-67,-89,100,-92,-93,100,-76,-76,-84,100,100,-94,-87,100,-91,-90,-88,-84,100,-88,-58,100,100,3
42,2022-07-19-21:59:52,100,100,100,-61,-85,100,-92,100,100,-75,-73,-84,100,100,100,-94,100,-92,-82,-80,-81,100,-88,-57,100,100,3
43,2022-07-19-21:59:57,100,100,100,-61,-85,100,-92,100,100,-75,-74,-74,100,100,100,-94,100,100,-82,-80,-81,100,-83,-57,100,100,3
44,2022-07-19-22:00:02,100,100,100,-68,-89,100,100,100,100,-76,-77,-84,100,100,100,-88,100,-90,100,100,-84,100,-88,-58,100,100,3
45,2022-07-19-22:00:07,100,100,100,-61,-85,100,-92,-94,100,-71,-78,-83,100,100,100,100,100,-92,-91,-82,-81,100,-82,-57,100,100,3
46,2022-07-19-22:00:12,100,100,100,-68,-89,100,100,-94,100,-76,-77,-84,100,100,-92,-87,100,-91,-90,-88,-84,100,-88,-58,100,100,3
47,2022-07-19-22:00:17,100,100,100,-68,-89,100,100,100,100,-76,-77,-84,100,100,100,-87,100,-91,100,-88,-84,100,-88,-58,100,100,3
48,2022-07-19-22:00:22,100,100,100,-67,100,100,-92,-94,100,-72,-78,-83,100,100,-93,-88,100,-92,-90,-82,-80,100,-82,-56,100,100,3
49,2022-07-19-22:00:27,100,100,100,-61,-88,100,-92,100,100,-76,-77,-74,100,100,-90,-87,100,-92,100,-79,-84,100,-88,-57,100,100,3
50,2022-07-19-22:00:32,100,100,100,-67,-85,100,-92,-94,100,-75,-78,-83,100,100,100,-87,100,100,-82,-82,-80,100,-82,-56,100,100,3
51,2022-07-19-22:00:37,100,100,100,-68,100,100,-92,100,100,-72,-78,-84,100,100,-92,-87,100,-91,-90,-82,-80,100,-82,-56,100,100,3
52,2022-07-19-22:00:42,100,100,100,-61,-85,100,100,100,100,-75,-73,-74,100,100,100,-94,100,100,-82,-79,-81,100,-83,-57,100,100,3
53,2022-07-19-22:00:47,100,100,100,-68,100,100,-92,100,100,-72,-78,-83,100,100,100,-87,100,100,-91,-82,-80,100,-82,-56,100,100,3
54,2022-07-19-22:00:52,100,100,100,-61,-85,100,-92,100,100,-75,-73,-84,100,100,100,-87,100,-92,-82,-80,-84,100,-83,-57,100,100,3
55,2022-07-19-22:00:57,100,100,100,-61,-85,100,-92,100,100,-75,-73,-74,100,100,100,-94,100,100,-81,-80,-81,100,-83,-57,100,100,3
56,2022-07-19-22:01:02,100,100,100,-68,-89,100,100,100,100,-76,-76,-85,100,100,100,-88,100,-92,100,-88,-84,100,-88,-58,100,100,3
57,2022-07-19-22:01:07,100,100,100,-61,-85,100,-92,-95,100,-75,-73,-74,100,100,100,-93,100,-92,-82,-80,-81,100,-83,-57,100,100,3
58,2022-07-19-22:01:12,100,100,100,-67,-85,100,-92,-93,100,-76,-78,-84,100,100,-94,-88,100,-91,-90,-88,-80,100,-82,-56,100,100,3
59,2022-07-19-22:01:17,100,100,100,-68,-90,100,100,100,100,-76,-76,-84,100,100,100,-87,100,-91,100,-89,-85,100,-88,-58,100,100,3
