index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
34,2022-07-17-21:02:22,100,100,100,-62,100,100,-89,-96,100,-69,-71,-89,100,100,100,-88,100,-84,-91,-81,-85,100,-85,-61,100,100,5
35,2022-07-17-21:02:27,100,100,100,-65,100,100,-96,100,100,-80,-73,-94,100,100,100,-88,100,-84,-86,-82,-80,100,-87,-60,100,100,5
36,2022-07-17-21:02:32,100,100,100,-68,100,100,100,100,100,-69,-77,-87,100,100,100,-83,100,-87,-91,100,-87,100,100,-61,100,100,5
37,2022-07-17-21:02:37,100,100,100,-63,-87,100,100,100,100,-76,-74,-87,100,100,100,-87,100,-83,-87,-82,-83,100,100,-60,100,100,5
38,2022-07-17-21:02:42,100,100,100,-69,-88,100,-88,100,100,-79,-80,-96,100,100,100,100,100,-88,-94,-80,-85,100,-85,-70,100,100,5
39,2022-07-17-21:02:47,100,100,100,-65,100,100,100,100,100,-69,-71,-86,100,100,100,-89,100,-84,-89,100,-87,100,100,-60,100,100,5
40,2022-07-17-21:02:52,100,100,100,-70,100,100,-89,100,100,-78,-80,100,100,100,100,100,100,100,100,-80,-86,100,-85,-70,100,100,5
41,2022-07-17-21:02:57,100,100,100,-64,-91,100,-89,100,100,-69,-69,-86,100,100,100,-89,100,-87,-94,-80,-90,100,-94,-60,100,100,5
42,2022-07-17-21:03:02,100,100,100,-64,-89,100,100,100,100,-78,-72,-95,100,100,-94,-90,100,-85,-90,-81,-79,100,100,-60,100,100,5
43,2022-07-17-21:03:07,100,100,100,-71,100,100,-93,100,100,-79,-80,-97,100,100,100,100,100,-91,-97,-80,-85,100,-88,-70,100,100,5
44,2022-07-17-21:03:12,100,100,100,-63,100,100,100,100,100,-77,-76,100,100,100,100,100,100,-84,-96,-83,-83,100,100,-60,100,100,5
45,2022-07-17-21:03:17,100,100,100,-74,100,100,-89,100,100,-78,-83,-100,100,100,100,-97,100,-93,-94,-80,-88,100,-84,-69,100,100,5
46,2022-07-17-21:03:22,100,100,100,-72,100,100,-91,-98,100,-69,-73,-85,100,100,100,-85,100,-84,-95,-80,-88,100,-85,-60,100,100,5
47,2022-07-17-21:03:27,100,100,100,-75,-88,100,-92,100,100,-77,-76,-86,100,100,100,-90,100,-83,-87,-83,-83,100,-86,-60,100,100,5
48,2022-07-17-21:03:32,100,100,100,-75,100,100,-93,100,100,-69,-74,-87,100,100,100,100,100,-84,100,-82,-89,100,100,-60,100,100,5
49,2022-07-17-21:03:37,100,100,100,-72,-88,100,-91,-93,100,-77,-76,-94,100,100,100,-89,100,-83,-87,-82,-82,100,-86,-60,100,100,5
50,2022-07-17-21:03:42,100,100,100,-75,-88,100,-91,100,100,-78,-81,100,100,100,100,100,100,-88,-92,-80,-84,100,-85,-70,100,100,5
51,2022-07-17-21:03:47,100,100,100,-65,-91,100,-93,100,100,-69,-73,-87,100,100,100,-87,100,-83,-88,-79,-89,100,-85,-60,100,100,5
52,2022-07-17-21:03:52,100,100,100,-65,100,100,100,100,100,-78,-73,100,100,100,100,-95,100,-83,100,100,100,100,100,-60,100,100,5
53,2022-07-17-21:03:57,100,100,100,-64,100,100,-90,-95,100,-69,-74,-86,100,100,100,-87,100,-84,-92,-79,-84,100,-85,-60,100,100,5
54,2022-07-17-21:04:02,100,100,100,-61,-89,100,-90,-90,100,-81,-86,-84,100,100,100,-85,100,-84,-89,-80,-82,100,-83,-60,100,100,5
55,2022-07-17-21:04:07,100,100,100,-68,-89,100,-92,-92,100,-78,-84,-95,100,100,100,-95,100,-89,-91,-79,-85,100,-85,-69,100,100,5
56,2022-07-17-21:04:12,100,100,100,-74,100,100,100,100,100,-77,-83,100,100,100,100,100,100,-89,-92,-79,-86,100,-86,-69,100,100,5
57,2022-07-17-21:04:17,100,100,100,-77,100,100,-91,100,100,-76,-86,-96,100,100,100,-88,100,-89,-96,-82,-84,100,-87,-69,100,100,5
58,2022-07-17-21:04:22,100,100,100,-71,100,100,-93,-98,100,-69,-71,-86,100,100,100,-84,100,-83,-93,-80,-86,100,-84,-59,100,100,5
59,2022-07-17-21:04:27,100,100,100,-62,100,100,-100,100,100,-78,-82,-86,100,100,-87,-92,100,-84,-89,-82,-82,100,100,-59,100,100,5
60,2022-07-17-21:04:32,100,100,100,-62,100,100,-100,100,100,-78,-82,-86,100,100,-87,-92,100,-84,-89,-82,-82,100,100,-59,100,100,5
