index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
12,2022-07-19-20:37:37,100,100,100,-82,-85,100,-89,100,100,-92,-82,-80,100,100,-91,-75,100,-90,100,-53,-68,100,-76,-91,100,100,12
13,2022-07-19-20:37:42,100,100,100,-80,-86,100,100,100,100,-88,-88,-71,100,100,-89,-84,100,100,100,-54,-65,100,-76,-93,100,100,12
14,2022-07-19-20:37:47,100,100,100,-78,-86,100,-86,100,100,-92,-88,-76,100,100,-89,-83,100,100,-94,-54,-65,100,100,100,100,100,12
15,2022-07-19-20:37:52,100,100,100,-82,-86,100,-91,100,100,-86,-80,-71,100,100,-92,-98,100,-91,100,-53,-68,100,-76,100,100,100,12
16,2022-07-19-20:37:57,100,100,100,-78,-85,100,-85,100,100,-92,-89,-76,100,100,-89,-83,100,-93,-92,-55,-65,100,-83,-92,100,100,12
17,2022-07-19-20:38:02,100,100,100,-85,-86,100,-87,100,100,-87,-82,-81,100,100,-92,-75,100,-90,-92,-53,-68,100,-74,-87,100,100,12
18,2022-07-19-20:38:07,100,100,100,-83,-84,100,-91,100,100,-85,-82,-70,100,100,-90,-91,100,100,-92,-53,-68,100,-76,-86,100,100,12
19,2022-07-19-20:38:12,100,100,100,-79,-85,100,-91,100,100,-82,-94,-80,100,100,-94,-77,100,-92,100,-85,-88,100,-90,-90,100,100,12
20,2022-07-19-20:38:17,100,100,-101,-82,-90,100,-90,100,100,-86,-82,-71,100,100,-92,-77,100,-92,100,-54,-68,100,-75,-89,100,100,12
21,2022-07-19-20:38:22,100,100,100,-78,-85,100,-88,100,100,-96,-89,-76,100,100,-93,-83,100,-90,-93,-85,-88,100,-83,-90,100,100,12
22,2022-07-19-20:38:27,100,100,100,-79,-85,100,-88,100,100,-82,-94,-80,100,100,-94,-75,100,-90,100,-86,-88,100,-88,-91,100,100,12
23,2022-07-19-20:38:32,100,100,100,-77,100,100,-86,100,100,-94,-90,-76,100,100,-89,-84,100,100,100,-54,100,100,-84,-91,100,100,12
24,2022-07-19-20:38:37,100,100,100,-79,-86,100,-87,100,100,-83,-93,-80,100,100,-94,-76,100,-90,-94,-86,-88,100,-87,-92,100,100,12
25,2022-07-19-20:38:42,100,100,100,-83,-87,100,-94,100,100,-86,-82,-71,100,100,-92,-76,100,-92,-93,-54,-68,100,-76,-89,100,100,12
26,2022-07-19-20:38:47,100,100,100,-78,-85,100,-86,100,100,100,-89,-76,100,100,-89,-84,100,-93,-92,-55,-65,100,-84,-90,100,100,12
27,2022-07-19-20:38:52,100,100,100,-82,-86,100,100,100,100,100,100,-71,100,100,100,100,100,100,-95,-53,-68,100,-76,-90,100,100,12
28,2022-07-19-20:38:57,100,100,100,-78,-86,100,-86,100,100,-86,-82,-76,100,100,-89,-84,100,100,-92,-54,-65,100,-84,-90,100,100,12
29,2022-07-19-20:39:02,100,100,100,-78,-85,100,-88,100,100,-82,-93,-80,100,100,-93,-75,100,-91,100,-84,-88,100,-88,-92,100,100,12
30,2022-07-19-20:39:07,100,100,100,-82,-86,100,100,100,100,-86,-81,-71,100,100,-91,-76,100,-92,-94,-53,-68,100,-76,-90,100,100,12
31,2022-07-19-20:39:12,100,100,100,100,-85,100,-88,100,100,-83,-95,-80,100,100,-93,-76,100,-91,100,-85,100,100,-88,100,100,100,12
32,2022-07-19-20:39:17,100,100,100,-83,-85,100,-94,100,100,-86,-81,-71,100,100,-92,-76,100,-91,-94,-53,-68,100,-76,-90,100,100,12
33,2022-07-19-20:39:22,100,100,100,-78,-86,100,-86,100,100,-96,-89,-76,100,100,-90,-83,100,-93,-95,-54,-65,100,-84,-90,100,100,12
34,2022-07-19-20:39:27,100,100,100,-79,-85,100,-88,100,100,-82,-94,-80,100,100,-94,-76,100,-90,100,-85,-88,100,-88,-91,100,100,12
35,2022-07-19-20:39:32,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,-94,-83,100,100,100,-86,100,100,-84,-90,100,100,12
36,2022-07-19-20:39:37,100,100,100,-79,-85,100,-86,100,100,-83,-93,-80,100,100,-91,-76,100,-91,-92,-86,-88,100,-88,-92,100,100,12
37,2022-07-19-20:39:42,100,100,100,-82,-86,100,-88,100,100,-86,-82,-71,100,100,-92,-76,100,-91,100,-54,-68,100,-76,-89,100,100,12
38,2022-07-19-20:39:47,100,100,100,-77,-86,100,-87,100,100,-86,-90,-76,100,100,-89,-83,100,-92,-92,-55,-65,100,-84,-88,100,100,12
39,2022-07-19-20:39:52,100,100,100,-78,-86,100,-86,100,100,100,-89,-71,100,100,100,-84,100,100,-93,-54,-65,100,-76,-90,100,100,12
40,2022-07-19-20:39:57,100,100,100,-78,-87,100,-85,100,100,-86,-89,-76,100,100,-89,-82,100,100,-95,-54,-65,100,-76,-91,100,100,12
41,2022-07-19-20:40:02,100,100,100,-79,-85,100,-88,100,100,-82,-93,-80,100,100,-93,-76,100,-91,-93,-84,-88,100,-88,-91,100,100,12
42,2022-07-19-20:40:07,100,100,100,-82,-86,100,-92,100,100,-86,-82,-71,100,100,-92,-75,100,-91,100,-54,-68,100,-76,-89,100,100,12
43,2022-07-19-20:40:12,100,100,100,-82,100,100,100,100,100,-86,-81,-71,100,100,100,100,100,100,100,-54,-68,100,-76,-90,100,100,12
44,2022-07-19-20:40:17,100,100,100,-82,-87,100,-88,100,100,-86,-90,-71,100,100,-93,-76,100,-91,100,-54,-68,100,-76,-89,100,100,12
45,2022-07-19-20:40:22,100,100,100,-77,-86,100,-86,100,100,-86,-82,-76,100,100,-89,-84,100,-91,-93,-54,-65,100,-84,-91,100,100,12
46,2022-07-19-20:40:27,100,100,100,-79,-86,100,-87,100,100,-82,-94,-80,100,100,-94,-75,100,-90,-93,-85,-88,100,-87,100,100,100,12
47,2022-07-19-20:40:32,100,100,100,-82,-86,100,-88,100,100,-80,-82,-71,100,100,-94,-76,100,100,100,-85,-88,100,-88,-92,100,100,12
48,2022-07-19-20:40:37,100,100,100,-82,-86,100,-85,100,100,-98,-89,-76,100,100,-91,-83,100,-91,100,-54,-65,100,-84,-90,100,100,12
49,2022-07-19-20:40:42,100,100,100,-79,-86,100,-88,-96,100,-83,-94,-80,100,100,-90,-76,100,-91,-93,-86,-88,100,-88,-90,100,100,12
50,2022-07-19-20:40:47,100,100,100,-83,-86,100,-93,100,100,-86,-81,-71,100,100,-92,-75,100,-92,100,-54,-68,100,-76,-89,100,100,12
51,2022-07-19-20:40:52,100,100,100,-83,-86,100,-93,100,100,100,-81,-71,100,100,100,100,100,-91,100,100,-68,100,-76,-90,100,100,12
52,2022-07-19-20:40:57,100,100,100,-82,-85,100,-88,100,100,-82,-82,-71,100,100,-92,-76,100,-91,-94,-84,-68,100,-76,-92,100,100,12
53,2022-07-19-20:41:02,100,100,100,-77,-86,100,-86,-96,100,-97,-90,-71,100,100,-89,-83,100,100,-93,-54,-65,100,-84,-89,100,100,12
54,2022-07-19-20:41:07,100,100,100,-79,-86,100,-87,100,100,-83,-93,-80,100,100,-94,-76,100,-91,-93,-85,-87,100,-88,-91,100,100,12
55,2022-07-19-20:41:12,100,100,100,-78,-85,100,100,100,100,100,-94,-80,100,100,100,100,100,-90,100,100,-87,100,100,-92,100,100,12
56,2022-07-19-20:41:17,100,100,100,-79,-85,100,-87,-97,100,-82,-93,-76,100,100,-94,-76,100,-93,-93,-54,-87,100,-84,100,100,100,12
57,2022-07-19-20:41:22,100,100,100,-82,-86,100,-88,100,100,-86,-82,-71,100,100,-93,-76,100,-90,100,-86,-68,100,-76,-89,100,100,12
58,2022-07-19-20:41:27,100,100,100,-78,-86,100,-86,100,100,-86,-90,-76,100,100,-89,-84,100,-92,-94,-54,-68,100,-84,-91,100,100,12
59,2022-07-19-20:41:32,100,100,100,-78,100,100,-86,100,100,100,-90,-76,100,100,-89,-84,100,-93,-92,-55,-65,100,-84,-91,100,100,12
