index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
33,2022-07-19-20:17:58,100,100,100,-79,-86,100,-91,100,100,-82,-89,-57,100,100,100,-82,100,-90,-91,-67,-72,100,-79,-87,100,100,15
34,2022-07-19-20:18:03,100,100,100,-80,-88,100,-91,-96,100,-79,-79,-62,100,100,-92,-96,100,-88,-91,-68,-72,100,-71,-84,100,100,15
35,2022-07-19-20:18:08,100,100,100,-75,-91,100,-87,-93,100,-81,-86,-61,100,100,100,-82,100,-90,-91,-68,-72,100,-71,-85,100,100,15
36,2022-07-19-20:18:13,100,100,100,-79,-88,100,100,100,100,-74,-86,-61,100,100,-92,-82,100,-92,-92,-67,-72,100,-78,-88,100,100,15
37,2022-07-19-20:18:18,100,100,100,-75,-92,100,-87,100,100,-81,-86,-61,100,100,100,-97,100,-89,-92,-68,-80,100,-72,100,100,100,15
38,2022-07-19-20:18:23,100,100,100,-75,-87,100,-91,-93,100,-76,-88,-60,100,100,100,-82,100,-88,-91,-68,-72,100,-73,-85,100,100,15
39,2022-07-19-20:18:28,100,100,100,-80,-88,100,-90,-93,100,-76,-79,-61,100,100,100,-82,100,-87,-90,-67,-79,100,-73,-88,100,100,15
40,2022-07-19-20:18:33,100,100,100,-75,-88,100,-90,100,100,-76,-88,-61,100,100,-93,-82,100,-90,-91,-67,-74,100,-72,-85,100,100,15
41,2022-07-19-20:18:38,100,100,100,-79,-86,100,-87,100,100,-81,-79,-61,100,100,100,-82,100,-93,-91,-67,-72,100,-72,-85,100,100,15
42,2022-07-19-20:18:43,100,100,100,-80,-86,100,-87,-93,100,-76,-86,-61,100,100,100,-82,100,-90,-93,-67,-80,100,-71,-85,100,100,15
43,2022-07-19-20:18:48,100,100,100,-75,-88,100,-93,100,100,-81,-88,-61,100,100,100,-82,100,-93,-91,-67,-74,100,-78,-88,100,100,15
44,2022-07-19-20:18:53,100,100,100,-80,100,100,-96,-95,100,-76,-88,-61,100,100,-89,-82,100,100,-92,-67,-74,100,-71,-85,100,100,15
45,2022-07-19-20:18:58,100,100,100,-75,-88,100,-92,-97,100,-82,-89,-57,100,100,-94,-83,100,-86,-92,-68,-74,100,-73,-85,100,100,15
46,2022-07-19-20:19:03,100,100,100,-84,-85,100,100,-93,100,-80,-78,-58,100,100,100,-81,100,-89,-87,-68,-72,100,-71,-88,100,100,15
47,2022-07-19-20:19:08,100,100,100,-78,-86,100,-88,-97,100,-75,-87,-57,100,100,100,-88,100,100,-90,-65,-71,100,-71,-83,100,100,15
48,2022-07-19-20:19:13,100,100,100,-80,-86,100,-91,-95,100,-81,-79,-57,100,100,-93,-81,100,-90,-92,-66,-79,100,-71,-83,100,100,15
49,2022-07-19-20:19:18,100,100,100,-80,-88,100,100,-94,100,-81,-79,-57,100,100,-93,-97,100,-88,100,-67,-78,100,-71,-88,100,100,15
50,2022-07-19-20:19:23,100,100,100,-80,-86,100,-87,100,100,-81,-86,-60,100,100,100,-82,100,-88,-91,-68,-72,100,-78,-85,100,100,15
51,2022-07-19-20:19:28,100,100,100,-74,-86,100,-91,100,100,-73,-79,-61,100,100,-92,-82,100,-91,-92,-67,-73,100,-73,-85,100,100,15
52,2022-07-19-20:19:33,100,100,100,-75,-91,100,-87,100,100,-76,-89,-61,100,100,100,-82,100,-90,-92,-67,-75,100,-72,-88,100,100,15
53,2022-07-19-20:19:38,100,100,100,-80,-88,100,-90,-93,100,-74,-79,-61,100,100,-93,-82,100,-88,-91,-67,-72,100,-73,100,100,100,15
54,2022-07-19-20:19:43,100,100,100,-80,-88,100,-86,-95,100,-74,-79,-57,100,100,100,100,100,-81,-91,-67,-72,100,-71,100,100,100,15
55,2022-07-19-20:19:48,100,100,100,-80,-86,100,-91,100,100,-81,-79,-61,100,100,-81,-82,100,-92,-92,-67,-72,100,-79,-87,100,100,15
56,2022-07-19-20:19:53,100,100,100,-80,-89,100,-93,100,100,-76,-86,-60,100,100,100,-88,100,-87,-95,-68,-72,100,-79,100,100,100,15
57,2022-07-19-20:19:58,100,100,100,-80,-94,100,-95,-93,100,-74,-88,-61,100,100,100,-82,100,-88,-89,-68,-72,100,-77,-85,100,100,15
58,2022-07-19-20:20:03,100,100,100,-79,-84,100,-93,-93,100,-72,-86,100,100,100,-92,-93,100,-92,-92,-70,-80,100,-76,100,100,100,15
59,2022-07-19-20:20:08,100,100,100,-80,-88,100,-88,100,100,-74,100,-57,100,100,100,-83,100,-86,-89,-68,-77,100,-77,-85,100,100,15
