index,time,rvX,rvY,rvZ,rvW,gacX,gacY,gacZ,lacX,lacY,lacZ
779,2022-11-19-09:48:34:600,-0.00014391361,-0.0967231,-0.99528986,0.0065357345,0.015208001,1.8881054,9.62316,-0.36878225,0.489465,-0.7647314
780,2022-11-19-09:48:34:610,-0.00014391361,-0.0967231,-0.99528986,0.0065357345,0.015208001,1.8881054,9.62316,-0.36878225,0.489465,-0.7647314
781,2022-11-19-09:48:34:620,0.0013984225,-0.096119,-0.99534744,0.006531383,-0.014987038,1.876619,9.625407,-0.544448,0.70256996,-0.5470524
782,2022-11-19-09:48:34:632,0.002811279,-0.09620514,-0.9953375,0.00632691,-0.04294313,1.8784516,9.624967,-0.5954266,0.8349253,-0.23967934
783,2022-11-19-09:48:34:643,0.002811279,-0.09620514,-0.9953375,0.00632691,-0.04294313,1.8784516,9.624967,-0.5954266,0.8349253,-0.23967934
784,2022-11-19-09:48:34:653,0.004077316,-0.09667439,-0.9952899,0.0059537943,-0.06830395,1.8876493,9.62302,-0.605883,0.7917434,0.28226566
785,2022-11-19-09:48:34:663,0.004077316,-0.09667439,-0.9952899,0.0059537943,-0.06830395,1.8876493,9.62302,-0.605883,0.7917434,0.28226566
786,2022-11-19-09:48:34:673,0.0048208553,-0.097223505,-0.9952348,0.0056732977,-0.08328406,1.8983235,9.620802,-0.6626576,0.6436225,0.7949486
787,2022-11-19-09:48:34:683,0.0048208553,-0.097223505,-0.9952348,0.0056732977,-0.08328406,1.8983235,9.620802,-0.6626576,0.6436225,0.7949486
788,2022-11-19-09:48:34:693,0.0048208553,-0.097223505,-0.9952348,0.0056732977,-0.08328406,1.8983235,9.620802,-0.6626576,0.6436225,0.7949486
789,2022-11-19-09:48:34:703,0.0047391574,-0.097453415,-0.99521285,0.0056365887,-0.08173187,1.9027569,9.619939,-0.5970874,0.4100771,1.5447731
790,2022-11-19-09:48:34:714,0.0047391574,-0.097453415,-0.99521285,0.0056365887,-0.08173187,1.9027569,9.619939,-0.5970874,0.4100771,1.5447731
791,2022-11-19-09:48:34:724,0.004956604,-0.0980294,-0.99515253,0.0060921493,-0.085030854,1.9139522,9.617689,-0.7301956,0.41584015,2.139823
792,2022-11-19-09:48:34:734,0.005189094,-0.09988965,-0.9949562,0.0075672306,-0.08643646,1.9500544,9.610421,-0.6711938,1.0477566,2.207281
793,2022-11-19-09:48:34:744,0.005189094,-0.09988965,-0.9949562,0.0075672306,-0.08643646,1.9500544,9.610421,-0.6711938,1.0477566,2.207281
794,2022-11-19-09:48:34:754,0.0045938827,-0.10257678,-0.99466735,0.009681856,-0.0701421,2.002013,9.599865,-0.16778788,1.5939753,2.2509775
795,2022-11-19-09:48:34:767,0.0045938827,-0.10257678,-0.99466735,0.009681856,-0.0701421,2.002013,9.599865,-0.16778788,1.5939753,2.2509775
796,2022-11-19-09:48:34:777,0.0038146994,-0.10471426,-0.99443275,0.011132754,-0.051537942,2.0431912,9.591304,0.6589796,1.573492,2.492734
797,2022-11-19-09:48:34:789,0.0034528149,-0.10539868,-0.9943622,0.011094437,-0.0444047,2.0563126,9.588534,0.9991252,1.5763667,2.6083412
798,2022-11-19-09:48:34:800,0.0034528149,-0.10539868,-0.9943622,0.011094437,-0.0444047,2.0563126,9.588534,0.9991252,1.5763667,2.6083412
799,2022-11-19-09:48:34:809,0.0034528149,-0.10539868,-0.9943622,0.011094437,-0.0444047,2.0563126,9.588534,0.9991252,1.5763667,2.6083412
800,2022-11-19-09:48:34:820,0.0034528149,-0.10539868,-0.9943622,0.011094437,-0.0444047,2.0563126,9.588534,0.9991252,1.5763667,2.6083412
801,2022-11-19-09:48:34:830,0.0042201397,-0.10209489,-0.9947397,0.0071944715,-0.067929134,1.9924799,9.601864,1.1308775,-0.8478286,2.809888
802,2022-11-19-09:48:34:840,0.0042201397,-0.10209489,-0.9947397,0.0071944715,-0.067929134,1.9924799,9.601864,1.1308775,-0.8478286,2.809888
803,2022-11-19-09:48:34:850,0.0052702236,-0.10198133,-0.99475765,0.005408747,-0.09200608,1.9902638,9.602123,0.67637664,-1.2619715,2.313573
804,2022-11-19-09:48:34:861,0.0052702236,-0.10198133,-0.99475765,0.005408747,-0.09200608,1.9902638,9.602123,0.67637664,-1.2619715,2.313573
805,2022-11-19-09:48:34:872,0.0045598177,-0.105175264,-0.99443156,0.004814631,-0.07900329,2.051778,9.589284,0.7757686,-1.2771759,0.9128685
806,2022-11-19-09:48:34:883,0.0045598177,-0.105175264,-0.99443156,0.004814631,-0.07900329,2.051778,9.589284,0.7757686,-1.2771759,0.9128685
807,2022-11-19-09:48:34:893,0.0028323545,-0.10988513,-0.9939299,0.0045364774,-0.045437552,2.1423795,9.569668,1.1512389,-1.5680772,0.44378185
808,2022-11-19-09:48:34:903,0.0028323545,-0.10988513,-0.9939299,0.0045364774,-0.045437552,2.1423795,9.569668,1.1512389,-1.5680772,0.44378185
809,2022-11-19-09:48:34:914,0.0028323545,-0.10988513,-0.9939299,0.0045364774,-0.045437552,2.1423795,9.569668,1.1512389,-1.5680772,0.44378185
810,2022-11-19-09:48:34:924,0.0013696682,-0.11639861,-0.99320126,0.0008873556,-0.024655275,2.2674634,9.54088,1.9156991,-1.7796724,-0.59054756
811,2022-11-19-09:48:34:935,0.0013696682,-0.11639861,-0.99320126,0.0008873556,-0.024655275,2.2674634,9.54088,1.9156991,-1.7796724,-0.59054756
812,2022-11-19-09:48:34:945,0.0013696682,-0.11639861,-0.99320126,0.0008873556,-0.024655275,2.2674634,9.54088,1.9156991,-1.7796724,-0.59054756
813,2022-11-19-09:48:34:956,-0.0014313323,0.11652046,0.99318385,0.0025890246,-0.033798624,2.2697005,9.540319,1.5369586,-1.5819752,-0.65688705
814,2022-11-19-09:48:34:966,-0.0014313323,0.11652046,0.99318385,0.0025890246,-0.033798624,2.2697005,9.540319,1.5369586,-1.5819752,-0.65688705
815,2022-11-19-09:48:34:976,-0.0012656297,0.115411036,0.9932932,0.0068743513,-0.04021741,2.2482393,9.545375,1.0261066,-1.4509714,-0.9504347
816,2022-11-19-09:48:34:987,-0.0012656297,0.115411036,0.9932932,0.0068743513,-0.04021741,2.2482393,9.545375,1.0261066,-1.4509714,-0.9504347
817,2022-11-19-09:48:34:998,-0.0015021211,0.113559365,0.99346596,0.01128677,-0.05440777,2.2123883,9.553678,0.14469647,-1.2742541,-1.0244055
818,2022-11-19-09:48:35:008,-0.0017442758,0.11145049,0.99365205,0.015210333,-0.06724229,2.1715155,9.562969,-0.35009804,-0.9776647,-0.9801836
819,2022-11-19-09:48:35:019,-0.0017442758,0.11145049,0.99365205,0.015210333,-0.06724229,2.1715155,9.562969,-0.35009804,-0.9776647,-0.9801836
820,2022-11-19-09:48:35:030,-0.0016122352,0.11003779,0.9937575,0.018307608,-0.07093541,2.1441526,9.569115,-0.48532823,-0.49323714,-1.4388647
821,2022-11-19-09:48:35:041,-0.0016122352,0.11003779,0.9937575,0.018307608,-0.07093541,2.1441526,9.569115,-0.48532823,-0.49323714,-1.4388647
822,2022-11-19-09:48:35:052,-0.00087841396,0.109394334,0.993776,0.021008337,-0.062196516,2.131868,9.57192,-0.43674755,-0.071594715,-1.9091196
823,2022-11-19-09:48:35:061,-0.00087841396,0.109394334,0.993776,0.021008337,-0.062196516,2.131868,9.57192,-0.43674755,-0.071594715,-1.9091196
824,2022-11-19-09:48:35:072,7.6046184e-05,0.10903203,0.99374837,0.024003824,-0.049849454,2.1251447,9.573487,-0.3223414,0.11948776,-2.1543994
825,2022-11-19-09:48:35:083,7.6046184e-05,0.10903203,0.99374837,0.024003824,-0.049849454,2.1251447,9.573487,-0.3223414,0.11948776,-2.1543994
826,2022-11-19-09:48:35:093,0.00020840576,0.10836419,0.99373204,0.027454197,-0.054288674,2.1121697,9.576334,-0.21013436,0.09396696,-2.0040698
827,2022-11-19-09:48:35:103,0.00020840576,0.10836419,0.99373204,0.027454197,-0.054288674,2.1121697,9.576334,-0.21013436,0.09396696,-2.0040698
828,2022-11-19-09:48:35:116,-0.0007857941,0.107198976,0.99376315,0.030701019,-0.079865575,2.0889394,9.581249,-0.20117389,0.011553526,-1.8516707
829,2022-11-19-09:48:35:126,-0.0021338048,0.105693124,0.99384636,0.033073727,-0.11015495,2.0588503,9.58746,-0.28809696,-0.028301239,-1.6202068
830,2022-11-19-09:48:35:138,-0.0021338048,0.105693124,0.99384636,0.033073727,-0.11015495,2.0588503,9.58746,-0.28809696,-0.028301239,-1.6202068
831,2022-11-19-09:48:35:149,-0.002948497,0.104526475,0.9939223,0.034408737,-0.12801997,2.0356596,9.59219,-0.39474922,0.08762002,-1.5481815
832,2022-11-19-09:48:35:159,-0.002948497,0.104526475,0.9939223,0.034408737,-0.12801997,2.0356596,9.59219,-0.39474922,0.08762002,-1.5481815
833,2022-11-19-09:48:35:170,-0.002476718,0.10394793,0.99396884,0.034851506,-0.11933757,2.024773,9.5946045,-0.1616625,0.06400514,-1.3525753
834,2022-11-19-09:48:35:181,-0.002476718,0.10394793,0.99396884,0.034851506,-0.11933757,2.024773,9.5946045,-0.1616625,0.06400514,-1.3525753
835,2022-11-19-09:48:35:191,-0.0011725408,0.104182824,0.99395204,0.03469713,-0.09375735,2.0302129,9.5937395,0.083210185,0.042836666,-1.0568562
836,2022-11-19-09:48:35:202,-0.0011725408,0.104182824,0.99395204,0.03469713,-0.09375735,2.0302129,9.5937395,0.083210185,0.042836666,-1.0568562
837,2022-11-19-09:48:35:213,0.00024532792,0.105095536,0.99387205,0.034251913,-0.06582025,2.0488038,9.590018,0.294609,0.10897088,-0.986207
838,2022-11-19-09:48:35:224,0.00024532792,0.105095536,0.99387205,0.034251913,-0.06582025,2.0488038,9.590018,0.294609,0.10897088,-0.986207
839,2022-11-19-09:48:35:234,0.0017546032,0.10602891,0.99380237,0.033341523,-0.03513598,2.0678358,9.586095,0.5296239,0.3183,-0.94928646
840,2022-11-19-09:48:35:244,0.0029982873,0.10657403,0.9937839,0.032040387,-0.008532243,2.0791593,9.583706,0.49812004,0.5538726,-0.35894394
841,2022-11-19-09:48:35:255,0.0029982873,0.10657403,0.9937839,0.032040387,-0.008532243,2.0791593,9.583706,0.49812004,0.5538726,-0.35894394
842,2022-11-19-09:48:35:266,0.0031333037,0.10696846,0.9937927,0.030397477,-0.0027010818,2.08685,9.582038,0.6287863,0.641145,0.63536835
843,2022-11-19-09:48:35:276,0.0031333037,0.10696846,0.9937927,0.030397477,-0.0027010818,2.08685,9.582038,0.6287863,0.641145,0.63536835
844,2022-11-19-09:48:35:286,0.002643398,0.10723661,0.99382997,0.028201446,-0.007789205,2.0917487,9.580966,0.7800023,0.5987437,1.3550301
845,2022-11-19-09:48:35:298,0.002643398,0.10723661,0.99382997,0.028201446,-0.007789205,2.0917487,9.580966,0.7800023,0.5987437,1.3550301
846,2022-11-19-09:48:35:308,0.002643398,0.10723661,0.99382997,0.028201446,-0.011700478,2.0869646,9.5820055,0.7800023,0.5987437,1.3550301
847,2022-11-19-09:48:35:320,0.0022283606,0.10699872,0.9939094,0.026274588,-0.011700478,2.0869646,9.5820055,1.2126652,0.6851907,1.9474955
848,2022-11-19-09:48:35:331,0.001924308,0.10646694,0.9939868,0.02552338,-0.015782032,2.0765748,9.584257,1.3988179,1.1911967,2.2684278
849,2022-11-19-09:48:35:340,0.001924308,0.10646694,0.9939868,0.02552338,-0.015782032,2.0765748,9.584257,1.3988179,1.1911967,2.2684278
850,2022-11-19-09:48:35:351,0.001159959,0.10593776,0.99401736,0.026557412,-0.032566182,2.0659626,9.586507,1.0421374,1.6781547,2.298912
851,2022-11-19-09:48:35:361,0.001159959,0.10593776,0.99401736,0.026557412,-0.032566182,2.0659626,9.586507,1.0421374,1.6781547,2.298912
852,2022-11-19-09:48:35:372,-0.00052607217,0.10506156,0.9940531,0.028639073,-0.06927044,2.0480542,9.590155,0.3224319,1.4461429,2.9907274
853,2022-11-19-09:48:35:381,-0.00052607217,0.10506156,0.9940531,0.028639073,-0.06927044,2.0480542,9.590155,0.3224319,1.4461429,2.9907274
854,2022-11-19-09:48:35:393,-0.0029682566,0.10447554,0.994053,0.030572614,-0.12051773,2.035144,9.592395,-0.75846815,1.7649021,2.803092
855,2022-11-19-09:48:35:404,-0.0029682566,0.10447554,0.994053,0.030572614,-0.12051773,2.035144,9.592395,-0.75846815,1.7649021,2.803092
856,2022-11-19-09:48:35:416,-0.0051593324,0.104574144,0.9939936,0.03184791,-0.16590519,2.035502,9.591641,-1.1122956,1.3522961,2.3265543
857,2022-11-19-09:48:35:426,-0.0051593324,0.104574144,0.9939936,0.03184791,-0.2020552,2.0574553,9.586263,-1.1122956,1.3522961,2.3265543
858,2022-11-19-09:48:35:437,-0.006962655,0.105774,0.99385154,0.031974796,-0.2020552,2.0574553,9.586263,-1.080208,0.24736023,2.3586378
859,2022-11-19-09:48:35:448,-0.008261012,0.10825884,0.9935972,0.0312477,-0.22733696,2.1046553,9.575444,-1.2052726,-0.4727788,1.6245089
860,2022-11-19-09:48:35:459,-0.008261012,0.10825884,0.9935972,0.0312477,-0.22733696,2.1046553,9.575444,-1.2052726,-0.4727788,1.6245089
861,2022-11-19-09:48:35:469,-0.009378975,0.11101947,0.9933179,0.030102698,-0.24827084,2.1573708,9.563185,-0.877433,-1.4269805,0.41968346
862,2022-11-19-09:48:35:480,-0.009378975,0.11101947,0.9933179,0.030102698,-0.24827084,2.1573708,9.563185,-0.877433,-1.4269805,0.41968346
863,2022-11-19-09:48:35:490,-0.010803207,0.1124754,0.9932041,0.027895441,-0.2719843,2.1851113,9.556239,-0.7839444,-2.2427537,0.14815235
864,2022-11-19-09:48:35:500,-0.010803207,0.1124754,0.9932041,0.027895441,-0.2719843,2.1851113,9.556239,-0.7839444,-2.2427537,0.14815235
865,2022-11-19-09:48:35:511,-0.011793489,0.11241873,0.99328566,0.02462895,-0.28406057,2.184401,9.556049,-1.0088522,-2.4715385,0.1501894
866,2022-11-19-09:48:35:522,-0.011793489,0.11241873,0.99328566,0.02462895,-0.28406057,2.184401,9.556049,-1.0088522,-2.4715385,0.1501894
867,2022-11-19-09:48:35:532,-0.011903955,0.111467406,0.99348164,0.020679174,-0.27716368,2.1671648,9.560176,-1.0470841,-2.3191748,-0.19081593
868,2022-11-19-09:48:35:543,-0.011903955,0.111467406,0.99348164,0.020679174,-0.24333104,2.1406715,9.567063,-0.72707427,-1.9342527,-0.68115807
869,2022-11-19-09:48:35:554,-0.010660511,0.11000853,0.99373686,0.016477697,-0.24333104,2.1406715,9.567063,-0.72707427,-1.9342527,-0.68115807
870,2022-11-19-09:48:35:566,-0.008061999,0.10838034,0.9939934,0.012876641,-0.18454447,2.1108918,9.574992,-0.33175248,-1.322991,-1.0897722
871,2022-11-19-09:48:35:577,-0.008061999,0.10838034,0.9939934,0.012876641,-0.18454447,2.1108918,9.574992,-0.33175248,-1.322991,-1.0897722
872,2022-11-19-09:48:35:588,-0.005791928,0.10684845,0.9942044,0.01036969,-0.1346717,2.0823271,9.582075,0.07745891,-0.911654,-1.3076735
873,2022-11-19-09:48:35:599,-0.005791928,0.10684845,0.9942044,0.01036969,-0.1346717,2.0823271,9.582075,0.07745891,-0.911654,-1.3076735
874,2022-11-19-09:48:35:610,-0.004609243,0.105295025,0.99439436,0.008459463,-0.107366055,2.0528417,9.58878,0.4449094,-0.70291424,-1.4433012
875,2022-11-19-09:48:35:621,-0.004609243,0.105295025,0.99439436,0.008459463,-0.107366055,2.0528417,9.58878,0.4449094,-0.70291424,-1.4433012
876,2022-11-19-09:48:35:632,-0.0037888344,0.10360551,0.99458843,0.00673922,-0.087603815,2.0205486,9.595838,0.45118508,-0.32604873,-1.5980825
877,2022-11-19-09:48:35:642,-0.0037888344,0.10360551,0.99458843,0.00673922,-0.087603815,2.0205486,9.595838,0.45118508,-0.32604873,-1.5980825
878,2022-11-19-09:48:35:653,-0.002657238,0.10199112,0.99476886,0.005071153,-0.061988816,1.9896538,9.60249,0.48748866,-0.31888402,-2.2093663
879,2022-11-19-09:48:35:663,-0.002657238,0.10199112,0.99476886,0.005071153,-0.061988816,1.9896538,9.60249,0.48748866,-0.31888402,-2.2093663
880,2022-11-19-09:48:35:674,-0.0021473914,0.10044408,0.9949357,0.0030641707,-0.04794067,1.9599338,9.608681,0.19062589,-0.14765656,-2.3049421
881,2022-11-19-09:48:35:685,-0.0016434081,0.09848843,0.99513644,0.00092425646,-0.03386126,1.9222585,9.616349,-0.05832934,-0.12920725,-2.046392
882,2022-11-19-09:48:35:696,-0.0016434081,0.09848843,0.99513644,0.00092425646,-0.03386126,1.9222585,9.616349,-0.05832934,-0.12920725,-2.046392
883,2022-11-19-09:48:35:707,-0.0016434081,0.09848843,0.99513644,0.00092425646,-0.0102139525,1.872965,9.626125,-0.089351684,-0.16424286,-1.5766239
884,2022-11-19-09:48:35:718,0.00063726207,-0.095936485,-0.99538654,0.0011836516,-0.0102139525,1.872965,9.626125,-0.089351684,-0.16424286,-1.5766239
885,2022-11-19-09:48:35:729,-0.0002765013,-0.09343821,-0.9956203,0.0030623926,0.011011589,1.8245887,9.63541,-0.00054170843,-0.12625492,-1.3422327
886,2022-11-19-09:48:35:740,-0.0002765013,-0.09343821,-0.9956203,0.0030623926,0.011011589,1.8245887,9.63541,-0.00054170843,-0.12625492,-1.3422327
887,2022-11-19-09:48:35:750,-0.0009888989,-0.091276765,-0.9958142,0.004655423,0.027648704,1.7826548,9.643224,0.16955118,-0.05425322,-1.1790571
888,2022-11-19-09:48:35:761,-0.0009888989,-0.091276765,-0.9958142,0.004655423,0.027648704,1.7826548,9.643224,0.16955118,-0.05425322,-1.1790571
889,2022-11-19-09:48:35:773,-0.0011374982,-0.089704916,-0.99595124,0.0057342206,0.03230861,1.7521582,9.648797,0.12895411,0.19278741,-0.9598179
890,2022-11-19-09:48:35:783,-0.0011374982,-0.089704916,-0.99595124,0.0057342206,0.016482133,1.7413576,9.650792,-0.2119983,0.5061736,-0.94568825
891,2022-11-19-09:48:35:796,-0.00030054702,-0.089142896,-0.9960003,0.0060690204,0.016482133,1.7413576,9.650792,-0.2119983,0.5061736,-0.94568825
892,2022-11-19-09:48:35:807,0.0013665193,-0.0895174,-0.995968,0.0057051242,-0.016677218,1.7488053,9.649445,-0.4517292,0.78677607,-0.90947056
893,2022-11-19-09:48:35:817,0.0013665193,-0.0895174,-0.995968,0.0057051242,-0.016677218,1.7488053,9.649445,-0.4517292,0.78677607,-0.90947056
894,2022-11-19-09:48:35:830,0.0034395494,-0.090303674,-0.995896,0.004969882,-0.05838162,1.7642194,9.646476,-0.553566,0.93942285,-0.70511913
895,2022-11-19-09:48:35:841,0.0034395494,-0.090303674,-0.995896,0.004969882,-0.05838162,1.7642194,9.646476,-0.553566,0.93942285,-0.70511913
896,2022-11-19-09:48:35:851,0.0055186027,-0.09112258,-0.99581647,0.0039731055,-0.10068441,1.7801677,9.643198,-0.5087007,1.0743542,-0.263237
897,2022-11-19-09:48:35:862,0.0055186027,-0.09112258,-0.99581647,0.0039731055,-0.10068441,1.7801677,9.643198,-0.5087007,1.0743542,-0.263237
898,2022-11-19-09:48:35:873,0.007088834,-0.09188441,-0.99574053,0.002790928,-0.13341352,1.7948684,9.640075,-0.45424408,0.92252445,0.43151283
899,2022-11-19-09:48:35:882,0.007088834,-0.09188441,-0.99574053,0.002790928,-0.13341352,1.7948684,9.640075,-0.45424408,0.92252445,0.43151283
900,2022-11-19-09:48:35:894,0.007914272,-0.09276977,-0.99565476,0.0016631888,-0.15152429,1.8118732,9.636624,-0.534155,0.72224176,1.1472359
901,2022-11-19-09:48:35:905,0.007942424,-0.09377534,-0.99556136,0.00084920175,-0.15352382,1.8312124,9.632937,-0.6996585,0.5621903,1.7287827
902,2022-11-19-09:48:35:916,0.007942424,-0.09377534,-0.99556136,0.00084920175,-0.15352382,1.8312124,9.632937,-0.6996585,0.5621903,1.7287827
903,2022-11-19-09:48:35:926,0.008163137,-0.09534213,-0.9954107,0.000879549,-0.15772654,1.8615327,9.627056,-0.5970472,0.5582421,2.2215471
904,2022-11-19-09:48:35:937,0.008163137,-0.09534213,-0.9954107,0.000879549,-0.15772654,1.8615327,9.627056,-0.5970472,0.5582421,2.2215471
905,2022-11-19-09:48:35:947,0.008163137,-0.09534213,-0.9954107,0.000879549,-0.15772654,1.8615327,9.627056,-0.5970472,0.5582421,2.2215471
906,2022-11-19-09:48:35:958,0.008616207,-0.09802152,-0.9951442,0.0023606827,-0.1636332,1.9135891,9.616745,-0.5693543,1.1119608,2.065156
907,2022-11-19-09:48:35:969,0.008388335,-0.10057621,-0.994884,0.0044474867,-0.15490797,1.9632709,9.60687,0.0016661137,1.449633,2.3783655
908,2022-11-19-09:48:35:979,0.008388335,-0.10057621,-0.994884,0.0044474867,-0.15490797,1.9632709,9.60687,0.0016661137,1.449633,2.3783655
909,2022-11-19-09:48:35:989,0.0073464583,-0.10155556,-0.9947857,0.00581164,-0.13176112,1.9822911,9.603309,0.62039703,1.5181706,2.9864283
910,2022-11-19-09:48:35:998,0.0073464583,-0.10155556,-0.9947857,0.00581164,-0.13176112,1.9822911,9.603309,0.62039703,1.5181706,2.9864283
911,2022-11-19-09:48:36:009,0.0060381833,-0.100880004,-0.99486727,0.0050885375,-0.1077527,1.9690368,9.606335,0.8142544,1.2288505,3.134738
912,2022-11-19-09:48:36:020,0.0060381833,-0.100880004,-0.99486727,0.0050885375,-0.1077527,1.9690368,9.606335,0.8142544,1.2288505,3.134738
913,2022-11-19-09:48:36:030,0.005531413,-0.099957906,-0.9949734,0.0023904047,-0.10325753,1.9509091,9.610082,0.66376513,0.5303837,3.058217
914,2022-11-19-09:48:36:041,0.005531413,-0.099957906,-0.9949734,0.0023904047,-0.10325753,1.9509091,9.610082,0.66376513,0.5303837,3.058217
915,2022-11-19-09:48:36:051,-0.0056796824,0.100626595,0.9949079,0.0005516117,-0.11191873,1.9635081,9.607418,1.0942302,-0.6704931,2.7180147
916,2022-11-19-09:48:36:061,-0.0056796824,0.100626595,0.9949079,0.0005516117,-0.11191873,1.9635081,9.607418,1.0942302,-0.6704931,2.7180147
917,2022-11-19-09:48:36:072,-0.0056636375,0.103964955,0.9945636,0.0015879206,-0.113716654,2.0278342,9.594027,1.467322,-1.5578487,0.84192085
918,2022-11-19-09:48:36:083,-0.0056636375,0.103964955,0.9945636,0.0015879206,-0.113716654,2.0278342,9.594027,1.467322,-1.5578487,0.84192085
919,2022-11-19-09:48:36:094,-0.005617709,0.10806736,0.99412555,0.00206651,-0.113914646,2.1068788,9.576976,0.49275738,-1.5381541,0.9020815
920,2022-11-19-09:48:36:105,-0.004794408,0.11203663,0.99368846,0.0028306162,-0.099660695,2.183273,9.56001,0.60521454,-1.7883341,0.50216866
921,2022-11-19-09:48:36:116,-0.004794408,0.11203663,0.99368846,0.0028306162,-0.099660695,2.183273,9.56001,0.60521454,-1.7883341,0.50216866
922,2022-11-19-09:48:36:127,-0.0040346156,0.11545279,0.993299,0.0033802565,-0.099660695,2.183273,9.56001,0.9484183,-1.6313341,-0.52236843
923,2022-11-19-09:48:36:138,-0.0040346156,0.11545279,0.993299,0.0033802565,-0.08625615,2.2489688,9.544898,0.9484183,-1.6313341,-0.52236843
924,2022-11-19-09:48:36:149,-0.0031284178,0.11733548,0.9930785,0.0042086057,-0.070619315,2.2851489,9.536429,1.1767738,-1.467443,-1.2676601
925,2022-11-19-09:48:36:160,-0.0031284178,0.11733548,0.9930785,0.0042086057,-0.070619315,2.2851489,9.536429,1.1767738,-1.467443,-1.2676601
926,2022-11-19-09:48:36:171,-0.001881551,0.11720473,0.99308896,0.005812624,-0.05001028,2.2826703,9.537153,0.9498289,-1.2399863,-1.6304474
927,2022-11-19-09:48:36:181,-0.001881551,0.11720473,0.99308896,0.005812624,-0.05001028,2.2826703,9.537153,0.9498289,-1.2399863,-1.6304474
928,2022-11-19-09:48:36:192,-0.00075917796,0.115370266,0.9932874,0.008327122,-0.03363258,2.2474785,9.54558,0.58590204,-1.2836313,-1.5678062
929,2022-11-19-09:48:36:203,-0.00075917796,0.115370266,0.9932874,0.008327122,-0.03363258,2.2474785,9.54558,0.58590204,-1.2836313,-1.5678062
930,2022-11-19-09:48:36:213,-0.00017425914,0.11305795,0.9935261,0.011121771,-0.028057525,2.203046,9.55595,0.15869623,-1.2128456,-1.3716402
931,2022-11-19-09:48:36:224,-0.00017425914,0.11305795,0.9935261,0.011121771,-0.028057525,2.203046,9.55595,0.15869623,-1.2128456,-1.3716402
932,2022-11-19-09:48:36:234,9.522875e-05,0.11143009,0.9936758,0.013843166,-0.028398467,2.1717162,9.563118,-0.11881459,-0.92760265,-1.6716843
933,2022-11-19-09:48:36:244,9.522875e-05,0.11143009,0.9936758,0.013843166,-0.028398467,2.1717162,9.563118,-0.11881459,-0.92760265,-1.6716843
934,2022-11-19-09:48:36:256,0.00063965074,0.11054298,0.99373496,0.016453797,-0.023206621,2.1547358,9.566973,-0.04026249,-0.620739,-1.9768205
935,2022-11-19-09:48:36:266,0.00132493,0.10990422,0.9937535,0.019321168,-0.015824486,2.1426218,9.569708,0.15344904,-0.4553665,-1.9911227
936,2022-11-19-09:48:36:277,0.00132493,0.10990422,0.9937535,0.019321168,-0.015824486,2.1426218,9.569708,0.15344904,-0.4553665,-1.9911227
937,2022-11-19-09:48:36:289,0.0014464679,0.109205455,0.99375844,0.02271982,-0.020470172,2.1291552,9.572704,0.22039051,-0.31759095,-1.8389015
938,2022-11-19-09:48:36:299,0.0014464679,0.109205455,0.99375844,0.02271982,-0.020470172,2.1291552,9.572704,0.22039051,-0.31759095,-1.8389015
939,2022-11-19-09:48:36:310,0.0008685182,0.10823183,0.99377596,0.026353374,-0.039014023,2.11002,9.576882,0.2175022,-0.25108778,-1.5551672
940,2022-11-19-09:48:36:321,0.0008685182,0.10823183,0.99377596,0.026353374,-0.039014023,2.11002,9.576882,0.2175022,-0.25108778,-1.5551672
941,2022-11-19-09:48:36:331,0.00010433523,0.10703013,0.9938154,0.029588677,-0.060079265,2.0862918,9.58197,0.059056707,-0.14679348,-1.2595005
942,2022-11-19-09:48:36:342,0.00010433523,0.10703013,0.9938154,0.029588677,-0.060079265,2.0862918,9.58197,0.059056707,-0.14679348,-1.2595005
943,2022-11-19-09:48:36:352,-0.00034475327,0.10593201,0.99385494,0.03210287,-0.07341958,2.0646918,9.5865555,-0.035331264,-0.035250664,-1.129324
944,2022-11-19-09:48:36:364,-0.00034475327,0.10593201,0.99385494,0.03210287,-0.07341958,2.0646918,9.5865555,-0.035331264,-0.035250664,-1.129324
945,2022-11-19-09:48:36:375,-0.0005226756,0.10516612,0.99388045,0.033785697,-0.079876885,2.049686,9.589724,-0.088748716,0.13652277,-0.9961395
946,2022-11-19-09:48:36:387,-0.00053463434,0.104887426,0.99388456,0.03452318,-0.08144253,2.044246,9.590871,-0.19258252,0.25758815,-0.6710043
947,2022-11-19-09:48:36:396,-0.00053463434,0.104887426,0.99388456,0.03452318,-0.08144253,2.044246,9.590871,-0.19258252,0.25758815,-0.6710043
948,2022-11-19-09:48:36:406,-0.0004630975,0.105360486,0.99384075,0.034343965,-0.07999761,2.0534272,9.588922,-0.16291526,0.36851668,-0.47553825
949,2022-11-19-09:48:36:418,-0.0004630975,0.105360486,0.99384075,0.034343965,-0.07999761,2.0534272,9.588922,-0.16291526,0.36851668,-0.47553825
950,2022-11-19-09:48:36:428,-0.00040864936,0.10656205,0.993742,0.033484247,-0.07794801,2.0766857,9.583928,0.067338355,0.41242528,-0.30899143
951,2022-11-19-09:48:36:439,-0.00040864936,0.10656205,0.993742,0.033484247,-0.07794801,2.0766857,9.583928,0.067338355,0.41242528,-0.30899143
