index,time,rvX,rvY,rvZ,rvW,gacX,gacY,gacZ,lacX,lacY,lacZ
1558,2022-12-01-14:01:48:858,0.044734903,0.08939283,0.7350936,0.67055583,-0.29089975,2.1812713,9.556559,-0.3203291,0.9917624,0.47250938
1559,2022-12-01-14:01:48:868,0.04390862,0.087495655,0.73759055,0.66811424,-0.29089975,2.1812713,9.556559,-0.3203291,0.9917624,0.47250938
1560,2022-12-01-14:01:48:878,0.043826986,0.08730688,0.737838,0.66787124,-0.33466038,2.209835,9.548561,-0.7793858,0.9918072,-0.22139168
1561,2022-12-01-14:01:48:888,0.043826986,0.08730688,0.737838,0.66787124,-0.33466038,2.209835,9.548561,-0.7793858,0.9918072,-0.22139168
1562,2022-12-01-14:01:48:898,0.043262266,0.084593944,0.7397553,0.666134,-0.3669198,2.208061,9.547786,-0.8452031,0.80188966,-0.13478565
1563,2022-12-01-14:01:48:909,0.043206576,0.08432447,0.7399439,0.66596216,-0.36849582,2.166664,9.557205,-1.1307219,0.79130816,1.4596243
1564,2022-12-01-14:01:48:919,0.043206576,0.08432447,0.7399439,0.66596216,-0.36849582,2.166664,9.557205,-1.1307219,0.79130816,1.4596243
1565,2022-12-01-14:01:48:930,0.043206576,0.08432447,0.7399439,0.66596216,-0.35588807,2.1341407,9.564997,-1.1715801,1.2805643,2.72575
1566,2022-12-01-14:01:48:942,0.043206576,0.08432447,0.7399439,0.66596216,-0.35588807,2.1341407,9.564997,-1.1715801,1.2805643,2.72575
1567,2022-12-01-14:01:48:952,0.040589027,0.08250901,0.74081707,0.6653833,-0.3292555,2.1386664,9.56494,-0.7140087,1.6029623,2.9589214
1568,2022-12-01-14:01:48:962,0.040589027,0.08250901,0.74081707,0.6653833,-0.3292555,2.1386664,9.56494,-0.7140087,1.6029623,2.9589214
1569,2022-12-01-14:01:48:973,0.040589027,0.08250901,0.74081707,0.6653833,-0.3292555,2.1386664,9.56494,-0.7140087,1.6029623,2.9589214
1570,2022-12-01-14:01:48:984,0.054152936,0.09831049,0.73842937,0.6649245,-0.30876756,2.170448,9.558462,0.027439535,1.7210557,2.5395088
1571,2022-12-01-14:01:48:992,0.054001186,0.097966,0.7383451,0.6650813,-0.31494936,2.2032452,9.550754,0.6304674,1.1940634,2.3957396
1572,2022-12-01-14:01:49:003,0.054001186,0.097966,0.7383451,0.6650813,-0.31494936,2.2032452,9.550754,0.6304674,1.1940634,2.3957396
1573,2022-12-01-14:01:49:014,0.061897565,0.11172507,0.7369317,0.66379064,-0.33151594,2.2208211,9.546122,0.8415718,0.5918398,2.116784
1574,2022-12-01-14:01:49:024,0.061897565,0.11172507,0.7369317,0.66379064,-0.33151594,2.2208211,9.546122,0.8415718,0.5918398,2.116784
1575,2022-12-01-14:01:49:035,0.061164122,0.11248451,0.7351005,0.66575783,-0.34018564,2.201903,9.550199,0.7669201,-0.41916382,2.532301
1576,2022-12-01-14:01:49:045,0.061164122,0.11248451,0.7351005,0.66575783,-0.34018564,2.201903,9.550199,0.7669201,-0.41916382,2.532301
1577,2022-12-01-14:01:49:056,0.061090745,0.112560384,0.73491704,0.66595423,-0.3159132,2.1670544,9.558999,1.157132,-1.5604762,3.1711721
1578,2022-12-01-14:01:49:068,0.06450897,0.12790313,0.73317033,0.6647862,-0.3159132,2.1670544,9.558999,1.157132,-1.5604762,3.1711721
1579,2022-12-01-14:01:49:078,0.06438048,0.12828764,0.7331324,0.6647664,-0.26831073,2.1714468,9.559457,0.9246514,-1.645607,1.9132547
1580,2022-12-01-14:01:49:089,0.06438048,0.12828764,0.7331324,0.6647664,-0.26831073,2.1714468,9.559457,0.9246514,-1.645607,1.9132547
1581,2022-12-01-14:01:49:101,0.056023847,0.1321582,0.7349711,0.66273147,-0.19794348,2.2166324,9.550798,1.066421,-1.6627483,0.44172478
1582,2022-12-01-14:01:49:111,0.055770405,0.13190491,0.73526865,0.6624733,-0.10839497,2.2614622,9.54172,1.538333,-1.6779677,-0.93656445
1583,2022-12-01-14:01:49:121,0.055770405,0.13190491,0.73526865,0.6624733,-0.10839497,2.2614622,9.54172,1.538333,-1.6779677,-0.93656445
1584,2022-12-01-14:01:49:132,0.055770405,0.13190491,0.73526865,0.6624733,-0.030907912,2.2630143,9.541917,1.6537386,-1.6511776,-1.3905058
1585,2022-12-01-14:01:49:144,0.05827253,0.13123542,0.7350825,0.6625975,-0.030907912,2.2630143,9.541917,1.6537386,-1.6511776,-1.3905058
1586,2022-12-01-14:01:49:154,0.05827253,0.13123542,0.7350825,0.6625975,0.0012130188,2.2116225,9.55401,1.3697152,-1.4468193,-0.9368324
1587,2022-12-01-14:01:49:165,0.058525253,0.13117096,0.73506063,0.66261226,0.0012130188,2.2116225,9.55401,1.3697152,-1.4468193,-0.9368324
1588,2022-12-01-14:01:49:175,0.059303343,0.13331516,0.7307971,0.66681767,-0.012480174,2.1356018,9.571282,1.2590315,-1.812423,-0.08017731
1589,2022-12-01-14:01:49:185,0.059303343,0.13331516,0.7307971,0.66681767,-0.012480174,2.1356018,9.571282,1.2590315,-1.812423,-0.08017731
1590,2022-12-01-14:01:49:196,0.059303343,0.13331516,0.7307971,0.66681767,-0.012480174,2.1356018,9.571282,1.2590315,-1.812423,-0.08017731
1591,2022-12-01-14:01:49:206,0.059303343,0.13331516,0.7307971,0.66681767,-0.012480174,2.1356018,9.571282,1.2590315,-1.812423,-0.08017731
1592,2022-12-01-14:01:49:217,0.059386004,0.1335514,0.73032653,0.66727847,-0.09053108,2.0454156,9.59054,0.40153292,-1.2008569,-0.21685123
1593,2022-12-01-14:01:49:228,0.05853643,0.13185091,0.7285169,0.6696656,-0.09053108,2.0454156,9.59054,0.40153292,-1.2008569,-0.21685123
1594,2022-12-01-14:01:49:238,0.05853643,0.13185091,0.7285169,0.6696656,-0.10311722,2.041391,9.591271,-0.19176465,-0.40485442,-1.4341774
1595,2022-12-01-14:01:49:250,0.05845144,0.13168079,0.72833544,0.6699039,-0.10311722,2.041391,9.591271,-0.19176465,-0.40485442,-1.4341774
1596,2022-12-01-14:01:49:260,0.06424009,0.13060635,0.72799337,0.6699559,-0.11011083,2.0356302,9.592418,-0.117764756,-0.049266815,-2.4176278
1597,2022-12-01-14:01:49:270,0.06424009,0.13060635,0.72799337,0.6699559,-0.11011083,2.0356302,9.592418,-0.117764756,-0.049266815,-2.4176278
1598,2022-12-01-14:01:49:282,0.06481969,0.13050038,0.72795963,0.6699575,-0.11152526,2.0152407,9.596705,-0.2673592,0.20126033,-2.4224925
1599,2022-12-01-14:01:49:292,0.07215092,0.12735753,0.72418505,0.67389196,-0.11488815,1.9817901,9.603629,-0.26647693,0.090886235,-2.0151029
1600,2022-12-01-14:01:49:302,0.07215092,0.12735753,0.72418505,0.67389196,-0.11488815,1.9817901,9.603629,-0.26647693,0.090886235,-2.0151029
1601,2022-12-01-14:01:49:314,0.07287789,0.12704365,0.72380424,0.674282,-0.1304157,1.9452773,9.610893,-0.29404372,-0.019273162,-1.5765152
1602,2022-12-01-14:01:49:325,0.07287789,0.12704365,0.72380424,0.674282,-0.1304157,1.9452773,9.610893,-0.29404372,-0.019273162,-1.5765152
1603,2022-12-01-14:01:49:335,0.07287789,0.12704365,0.72380424,0.674282,-0.1304157,1.9452773,9.610893,-0.29404372,-0.019273162,-1.5765152
1604,2022-12-01-14:01:49:346,0.069880046,0.12230506,0.71887976,0.680713,-0.15833594,1.914877,9.616577,-0.28041187,-0.08789921,-1.3958006
1605,2022-12-01-14:01:49:356,0.069880046,0.12230506,0.71887976,0.680713,-0.15833594,1.914877,9.616577,-0.28041187,-0.08789921,-1.3958006
1606,2022-12-01-14:01:49:365,0.06957261,0.12183368,0.71838737,0.6813486,-0.18887042,1.8913888,9.620673,-0.26898187,-0.043755293,-1.4146194
1607,2022-12-01-14:01:49:377,0.06451348,0.12145969,0.71416575,0.6863329,-0.21250458,1.8704481,9.624275,-0.36270165,0.13169432,-1.2113514
1608,2022-12-01-14:01:49:387,0.06451348,0.12145969,0.71416575,0.6863329,-0.21250458,1.8704481,9.624275,-0.36270165,0.13169432,-1.2113514
1609,2022-12-01-14:01:49:397,0.064010404,0.12142656,0.71374595,0.6868225,-0.22690186,1.8523157,9.627452,-0.39143628,0.15784943,-0.84181786
1610,2022-12-01-14:01:49:407,0.064010404,0.12142656,0.71374595,0.6868225,-0.22690186,1.8523157,9.627452,-0.39143628,0.15784943,-0.84181786
1611,2022-12-01-14:01:49:417,0.06396009,0.121423244,0.7137039,0.6868714,-0.2382525,1.8454155,9.628503,-0.5046453,0.21080744,-0.612628
1612,2022-12-01-14:01:49:428,0.06330819,0.12095587,0.7077913,0.693104,-0.2382525,1.8454155,9.628503,-0.5046453,0.21080744,-0.612628
1613,2022-12-01-14:01:49:438,0.06330819,0.12095587,0.7077913,0.693104,-0.24767362,1.858976,9.625656,-0.35155874,0.41334236,-0.7264366
1614,2022-12-01-14:01:49:449,0.06324274,0.12090864,0.7071972,0.6937245,-0.24767362,1.858976,9.625656,-0.35155874,0.41334236,-0.7264366
1615,2022-12-01-14:01:49:459,0.061547358,0.11831055,0.70114505,0.7004357,-0.2537313,1.8887532,9.6196995,-0.23296905,0.6832837,-0.61517143
1616,2022-12-01-14:01:49:471,0.061547358,0.11831055,0.70114505,0.7004357,-0.26013207,1.921592,9.613023,-0.121147245,0.9017048,-0.07727337
1617,2022-12-01-14:01:49:480,0.061547358,0.11831055,0.70114505,0.7004357,-0.26013207,1.921592,9.613023,-0.121147245,0.9017048,-0.07727337
1618,2022-12-01-14:01:49:491,0.057976283,0.11660525,0.6964138,0.7057264,-0.27333897,1.9518623,9.606555,0.32573575,1.0309551,0.6532078
1619,2022-12-01-14:01:49:501,0.057976283,0.11660525,0.6964138,0.7057264,-0.27333897,1.9518623,9.606555,0.32573575,1.0309551,0.6532078
1620,2022-12-01-14:01:49:512,0.05763762,0.11646298,0.6960051,0.70618075,-0.3037948,1.9783232,9.600226,0.5026616,1.2183598,1.3584414
1621,2022-12-01-14:01:49:523,0.05763762,0.11646298,0.6960051,0.70618075,-0.3037948,1.9783232,9.600226,0.5026616,1.2183598,1.3584414
1622,2022-12-01-14:01:49:534,0.05763762,0.11646298,0.6960051,0.70618075,-0.34013328,2.0006664,9.594375,1.0689033,1.1647544,2.198226
1623,2022-12-01-14:01:49:544,0.054480154,0.11638092,0.6943825,0.70803976,-0.34013328,2.0006664,9.594375,1.0689033,1.1647544,2.198226
1624,2022-12-01-14:01:49:553,0.054480154,0.11638092,0.6943825,0.70803976,-0.36666277,2.0275033,9.587762,1.0217927,1.1472759,2.2100563
1625,2022-12-01-14:01:49:564,0.054167747,0.116374046,0.69422376,0.70822054,-0.36666277,2.0275033,9.587762,1.0217927,1.1472759,2.2100563
1626,2022-12-01-14:01:49:575,0.054167747,0.116374046,0.69422376,0.70822054,-0.403084,2.0559192,9.580246,0.04825619,1.4945388,2.143547
1627,2022-12-01-14:01:49:585,0.054167747,0.116374046,0.69422376,0.70822054,-0.403084,2.0559192,9.580246,0.04825619,1.4945388,2.143547
1628,2022-12-01-14:01:49:596,0.052335385,0.116160825,0.6948744,0.70775515,-0.46217814,2.077783,9.572857,-0.70099473,0.9808228,2.704503
1629,2022-12-01-14:01:49:607,0.054469902,0.113441505,0.69530165,0.7076155,-0.5353847,2.0972798,9.564788,-1.078749,0.5022645,3.454567
1630,2022-12-01-14:01:49:618,0.054469902,0.113441505,0.69530165,0.7076155,-0.5353847,2.0972798,9.564788,-1.078749,0.5022645,3.454567
1631,2022-12-01-14:01:49:629,0.054469902,0.113441505,0.69530165,0.7076155,-0.5353847,2.0972798,9.564788,-1.078749,0.5022645,3.454567
1632,2022-12-01-14:01:49:641,0.05548292,0.11508128,0.69728696,0.7053148,-0.5997399,2.117128,9.556593,-1.4196383,0.027837038,3.75346
1633,2022-12-01-14:01:49:651,0.05548292,0.11508128,0.69728696,0.7053148,-0.6329339,2.137991,9.549806,-0.97305346,-0.4492879,3.1324472
1634,2022-12-01-14:01:49:661,0.067501105,0.11756473,0.69961816,0.70153874,-0.6329339,2.137991,9.549806,-0.97305346,-0.4492879,3.1324472
1635,2022-12-01-14:01:49:671,0.067501105,0.11756473,0.69961816,0.70153874,-0.63586164,2.160968,9.544437,-0.59122896,-0.93872225,1.5267534
1636,2022-12-01-14:01:49:682,0.06769986,0.117823645,0.6998076,0.7012872,-0.63586164,2.160968,9.544437,-0.59122896,-0.93872225,1.5267534
1637,2022-12-01-14:01:49:692,0.08014229,0.11333297,0.7022723,0.6982453,-0.6149579,2.1796744,9.5415535,-0.1381818,-1.6261711,0.5611305
1638,2022-12-01-14:01:49:703,0.08014229,0.11333297,0.7022723,0.6982453,-0.6149579,2.1796744,9.5415535,-0.1381818,-1.6261711,0.5611305
1639,2022-12-01-14:01:49:714,0.08014582,0.113641255,0.7023789,0.6980875,-0.57855403,2.1928358,9.540813,-0.038785577,-2.0989025,0.025156975
1640,2022-12-01-14:01:49:724,0.08014582,0.113641255,0.7023789,0.6980875,-0.57855403,2.1928358,9.540813,-0.038785577,-2.0989025,0.025156975
1641,2022-12-01-14:01:49:734,0.08014582,0.113641255,0.7023789,0.6980875,-0.544464,2.21232,9.5383215,-0.16233754,-2.2036965,-0.6065235
1642,2022-12-01-14:01:49:745,0.07942071,0.1174644,0.70220774,0.6977097,-0.544464,2.21232,9.5383215,-0.16233754,-2.2036965,-0.6065235
1643,2022-12-01-14:01:49:755,0.07942071,0.1174644,0.70220774,0.6977097,-0.5123907,2.2410033,9.5334015,-0.67191046,-1.7688831,-1.1308489
1644,2022-12-01-14:01:49:766,0.079348095,0.117843546,0.70218897,0.6976729,-0.5123907,2.2410033,9.5334015,-0.67191046,-1.7688831,-1.1308489
1645,2022-12-01-14:01:49:776,0.07625871,0.12346717,0.7054113,0.69378346,-0.45824632,2.2627163,9.531029,-0.53328145,-1.3791997,-1.6103554
1646,2022-12-01-14:01:49:786,0.07595022,0.1240253,0.70573115,0.69339234,-0.3796395,2.253463,9.5366745,-0.31635177,-1.1855438,-1.7358904
1647,2022-12-01-14:01:49:797,0.07595022,0.1240253,0.70573115,0.69339234,-0.3796395,2.253463,9.5366745,-0.31635177,-1.1855438,-1.7358904
1648,2022-12-01-14:01:49:808,0.07432186,0.1287395,0.7087757,0.6895937,-0.29933372,2.2056904,9.550692,0.097902745,-1.32248,-1.0561924
1649,2022-12-01-14:01:49:816,0.07432186,0.1287395,0.7087757,0.6895937,-0.29933372,2.2056904,9.550692,0.097902745,-1.32248,-1.0561924
1650,2022-12-01-14:01:49:828,0.07432186,0.1287395,0.7087757,0.6895937,-0.29933372,2.2056904,9.550692,0.097902745,-1.32248,-1.0561924
1651,2022-12-01-14:01:49:839,0.07432186,0.1287395,0.7087757,0.6895937,-0.23426938,2.1458962,9.566119,0.4151531,-1.3806407,-0.6885576
1652,2022-12-01-14:01:49:850,0.07416192,0.12920502,0.70907515,0.6892159,-0.18341698,2.096937,9.578078,0.42107666,-1.1237473,-1.0751
1653,2022-12-01-14:01:49:860,0.07664826,0.13043612,0.7088805,0.6889121,-0.18341698,2.096937,9.578078,0.42107666,-1.1237473,-1.0751
1654,2022-12-01-14:01:49:871,0.07664826,0.13043612,0.7088805,0.6889121,-0.147955,2.0619154,9.586293,0.26295507,-0.74647737,-1.5470123
1655,2022-12-01-14:01:49:882,0.07689846,0.13055453,0.7088578,0.6888853,-0.147955,2.0619154,9.586293,0.26295507,-0.74647737,-1.5470123
1656,2022-12-01-14:01:49:891,0.08068652,0.13014255,0.7115061,0.68579274,-0.12456233,2.0371127,9.591927,-0.16795999,-0.3816645,-1.9358096
1657,2022-12-01-14:01:49:901,0.08068652,0.13014255,0.7115061,0.68579274,-0.12456233,2.0371127,9.591927,-0.16795999,-0.3816645,-1.9358096
1658,2022-12-01-14:01:49:913,0.08106269,0.13009995,0.71177,0.6854826,-0.10205744,2.0132666,9.597225,-0.32011443,-0.18291366,-2.1891203
1659,2022-12-01-14:01:49:923,0.08106269,0.13009995,0.71177,0.6854826,-0.10205744,2.0132666,9.597225,-0.32011443,-0.18291366,-2.1891203
1660,2022-12-01-14:01:49:935,0.08106269,0.13009995,0.71177,0.6854826,-0.07600588,1.9846829,9.603419,-0.1979591,-0.15430951,-2.1703873
1661,2022-12-01-14:01:49:945,0.08106269,0.13009995,0.71177,0.6854826,-0.07600588,1.9846829,9.603419,-0.1979591,-0.15430951,-2.1703873
1662,2022-12-01-14:01:49:956,0.08106269,0.13009995,0.71177,0.6854826,-0.07600588,1.9846829,9.603419,-0.1979591,-0.15430951,-2.1703873
1663,2022-12-01-14:01:49:966,0.08585584,0.12957263,0.7195147,0.67685926,-0.046972442,1.9535303,9.609989,-0.17693725,-0.1785171,-1.9137182
1664,2022-12-01-14:01:49:976,0.089226,0.12316556,0.7251924,0.67153925,-0.019329188,1.9224063,9.61636,-0.20235898,-0.20085645,-1.4554396
1665,2022-12-01-14:01:49:987,0.089226,0.12316556,0.7251924,0.67153925,0.003609765,1.8947179,9.621871,-0.112841986,-0.2007705,-1.0104151
1666,2022-12-01-14:01:49:998,0.089558154,0.12252458,0.7257488,0.671011,0.003609765,1.8947179,9.621871,-0.112841986,-0.2007705,-1.0104151
1667,2022-12-01-14:01:50:008,0.090062335,0.11570853,0.7287093,0.66894186,0.016335756,1.8797145,9.624801,-0.27411228,0.04031205,-0.9322386
1668,2022-12-01-14:01:50:018,0.090062335,0.11570853,0.7287093,0.66894186,0.016335756,1.8797145,9.624801,-0.27411228,0.04031205,-0.9322386
1669,2022-12-01-14:01:50:029,0.090062335,0.11570853,0.7287093,0.66894186,0.024471736,1.8762723,9.625456,-0.5481208,0.48792922,-1.2291775
1670,2022-12-01-14:01:50:039,0.090062335,0.11570853,0.7287093,0.66894186,0.024471736,1.8762723,9.625456,-0.5481208,0.48792922,-1.2291775
1671,2022-12-01-14:01:50:050,0.09010914,0.11503295,0.7289974,0.66873807,0.038979366,1.8770475,9.625257,-0.66564536,0.8210949,-1.245265
1672,2022-12-01-14:01:50:059,0.09010914,0.11503295,0.7289974,0.66873807,0.038979366,1.8770475,9.625257,-0.66564536,0.8210949,-1.245265
1673,2022-12-01-14:01:50:071,0.09011233,0.11127126,0.73154783,0.66658556,0.055550244,1.8846339,9.6236925,-0.66548073,1.0512049,-0.84062576
1674,2022-12-01-14:01:50:081,0.09011233,0.11127126,0.73154783,0.66658556,0.055550244,1.8846339,9.6236925,-0.66548073,1.0512049,-0.84062576
1675,2022-12-01-14:01:50:090,0.09011206,0.11090169,0.731799,0.66637146,0.060950488,1.8986107,9.620912,-0.53197277,1.1931047,-0.4750042
1676,2022-12-01-14:01:50:101,0.08998451,0.1074918,0.7341813,0.66432387,0.060950488,1.8986107,9.620912,-0.53197277,1.1931047,-0.4750042
1677,2022-12-01-14:01:50:112,0.089971654,0.107154384,0.7344162,0.6641205,0.05149042,1.9100507,9.618702,-0.62069076,1.1144638,-0.10211086
1678,2022-12-01-14:01:50:123,0.089971654,0.107154384,0.7344162,0.6641205,0.05149042,1.9100507,9.618702,-0.62069076,1.1144638,-0.10211086
1679,2022-12-01-14:01:50:135,0.089971654,0.107154384,0.7344162,0.6641205,0.035721358,1.9074405,9.619292,-0.6001038,0.6613896,0.5240488
1680,2022-12-01-14:01:50:145,0.08986071,0.10322175,0.73667896,0.66224957,0.035721358,1.9074405,9.619292,-0.6001038,0.6613896,0.5240488
1681,2022-12-01-14:01:50:156,0.08986071,0.10322175,0.73667896,0.66224957,0.013056801,1.8910426,9.622587,-0.8384512,0.4796307,1.8072901
1682,2022-12-01-14:01:50:167,0.08984962,0.10283173,0.73690194,0.66206366,0.013056801,1.8910426,9.622587,-0.8384512,0.4796307,1.8072901
1683,2022-12-01-14:01:50:179,0.08967667,0.10021114,0.7387668,0.6604086,-0.012622733,1.8836124,9.624044,-0.5204548,0.862548,2.9594822
1684,2022-12-01-14:01:50:187,0.08967667,0.10021114,0.7387668,0.6604086,-0.020651542,1.905741,9.619674,-0.16745843,1.4767375,2.8910007
1685,2022-12-01-14:01:50:200,0.08965942,0.099952914,0.7389505,0.6602445,-0.020651542,1.905741,9.619674,-0.16745843,1.4767375,2.8910007
1686,2022-12-01-14:01:50:207,0.08965942,0.099952914,0.7389505,0.6602445,-0.020651542,1.905741,9.619674,-0.16745843,1.4767375,2.8910007
1687,2022-12-01-14:01:50:217,0.08092857,0.10066768,0.7384857,0.66178215,-0.004197761,1.9404635,9.612751,0.21595728,2.0738502,2.2694607
1688,2022-12-01-14:01:50:227,0.08092857,0.10066768,0.7384857,0.66178215,-0.004197761,1.9404635,9.612751,0.21595728,2.0738502,2.2694607
1689,2022-12-01-14:01:50:237,0.08092857,0.10066768,0.7384857,0.66178215,0.03454351,1.9521089,9.610332,0.8905924,1.4206159,1.7542715
1690,2022-12-01-14:01:50:247,0.08090805,0.10055587,0.73846513,0.6618246,0.061864845,1.9247766,9.6157055,0.92282844,0.8498219,1.899291
1691,2022-12-01-14:01:50:258,0.08189966,0.11512664,0.73547137,0.6626615,0.061864845,1.9247766,9.6157055,0.92282844,0.8498219,1.899291
1692,2022-12-01-14:01:50:268,0.08189966,0.11512664,0.73547137,0.6626615,0.06768075,1.8689404,9.626675,1.0174602,-0.20743513,2.5395117
1693,2022-12-01-14:01:50:278,0.0820252,0.115203254,0.735359,0.6627573,0.06768075,1.8689404,9.626675,1.0174602,-0.20743513,2.5395117
1694,2022-12-01-14:01:50:288,0.0820252,0.115203254,0.735359,0.6627573,0.04505933,1.8253088,9.635176,1.0067453,-1.0522504,3.2156258
1695,2022-12-01-14:01:50:298,0.082718626,0.12323892,0.7349711,0.66165495,0.04505933,1.8253088,9.635176,1.0067453,-1.0522504,3.2156258
1696,2022-12-01-14:01:50:308,0.08266562,0.123370536,0.7350284,0.6615734,-0.00010458215,1.8345709,9.633521,0.1926701,-1.2844687,2.9383879
1697,2022-12-01-14:01:50:318,0.08266562,0.123370536,0.7350284,0.6615734,-0.00010458215,1.8345709,9.633521,0.1926701,-1.2844687,2.9383879
1698,2022-12-01-14:01:50:330,0.08266562,0.123370536,0.7350284,0.6615734,-0.00010458215,1.8345709,9.633521,0.1926701,-1.2844687,2.9383879
1699,2022-12-01-14:01:50:340,0.068305425,0.11661532,0.73969233,0.6592348,-0.02225455,1.8858901,9.623581,0.20078556,-1.5437309,1.5914164
1700,2022-12-01-14:01:50:350,0.068305425,0.11661532,0.73969233,0.6592348,-0.016688142,1.9434594,9.612132,0.28854316,-1.4896419,0.34064674
1701,2022-12-01-14:01:50:360,0.06795845,0.11661794,0.7400848,0.6588295,-0.016688142,1.9434594,9.612132,0.28854316,-1.4896419,0.34064674
1702,2022-12-01-14:01:50:370,0.06795845,0.11661794,0.7400848,0.6588295,0.009987063,1.9769952,9.605299,0.87460876,-1.3597699,-0.78018093
1703,2022-12-01-14:01:50:381,0.0695773,0.11791165,0.7400254,0.6584969,0.009987063,1.9769952,9.605299,0.87460876,-1.3597699,-0.78018093
1704,2022-12-01-14:01:50:391,0.06974263,0.118040964,0.7400154,0.6584676,0.050599862,1.9736633,9.605857,1.3651476,-1.3907955,-1.2547598
1705,2022-12-01-14:01:50:402,0.06974263,0.118040964,0.7400154,0.6584676,0.050599862,1.9736633,9.605857,1.3651476,-1.3907955,-1.2547598
1706,2022-12-01-14:01:50:411,0.071232066,0.11502575,0.73527867,0.66412383,0.08422996,1.942851,9.611899,1.2568616,-1.5689766,-1.0722027
1707,2022-12-01-14:01:50:422,0.071232066,0.11502575,0.73527867,0.66412383,0.08422996,1.942851,9.611899,1.2568616,-1.5689766,-1.0722027
1708,2022-12-01-14:01:50:432,0.071232066,0.11502575,0.73527867,0.66412383,0.08823556,1.9058663,9.6192665,1.0444746,-1.6024164,-0.67254734
1709,2022-12-01-14:01:50:442,0.071379095,0.11472251,0.7348024,0.6646873,0.08823556,1.9058663,9.6192665,1.0444746,-1.6024164,-0.67254734
1710,2022-12-01-14:01:50:453,0.071379095,0.11472251,0.7348024,0.6646873,0.069443256,1.8819503,9.624127,0.6731465,-1.2801476,-0.8732414
1711,2022-12-01-14:01:50:465,0.06777099,0.11240734,0.73460567,0.66567725,0.069443256,1.8819503,9.624127,0.6731465,-1.2801476,-0.8732414
1712,2022-12-01-14:01:50:475,0.06777099,0.11240734,0.73460567,0.66567725,0.055592243,1.8711017,9.626332,0.10760314,-0.7119317,-1.5379801
1713,2022-12-01-14:01:50:486,0.06777099,0.11240734,0.73460567,0.66567725,0.055592243,1.8711017,9.626332,0.10760314,-0.7119317,-1.5379801
1714,2022-12-01-14:01:50:495,0.06733638,0.117161356,0.736481,0.66282344,0.060132682,1.8588794,9.628673,-0.07655348,-0.32389617,-2.1213503
1715,2022-12-01-14:01:50:506,0.06733638,0.117161356,0.736481,0.66282344,0.060132682,1.8588794,9.628673,-0.07655348,-0.32389617,-2.1213503
1716,2022-12-01-14:01:50:517,0.06733264,0.11766166,0.73666877,0.6625265,0.06974004,1.8357248,9.633049,-0.24664618,0.0034576654,-2.3610096
1717,2022-12-01-14:01:50:527,0.06733264,0.11766166,0.73666877,0.6625265,0.06974004,1.8357248,9.633049,-0.24664618,0.0034576654,-2.3610096
1718,2022-12-01-14:01:50:537,0.06733264,0.11766166,0.73666877,0.6625265,0.076835684,1.8051983,9.638762,-0.28006238,0.06270099,-2.3148665
1719,2022-12-01-14:01:50:546,0.053866923,0.078555174,0.739686,0.6661772,0.07511394,1.7743067,9.64451,-0.28006238,0.06270099,-2.3148665
1720,2022-12-01-14:01:50:557,0.05413137,0.078440465,0.7395883,0.66627777,0.07511394,1.7743067,9.64451,-0.25908968,-0.045660615,-2.0185986
1721,2022-12-01-14:01:50:568,0.05413137,0.078440465,0.7395883,0.66627777,0.06497262,1.7490097,9.649203,-0.2943288,-0.035424232,-1.7298522
1722,2022-12-01-14:01:50:578,0.056085266,0.07511055,0.73460776,0.6719854,0.06497262,1.7490097,9.649203,-0.2943288,-0.035424232,-1.7298522
1723,2022-12-01-14:01:50:588,0.056085266,0.07511055,0.73460776,0.6719854,0.06497262,1.7490097,9.649203,-0.2943288,-0.035424232,-1.7298522
1724,2022-12-01-14:01:50:599,0.056277797,0.07477841,0.7341078,0.6725525,0.054605156,1.7298508,9.65272,-0.39403206,0.07856643,-1.5129194
1725,2022-12-01-14:01:50:608,0.054321844,0.073341966,0.73059493,0.67668396,0.049250685,1.7130388,9.655747,-0.37664607,0.094056845,-1.1559305
1726,2022-12-01-14:01:50:620,0.054321844,0.073341966,0.73059493,0.67668396,0.049250685,1.7130388,9.655747,-0.37664607,0.094056845,-1.1559305
1727,2022-12-01-14:01:50:630,0.054321844,0.073341966,0.73059493,0.67668396,0.049250685,1.7130388,9.655747,-0.37664607,0.094056845,-1.1559305
1728,2022-12-01-14:01:50:641,0.054124217,0.07320151,0.7302473,0.67709017,0.05157353,1.6995118,9.658126,-0.35501158,0.06270778,-0.6712856
1729,2022-12-01-14:01:50:651,0.054124217,0.07320151,0.7302473,0.67709017,0.06077641,1.6978052,9.658372,-0.354666,0.18917513,-0.2751541
1730,2022-12-01-14:01:50:662,0.05343076,0.0723142,0.7267264,0.6810173,0.06077641,1.6978052,9.658372,-0.354666,0.18917513,-0.2751541
1731,2022-12-01-14:01:50:672,0.05343076,0.0723142,0.7267264,0.6810173,0.072867006,1.7154641,9.655168,-0.33088595,0.2647252,0.10098648
1732,2022-12-01-14:01:50:683,0.053363305,0.07222676,0.7263768,0.68140495,0.072867006,1.7154641,9.655168,-0.33088595,0.2647252,0.10098648
1733,2022-12-01-14:01:50:693,0.052522924,0.06912164,0.7222776,0.68613315,0.07583056,1.7534066,9.648326,-0.18059555,0.23098063,0.44797897
