index,time,rvX,rvY,rvZ,rvW,gacX,gacY,gacZ,lacX,lacY,lacZ
1391,2022-11-19-14:27:58:570,0.05916429,0.099282645,0.61907166,0.77678365,0.086567715,2.2633438,9.541497,-0.51489264,0.84942484,0.5598154
1392,2022-11-19-14:27:58:580,0.059173305,0.09926042,0.6190585,0.7767963,0.06980034,2.3063352,9.531334,-0.19388741,0.6896589,1.1672783
1393,2022-11-19-14:27:58:591,0.060030274,0.09820807,0.6178729,0.77780765,0.06980034,2.3063352,9.531334,-0.19388741,0.6896589,1.1672783
1394,2022-11-19-14:27:58:602,0.060030274,0.09820807,0.6178729,0.77780765,0.06980034,2.3063352,9.531334,-0.19388741,0.6896589,1.1672783
1395,2022-11-19-14:27:58:612,0.060115952,0.09810281,0.6177541,0.7779086,0.06542404,2.3443077,9.522097,0.490642,0.58623934,2.3407764
1396,2022-11-19-14:27:58:622,0.060555063,0.09755331,0.61620355,0.7791724,0.090186715,2.4154637,9.504093,0.8511507,1.3253787,2.517867
1397,2022-11-19-14:27:58:633,0.060555063,0.09755331,0.61620355,0.7791724,0.090186715,2.4154637,9.504093,0.8511507,1.3253787,2.517867
1398,2022-11-19-14:27:58:644,0.0605981,0.097499385,0.61604947,0.7792976,0.098432474,2.5152242,9.478099,0.37803522,1.1419404,2.6309214
1399,2022-11-19-14:27:58:655,0.060602404,0.09749399,0.6160341,0.7793101,0.098432474,2.5152242,9.478099,0.37803522,1.1419404,2.6309214
1400,2022-11-19-14:27:58:667,0.060602404,0.09749399,0.6160341,0.7793101,0.034789894,2.620442,9.449998,-0.39834195,1.0066977,3.4991531
1401,2022-11-19-14:27:58:676,0.062167555,0.098446205,0.6140248,0.78065175,0.034789894,2.620442,9.449998,-0.39834195,1.0066977,3.4991531
1402,2022-11-19-14:27:58:686,0.062167555,0.098446205,0.6140248,0.78065175,-0.05574586,2.7103407,9.424507,0.73533106,-0.27177906,3.2492218
1403,2022-11-19-14:27:58:697,0.062167555,0.098446205,0.6140248,0.78065175,-0.05574586,2.7103407,9.424507,0.73533106,-0.27177906,3.2492218
1404,2022-11-19-14:27:58:707,0.06448854,0.101785384,0.6122461,0.7814318,-0.14048569,2.7728686,9.4054165,1.4705691,-1.7376069,3.2178783
1405,2022-11-19-14:27:58:717,0.06448854,0.101785384,0.6122461,0.7814318,-0.14048569,2.7728686,9.4054165,1.4705691,-1.7376069,3.2178783
1406,2022-11-19-14:27:58:727,0.06471915,0.10211834,0.61206937,0.7815078,-0.19541407,2.824703,9.388996,1.0787268,-2.1336808,3.0535173
1407,2022-11-19-14:27:58:739,0.081912965,0.1081191,0.61031616,0.7804581,-0.20999824,2.8924341,9.368036,0.64810395,-1.8724301,0.8581753
1408,2022-11-19-14:27:58:749,0.081912965,0.1081191,0.61031616,0.7804581,-0.20999824,2.8924341,9.368036,0.64810395,-1.8724301,0.8581753
1409,2022-11-19-14:27:58:759,0.081912965,0.1081191,0.61031616,0.7804581,-0.20999824,2.8924341,9.368036,0.64810395,-1.8724301,0.8581753
1410,2022-11-19-14:27:58:769,0.08233024,0.10854093,0.6100973,0.7805268,-0.21727976,2.955754,9.348085,0.5428008,-1.8989879,-0.7249079
1411,2022-11-19-14:27:58:781,0.08233024,0.10854093,0.6100973,0.7805268,-0.22836927,2.9719133,9.342696,0.89882046,-1.8991432,-0.6847048
1412,2022-11-19-14:27:58:792,0.08672767,0.11079869,0.6075356,0.7817304,-0.22836927,2.9719133,9.342696,0.89882046,-1.8991432,-0.6847048
1413,2022-11-19-14:27:58:806,0.08716727,0.111024275,0.6072784,0.78184944,-0.25385648,2.9342868,9.353925,0.972504,-1.7949296,-0.32786274
1414,2022-11-19-14:27:58:818,0.08716727,0.111024275,0.6072784,0.78184944,-0.25385648,2.9342868,9.353925,0.972504,-1.7949296,-0.32786274
1415,2022-11-19-14:27:58:829,0.09346272,0.11799787,0.6004357,0.78537774,-0.2767371,2.8561158,9.377441,0.66045356,-1.816376,0.74679947
1416,2022-11-19-14:27:58:839,0.09408713,0.11869204,0.59974915,0.7857231,-0.29354706,2.7786713,9.40017,0.47884494,-1.6309779,1.2590952
1417,2022-11-19-14:27:58:850,0.09408713,0.11869204,0.59974915,0.7857231,-0.29354706,2.7786713,9.40017,0.47884494,-1.6309779,1.2590952
1418,2022-11-19-14:27:58:861,0.09414957,0.11876145,0.5996804,0.7857576,-0.30905956,2.738543,9.411442,0.23829803,-1.0821407,0.09427166
1419,2022-11-19-14:27:58:871,0.09556333,0.13118774,0.59558374,0.7867258,-0.30905956,2.738543,9.411442,0.23829803,-1.0821407,0.09427166
1420,2022-11-19-14:27:58:881,0.09556333,0.13118774,0.59558374,0.7867258,-0.3102321,2.7277796,9.414529,0.026088059,-0.5924835,-1.3937454
1421,2022-11-19-14:27:58:893,0.09556333,0.13118774,0.59558374,0.7867258,-0.3102321,2.7277796,9.414529,0.026088059,-0.5924835,-1.3937454
1422,2022-11-19-14:27:58:903,0.09556333,0.13118774,0.59558374,0.7867258,-0.3102321,2.7277796,9.414529,0.026088059,-0.5924835,-1.3937454
1423,2022-11-19-14:27:58:914,0.098952375,0.13789141,0.5921858,0.78772485,-0.2947829,2.7155714,9.418553,0.072298676,-0.50235987,-2.4587479
1424,2022-11-19-14:27:58:924,0.09928963,0.13854998,0.59184754,0.787821,-0.27442753,2.6838078,9.428269,0.056066126,-0.6029115,-2.673328
1425,2022-11-19-14:27:58:934,0.09928963,0.13854998,0.59184754,0.787821,-0.27442753,2.6838078,9.428269,0.056066126,-0.6029115,-2.673328
1426,2022-11-19-14:27:58:946,0.086516835,0.095835336,0.5926936,0.7950124,-0.25725782,2.6363242,9.44214,0.14854848,-0.89418113,-2.1683316
1427,2022-11-19-14:27:58:957,0.08672073,0.095699295,0.592234,0.79534906,-0.25516233,2.5902076,9.454951,-0.031073362,-0.93824446,-1.8600426
1428,2022-11-19-14:27:58:968,0.08672073,0.095699295,0.592234,0.79534906,-0.25516233,2.5902076,9.454951,-0.031073362,-0.93824446,-1.8600426
1429,2022-11-19-14:27:58:978,0.08672073,0.095699295,0.592234,0.79534906,-0.25516233,2.5902076,9.454951,-0.031073362,-0.93824446,-1.8600426
1430,2022-11-19-14:27:58:988,0.08237998,0.09367106,0.5852377,0.8012093,-0.27359667,2.5595052,9.462793,-0.75996774,-0.54320836,-1.7418704
1431,2022-11-19-14:27:58:998,0.08237998,0.09367106,0.5852377,0.8012093,-0.28985167,2.5435302,9.466616,-0.9929023,-0.19913816,-1.7374825
1432,2022-11-19-14:27:59:008,0.08237998,0.09367106,0.5852377,0.8012093,-0.28985167,2.5435302,9.466616,-0.9929023,-0.19913816,-1.7374825
1433,2022-11-19-14:27:59:019,0.08237998,0.09367106,0.5852377,0.8012093,-0.28985167,2.5435302,9.466616,-0.9929023,-0.19913816,-1.7374825
1434,2022-11-19-14:27:59:029,0.066278495,0.06276933,0.5796347,0.80974734,-0.29180947,2.5331929,9.469327,-0.44988656,-0.2057321,-1.6675429
1435,2022-11-19-14:27:59:039,0.06579968,0.06221773,0.5788915,0.81036043,-0.2847267,2.5276423,9.471026,-0.1410931,-0.092797995,-1.54456
1436,2022-11-19-14:27:59:050,0.06579968,0.06221773,0.5788915,0.81036043,-0.2847267,2.5276423,9.471026,-0.1410931,-0.092797995,-1.54456
1437,2022-11-19-14:27:59:060,0.06575179,0.06216256,0.5788171,0.81042165,-0.27352145,2.5299728,9.470735,-0.08069515,0.08608389,-1.3011732
1438,2022-11-19-14:27:59:071,0.06639858,0.05947647,0.57125247,0.81591934,-0.27352145,2.5299728,9.470735,-0.08069515,0.08608389,-1.3011732
1439,2022-11-19-14:27:59:081,0.06639858,0.05947647,0.57125247,0.81591934,-0.26610804,2.543481,9.467327,0.1800245,0.29111385,-0.60546875
1440,2022-11-19-14:27:59:093,0.06639858,0.05947647,0.57125247,0.81591934,-0.26610804,2.543481,9.467327,0.1800245,0.29111385,-0.60546875
1441,2022-11-19-14:27:59:103,0.06639858,0.05947647,0.57125247,0.81591934,-0.26977518,2.5740252,9.458964,0.31066114,0.35132027,-0.022537231
1442,2022-11-19-14:27:59:113,0.065214075,0.054851457,0.56560725,0.82026035,-0.26977518,2.5740252,9.458964,0.31066114,0.35132027,-0.022537231
1443,2022-11-19-14:27:59:124,0.065094784,0.05439118,0.5650474,0.8206862,-0.29112852,2.618706,9.446058,0.24357507,0.4328506,0.24505234
1444,2022-11-19-14:27:59:134,0.065094784,0.05439118,0.5650474,0.8206862,-0.29112852,2.618706,9.446058,0.24357507,0.4328506,0.24505234
1445,2022-11-19-14:27:59:145,0.0626946,0.051812347,0.5594565,0.82485956,-0.3190604,2.6646771,9.432289,0.3771751,0.4024167,0.6196079
1446,2022-11-19-14:27:59:156,0.0626946,0.051812347,0.5594565,0.82485956,-0.3190604,2.6646771,9.432289,0.3771751,0.4024167,0.6196079
1447,2022-11-19-14:27:59:166,0.0626946,0.051812347,0.5594565,0.82485956,-0.3190604,2.6646771,9.432289,0.3771751,0.4024167,0.6196079
1448,2022-11-19-14:27:59:176,0.062431667,0.05153355,0.55884564,0.82531095,-0.34381428,2.7094743,9.418648,0.4669683,0.40116787,1.1520662
1449,2022-11-19-14:27:59:186,0.062431667,0.05153355,0.55884564,0.82531095,-0.36545476,2.7571783,9.403978,0.5705104,0.65492296,1.5850554
1450,2022-11-19-14:27:59:197,0.06148998,0.05064903,0.5557768,0.8275059,-0.36545476,2.7571783,9.403978,0.5705104,0.65492296,1.5850554
1451,2022-11-19-14:27:59:207,0.06148998,0.05064903,0.5557768,0.8275059,-0.38183194,2.805362,9.389065,0.50357974,1.1998689,1.7413988
1452,2022-11-19-14:27:59:219,0.061395757,0.050560534,0.5554694,0.82772464,-0.39818564,2.845706,9.376235,0.350431,1.7023728,1.5556831
1453,2022-11-19-14:27:59:230,0.061894596,0.049302638,0.5536559,0.82897747,-0.39818564,2.845706,9.376235,0.350431,1.7023728,1.5556831
1454,2022-11-19-14:27:59:241,0.061894596,0.049302638,0.5536559,0.82897747,-0.39818564,2.845706,9.376235,0.350431,1.7023728,1.5556831
1455,2022-11-19-14:27:59:253,0.06194539,0.049177706,0.5534774,0.82910013,-0.43726242,2.8689823,9.367396,-0.43829688,1.2971447,1.9298744
1456,2022-11-19-14:27:59:263,0.061950475,0.049165223,0.5534596,0.8291125,-0.4954727,2.8813446,9.360702,-0.524825,1.1152387,2.56985
1457,2022-11-19-14:27:59:273,0.0638994,0.0500744,0.5522099,0.82974315,-0.4954727,2.8813446,9.360702,-0.524825,1.1152387,2.56985
1458,2022-11-19-14:27:59:283,0.0638994,0.0500744,0.5522099,0.82974315,-0.5474096,2.8952913,9.353503,-1.5109864,1.3631995,2.1553984
1459,2022-11-19-14:27:59:294,0.0638994,0.0500744,0.5522099,0.82974315,-0.5474096,2.8952913,9.353503,-1.5109864,1.3631995,2.1553984
1460,2022-11-19-14:27:59:304,0.0638994,0.0500744,0.5522099,0.82974315,-0.5881426,2.900397,9.349447,-2.3310184,0.73326707,2.75358
1461,2022-11-19-14:27:59:315,0.0638994,0.0500744,0.5522099,0.82974315,-0.5881426,2.900397,9.349447,-2.3310184,0.73326707,2.75358
1462,2022-11-19-14:27:59:325,0.0638994,0.0500744,0.5522099,0.82974315,-0.5881426,2.900397,9.349447,-2.3310184,0.73326707,2.75358
1463,2022-11-19-14:27:59:338,0.09009219,0.06781314,0.55052006,0.82717144,-0.6078163,2.905466,9.346616,-1.3616629,-0.8594587,3.3026495
1464,2022-11-19-14:27:59:346,0.10502546,0.07590627,0.54950184,0.82538205,-0.6383389,2.9346566,9.335454,-1.4019573,-1.4591618,2.0298386
1465,2022-11-19-14:27:59:357,0.10502546,0.07590627,0.54950184,0.82538205,-0.6383389,2.9346566,9.335454,-1.4019573,-1.4591618,2.0298386
1466,2022-11-19-14:27:59:368,0.10537059,0.0763771,0.5494338,0.82534003,-0.6618355,2.9754095,9.320906,-1.2150774,-2.0423782,0.87921906
1467,2022-11-19-14:27:59:379,0.10540509,0.07642418,0.54942703,0.8253358,-0.6648005,3.0015867,9.312299,-1.135545,-2.1259272,0.20957375
1468,2022-11-19-14:27:59:388,0.10540509,0.07642418,0.54942703,0.8253358,-0.6648005,3.0015867,9.312299,-1.135545,-2.1259272,0.20957375
1469,2022-11-19-14:27:59:400,0.107929245,0.079662375,0.5467424,0.8264854,-0.63514143,3.0073047,9.312524,-1.0272479,-1.7680378,-0.90040874
1470,2022-11-19-14:27:59:410,0.108181514,0.07998608,0.54647315,0.8265992,-0.63514143,3.0073047,9.312524,-1.0272479,-1.7680378,-0.90040874
1471,2022-11-19-14:27:59:421,0.108181514,0.07998608,0.54647315,0.8265992,-0.5835071,2.9885576,9.321932,-0.89108264,-1.3223145,-1.5050302
1472,2022-11-19-14:27:59:431,0.10733029,0.084218286,0.54439205,0.82766235,-0.5835071,2.9885576,9.321932,-0.89108264,-1.3223145,-1.5050302
1473,2022-11-19-14:27:59:442,0.10733029,0.084218286,0.54439205,0.82766235,-0.5835071,2.9885576,9.321932,-0.89108264,-1.3223145,-1.5050302
1474,2022-11-19-14:27:59:454,0.1072425,0.08463816,0.5441859,0.8277664,-0.5308354,2.94946,9.337521,-0.6648241,-1.1603581,-1.3908844
1475,2022-11-19-14:27:59:464,0.1072425,0.08463816,0.5441859,0.8277664,-0.5308354,2.94946,9.337521,-0.6648241,-1.1603581,-1.3908844
1476,2022-11-19-14:27:59:474,0.10597092,0.08830223,0.5433747,0.82808024,-0.48971486,2.901532,9.354768,-0.30690086,-1.1074874,-0.95226765
1477,2022-11-19-14:27:59:485,0.10597092,0.08830223,0.5433747,0.82808024,-0.4559199,2.860752,9.369025,0.0057821274,-1.023426,-1.0920181
1478,2022-11-19-14:27:59:495,0.10597092,0.08830223,0.5433747,0.82808024,-0.4559199,2.860752,9.369025,0.0057821274,-1.023426,-1.0920181
1479,2022-11-19-14:27:59:505,0.10597092,0.08830223,0.5433747,0.82808024,-0.4243614,2.835863,9.378069,0.2128534,-0.90185714,-1.8220177
1480,2022-11-19-14:27:59:515,0.10597092,0.08830223,0.5433747,0.82808024,-0.4243614,2.835863,9.378069,0.2128534,-0.90185714,-1.8220177
1481,2022-11-19-14:27:59:526,0.10676507,0.09185481,0.5458839,0.82593876,-0.40157267,2.8220854,9.383227,0.107812256,-0.7716422,-2.4305077
1482,2022-11-19-14:27:59:538,0.06834294,0.10052875,0.5475347,0.8279065,-0.38215163,2.8088722,9.388002,0.027772188,-0.75208545,-2.528038
1483,2022-11-19-14:27:59:547,0.06834294,0.10052875,0.5475347,0.8279065,-0.38215163,2.8088722,9.388002,0.027772188,-0.75208545,-2.528038
1484,2022-11-19-14:27:59:556,0.06834294,0.10052875,0.5475347,0.8279065,-0.38215163,2.8088722,9.388002,0.027772188,-0.75208545,-2.528038
1485,2022-11-19-14:27:59:567,0.06821959,0.10093618,0.5478675,0.82764685,-0.35923684,2.7900245,9.394525,0.07364336,-0.7631893,-2.243001
1486,2022-11-19-14:27:59:578,0.06820725,0.10097692,0.54790074,0.82762086,-0.35923684,2.7900245,9.394525,0.07364336,-0.7631893,-2.243001
1487,2022-11-19-14:27:59:588,0.06820725,0.10097692,0.54790074,0.82762086,-0.33110178,2.7668672,9.402405,0.16463462,-0.67682934,-2.087079
1488,2022-11-19-14:27:59:598,0.06966293,0.09831961,0.5532581,0.8242486,-0.30893284,2.7335558,9.412896,0.09627798,-0.4447806,-3.193572
1489,2022-11-19-14:27:59:609,0.06966293,0.09831961,0.5532581,0.8242486,-0.30893284,2.7335558,9.412896,0.09627798,-0.4447806,-3.193572
1490,2022-11-19-14:27:59:621,0.06966293,0.09831961,0.5532581,0.8242486,-0.30893284,2.7335558,9.412896,0.09627798,-0.4447806,-3.193572
1491,2022-11-19-14:27:59:631,0.06837135,0.09313199,0.5602307,0.82023996,-0.2813252,2.6634827,9.433828,0.11138943,-0.24046803,-1.504406
1492,2022-11-19-14:27:59:642,0.06822589,0.09264206,0.56086665,0.81987274,-0.23882027,2.6002212,9.452629,0.06613763,0.023211002,-0.9989376
1493,2022-11-19-14:27:59:652,0.06822589,0.09264206,0.56086665,0.81987274,-0.23882027,2.6002212,9.452629,0.06613763,0.023211002,-0.9989376
1494,2022-11-19-14:27:59:662,0.06821135,0.092593074,0.56093025,0.81983596,-0.22135681,2.5721035,9.460744,-0.4280892,0.4496882,-0.63112545
1495,2022-11-19-14:27:59:672,0.06821135,0.092593074,0.56093025,0.81983596,-0.22135681,2.5721035,9.460744,-0.4280892,0.4496882,-0.63112545
1496,2022-11-19-14:27:59:683,0.066597074,0.089135535,0.56735414,0.81592214,-0.22514188,2.5907602,9.455563,-0.70449924,0.8236077,-0.14257908
1497,2022-11-19-14:27:59:695,0.066597074,0.089135535,0.56735414,0.81592214,-0.22514188,2.5907602,9.455563,-0.70449924,0.8236077,-0.14257908
1498,2022-11-19-14:27:59:707,0.066597074,0.089135535,0.56735414,0.81592214,-0.24514121,2.6364765,9.44242,-1.0270681,1.1339538,-1.7347741
1499,2022-11-19-14:27:59:718,0.0659075,0.08774081,0.573011,0.8121675,-0.25711194,2.6496937,9.4384,-1.1347969,1.2523592,-0.3417778
1500,2022-11-19-14:27:59:729,0.06583985,0.087604254,0.5735694,0.8117936,-0.22589892,2.6481154,9.439642,-0.8665836,1.0483563,1.2209988
1501,2022-11-19-14:27:59:739,0.06494012,0.08539949,0.57860357,0.808522,-0.22589892,2.6481154,9.439642,-0.8665836,1.0483563,1.2209988
1502,2022-11-19-14:27:59:752,0.06494012,0.08539949,0.57860357,0.808522,-0.22589892,2.6481154,9.439642,-0.8665836,1.0483563,1.2209988
1503,2022-11-19-14:27:59:762,0.06494012,0.08539949,0.57860357,0.808522,-0.22589892,2.6481154,9.439642,-0.8665836,1.0483563,1.2209988
1504,2022-11-19-14:27:59:774,0.06485067,0.085180186,0.5791001,0.80819666,-0.20010382,2.651846,9.439177,-0.7797383,0.9916787,1.7174587
1505,2022-11-19-14:27:59:782,0.064841725,0.08515825,0.5791497,0.8081642,-0.19083959,2.6562498,9.43813,-0.31938738,0.74687576,2.2721643
1506,2022-11-19-14:27:59:794,0.064841725,0.08515825,0.5791497,0.8081642,-0.19083959,2.6562498,9.43813,-0.31938738,0.74687576,2.2721643
1507,2022-11-19-14:27:59:803,0.061655212,0.08091475,0.5827998,0.8062232,-0.17392369,2.663209,9.436496,-0.09907013,1.2966249,2.4427605
1508,2022-11-19-14:27:59:814,0.0613364,0.080490194,0.5831633,0.8060271,-0.17392369,2.663209,9.436496,-0.09907013,1.2966249,2.4427605
1509,2022-11-19-14:27:59:826,0.05916938,0.075670734,0.5848381,0.80544233,-0.115665406,2.6714575,9.435058,0.43393907,1.7392275,2.659503
1510,2022-11-19-14:27:59:836,0.05916938,0.075670734,0.5848381,0.80544233,-0.03353588,2.6815794,9.432836,0.7222792,1.3074689,3.255641
1511,2022-11-19-14:27:59:846,0.05895577,0.075192906,0.585001,0.8053845,-0.03353588,2.6815794,9.432836,0.7222792,1.3074689,3.255641
1512,2022-11-19-14:27:59:857,0.05895577,0.075192906,0.585001,0.8053845,-0.03353588,2.6815794,9.432836,0.7222792,1.3074689,3.255641
1513,2022-11-19-14:27:59:867,0.081167586,0.0993152,0.58241314,0.80271,0.031945292,2.700602,9.427413,0.77812076,1.3295364,2.7674818
1514,2022-11-19-14:27:59:879,0.08152067,0.09971051,0.58231187,0.8026987,0.031945292,2.700602,9.427413,0.77812076,1.3295364,2.7674818
1515,2022-11-19-14:27:59:890,0.08152067,0.09971051,0.58231187,0.8026987,0.085756026,2.7072868,9.425159,0.9845623,0.63733315,1.9312134
1516,2022-11-19-14:27:59:901,0.08152067,0.09971051,0.58231187,0.8026987,0.1164041,2.6951458,9.42831,0.9700909,-0.79795563,2.7568932
1517,2022-11-19-14:27:59:911,0.10048094,0.13027942,0.5778383,0.7993959,0.1164041,2.6951458,9.42831,0.9700909,-0.79795563,2.7568932
1518,2022-11-19-14:27:59:922,0.10048094,0.13027942,0.5778383,0.7993959,0.1164041,2.6951458,9.42831,0.9700909,-0.79795563,2.7568932
1519,2022-11-19-14:27:59:932,0.10073606,0.13045512,0.577732,0.799412,0.12008656,2.710798,9.423775,0.5710191,-1.444598,2.8316917
1520,2022-11-19-14:27:59:943,0.101951815,0.12936336,0.5795082,0.79814863,0.11156474,2.7756875,9.404972,0.3544946,-1.4759747,1.3973293
1521,2022-11-19-14:27:59:953,0.101951815,0.12936336,0.5795082,0.79814863,0.11156474,2.7756875,9.404972,0.3544946,-1.4759747,1.3973293
1522,2022-11-19-14:27:59:963,0.1020708,0.12925237,0.57968664,0.79802185,0.0951774,2.8532362,9.381918,0.7040757,-1.8951857,0.72311497
1523,2022-11-19-14:27:59:973,0.10208271,0.12924129,0.5797045,0.7980092,0.0951774,2.8532362,9.381918,0.7040757,-1.8951857,0.72311497
1524,2022-11-19-14:27:59:986,0.10208271,0.12924129,0.5797045,0.7980092,0.0951774,2.8532362,9.381918,0.7040757,-1.8951857,0.72311497
1525,2022-11-19-14:27:59:996,0.10435385,0.1267791,0.5800629,0.79784983,0.08753215,2.8792017,9.374056,1.3465981,-1.6422076,-0.16433334
1526,2022-11-19-14:28:00:006,0.10458091,0.12653281,0.58009845,0.79783344,0.08753215,2.8792017,9.374056,1.3465981,-1.6422076,-0.16433334
1527,2022-11-19-14:28:00:016,0.10458091,0.12653281,0.58009845,0.79783344,0.08753215,2.8792017,9.374056,1.3465981,-1.6422076,-0.16433334
1528,2022-11-19-14:28:00:026,0.10960645,0.121322565,0.57554144,0.8012611,0.10447101,2.8234034,9.39084,1.2144512,-1.6298391,-0.34049606
1529,2022-11-19-14:28:00:037,0.110106245,0.120803446,0.5750827,0.8016004,0.11766214,2.7602494,9.40944,0.8945263,-1.5763443,-0.48679256
1530,2022-11-19-14:28:00:047,0.110106245,0.120803446,0.5750827,0.8016004,0.11766214,2.7602494,9.40944,0.8945263,-1.5763443,-0.48679256
1531,2022-11-19-14:28:00:057,0.110106245,0.120803446,0.5750827,0.8016004,0.11766214,2.7602494,9.40944,0.8945263,-1.5763443,-0.48679256
1532,2022-11-19-14:28:00:069,0.11241813,0.11743761,0.57141787,0.8043955,0.13136993,2.7161846,9.422074,0.39929903,-1.1580278,-1.3969641
1533,2022-11-19-14:28:00:079,0.1126441,0.11710598,0.5710549,0.80467004,0.15561786,2.692866,9.428395,-0.14723729,-0.60145044,-2.5332599
1534,2022-11-19-14:28:00:090,0.1126441,0.11710598,0.5710549,0.80467004,0.15561786,2.692866,9.428395,-0.14723729,-0.60145044,-2.5332599
1535,2022-11-19-14:28:00:102,0.1126441,0.11710598,0.5710549,0.80467004,0.18756187,2.679245,9.431694,-0.15055817,-0.48479986,-3.3753047
1536,2022-11-19-14:28:00:112,0.11630913,0.11989249,0.56890506,0.80526084,0.18756187,2.679245,9.431694,-0.15055817,-0.48479986,-3.3753047
1537,2022-11-19-14:28:00:122,0.11667321,0.120174296,0.5686929,0.80531603,0.20820752,2.6645796,9.435415,-0.18544608,-0.47229576,-3.5511227
1538,2022-11-19-14:28:00:132,0.11667321,0.120174296,0.5686929,0.80531603,0.20820752,2.6645796,9.435415,-0.18544608,-0.47229576,-3.5511227
1539,2022-11-19-14:28:00:142,0.1211933,0.124986015,0.5653834,0.8062459,0.19579042,2.6432219,9.441687,-0.23962724,-0.5683315,-3.313725
1540,2022-11-19-14:28:00:152,0.1211933,0.124986015,0.5653834,0.8062459,0.15123495,2.6104896,9.451606,-0.23962724,-0.5683315,-3.313725
1541,2022-11-19-14:28:00:163,0.12164131,0.12546399,0.56505287,0.8063359,0.15123495,2.6104896,9.451606,-0.4291807,-0.47872663,-2.885682
1542,2022-11-19-14:28:00:174,0.1216861,0.1255118,0.5650198,0.80634487,0.15123495,2.6104896,9.451606,-0.4291807,-0.47872663,-2.885682
1543,2022-11-19-14:28:00:185,0.1216861,0.1255118,0.5650198,0.80634487,0.10212104,2.5655324,9.464565,-0.58078647,-0.33946586,-2.243496
1544,2022-11-19-14:28:00:196,0.119930394,0.12273592,0.5596164,0.8107911,0.0618435,2.521339,9.476783,-0.69829965,-0.22610831,-1.4082003
1545,2022-11-19-14:28:00:208,0.119754426,0.122457914,0.55907416,0.811233,0.0618435,2.521339,9.476783,-0.69829965,-0.22610831,-1.4082003
1546,2022-11-19-14:28:00:218,0.119754426,0.122457914,0.55907416,0.811233,0.02720682,2.4924226,9.484592,-0.7496955,-0.023706436,-0.71090984
1547,2022-11-19-14:28:00:228,0.11673591,0.11811828,0.5532762,0.8162759,0.02720682,2.4924226,9.484592,-0.7496955,-0.023706436,-0.71090984
1548,2022-11-19-14:28:00:240,0.11643526,0.117686525,0.5526992,0.81677186,-0.0016315558,2.490421,9.485156,-0.680001,0.2613957,-0.4510107
1549,2022-11-19-14:28:00:250,0.11643526,0.117686525,0.5526992,0.81677186,-0.0016315558,2.490421,9.485156,-0.680001,0.2613957,-0.4510107
1550,2022-11-19-14:28:00:260,0.116571374,0.1133461,0.54568446,0.8220659,-0.018327476,2.517527,9.477981,-0.680001,0.2613957,-0.4510107
1551,2022-11-19-14:28:00:272,0.116587386,0.112915784,0.5449859,0.82258606,-0.018327476,2.517527,9.477981,-0.4524629,0.684819,-0.48787498
1552,2022-11-19-14:28:00:282,0.116587386,0.112915784,0.5449859,0.82258606,-0.033301465,2.562481,9.465885,-0.33682793,0.92467856,-0.2529745
1553,2022-11-19-14:28:00:292,0.116587386,0.112915784,0.5449859,0.82258606,-0.060096875,2.610606,9.452594,-0.14463305,0.9306438,0.3467455
1554,2022-11-19-14:28:00:303,0.115468405,0.11030985,0.53744084,0.82804364,-0.060096875,2.610606,9.452594,-0.14463305,0.9306438,0.3467455
1555,2022-11-19-14:28:00:314,0.115468405,0.11030985,0.53744084,0.82804364,-0.060096875,2.610606,9.452594,-0.14463305,0.9306438,0.3467455
1556,2022-11-19-14:28:00:323,0.11535575,0.11005298,0.53669053,0.8285799,-0.09436363,2.6504045,9.441231,0.09342803,1.0234432,0.7342262
1557,2022-11-19-14:28:00:334,0.11535575,0.11005298,0.53669053,0.8285799,-0.11512548,2.665118,9.436857,0.09342803,1.0234432,0.7342262
1558,2022-11-19-14:28:00:344,0.11010557,0.11044121,0.53023195,0.8333868,-0.11512548,2.665118,9.436857,0.35389593,1.2054143,1.2080584
1559,2022-11-19-14:28:00:354,0.10958112,0.11048205,0.5295909,0.833858,-0.12599237,2.6594744,9.438311,0.20930676,1.6867721,2.0713558
1560,2022-11-19-14:28:00:365,0.10958112,0.11048205,0.5295909,0.833858,-0.12599237,2.6594744,9.438311,0.20930676,1.6867721,2.0713558
1561,2022-11-19-14:28:00:375,0.109528676,0.110486135,0.5295268,0.83390504,-0.12599237,2.6594744,9.438311,0.20930676,1.6867721,2.0713558
1562,2022-11-19-14:28:00:386,0.1050116,0.11061367,0.5252554,0.8371643,-0.15508822,2.6579404,9.43831,-0.30724367,2.0605984,2.27361
1563,2022-11-19-14:28:00:397,0.1050116,0.11061367,0.5252554,0.8371643,-0.20945351,2.6573238,9.437433,-0.81245524,1.4167054,3.4206438
1564,2022-11-19-14:28:00:409,0.1045596,0.11062612,0.5248268,0.83748794,-0.20945351,2.6573238,9.437433,-0.81245524,1.4167054,3.4206438
1565,2022-11-19-14:28:00:419,0.10255054,0.11107373,0.5237037,0.8383796,-0.26101208,2.669269,9.4327755,-1.1669908,1.377748,3.629259
1566,2022-11-19-14:28:00:432,0.10255054,0.11107373,0.5237037,0.8383796,-0.26101208,2.669269,9.4327755,-1.1669908,1.377748,3.629259
1567,2022-11-19-14:28:00:440,0.102516346,0.1112496,0.52358234,0.8384363,-0.30098847,2.6886969,9.426065,-1.2553792,0.55636406,2.934122
