index,time,rvX,rvY,rvZ,rvW,gacX,gacY,gacZ,lacX,lacY,lacZ
1866,2022-12-01-14:02:48:106,0.08180809,0.09490913,0.7886547,0.60193324,-0.16020072,1.8688766,9.625592,-0.5203816,1.246278,1.235879
1867,2022-12-01-14:02:48:118,0.08180809,0.09490913,0.7886547,0.60193324,-0.16020072,1.8688766,9.625592,-0.5203816,1.246278,1.235879
1868,2022-12-01-14:02:48:126,0.08180809,0.09490913,0.7886547,0.60193324,-0.16248064,1.9226558,9.614956,0.004183531,1.2000347,1.5087833
1869,2022-12-01-14:02:48:137,0.069975264,0.105620116,0.7872519,0.6034753,-0.16248064,1.9226558,9.614956,0.004183531,1.2000347,1.5087833
1870,2022-12-01-14:02:48:147,0.069975264,0.105620116,0.7872519,0.6034753,-0.18088847,1.990203,9.600873,0.06582203,1.5537198,-0.5238409
1871,2022-12-01-14:02:48:157,0.070694156,0.10731948,0.78567576,0.6051434,-0.18088847,1.990203,9.600873,0.06582203,1.5537198,-0.5238409
1872,2022-12-01-14:02:48:166,0.070694156,0.10731948,0.78567576,0.6051434,-0.18977414,1.9885658,9.601041,0.24257383,0.9191544,1.3368206
1873,2022-12-01-14:02:48:177,0.06882701,0.10945479,0.7852417,0.6055393,-0.18977414,1.9885658,9.601041,0.24257383,0.9191544,1.3368206
1874,2022-12-01-14:02:48:188,0.07060586,0.109342344,0.78326935,0.60790473,-0.16153967,1.926557,9.614191,0.14728156,-0.02227056,2.8951569
1875,2022-12-01-14:02:48:198,0.07060586,0.109342344,0.78326935,0.60790473,-0.16153967,1.926557,9.614191,0.14728156,-0.02227056,2.8951569
1876,2022-12-01-14:02:48:211,0.07125669,0.11057388,0.78291494,0.60806274,-0.1343048,1.8531594,9.629025,0.23259461,-1.0316677,3.761095
1877,2022-12-01-14:02:48:223,0.07132176,0.110697016,0.78287935,0.6080785,-0.107912615,1.8275522,9.634252,0.040824607,-1.5621344,3.67
1878,2022-12-01-14:02:48:234,0.07132176,0.110697016,0.78287935,0.6080785,-0.107912615,1.8275522,9.634252,0.040824607,-1.5621344,3.67
1879,2022-12-01-14:02:48:243,0.07251455,0.1109666,0.78178936,0.6092893,-0.08327529,1.874348,9.625501,0.03268539,-1.5509002,1.6127548
1880,2022-12-01-14:02:48:254,0.07251455,0.1109666,0.78178936,0.6092893,-0.08327529,1.874348,9.625501,0.03268539,-1.5509002,1.6127548
1881,2022-12-01-14:02:48:263,0.06557404,0.11620991,0.78087515,0.6102699,-0.060734376,1.9565295,9.6093025,-0.06682195,-1.7702749,-0.10262394
1882,2022-12-01-14:02:48:274,0.06553169,0.118364215,0.78088975,0.60984164,-0.060734376,1.9565295,9.6093025,-0.06682195,-1.7702749,-0.10262394
1883,2022-12-01-14:02:48:284,0.06553169,0.118364215,0.78088975,0.60984164,-0.047758177,2.0196924,9.596298,0.14271526,-1.6044852,-1.9060893
1884,2022-12-01-14:02:48:294,0.06716726,0.118690856,0.78091115,0.60957277,-0.047758177,2.0196924,9.596298,0.14271526,-1.6044852,-1.9060893
1885,2022-12-01-14:02:48:304,0.06716726,0.118690856,0.78091115,0.60957277,-0.034951262,2.0045192,9.599535,0.92011154,-2.0241885,-0.40841675
1886,2022-12-01-14:02:48:314,0.069865935,0.12314201,0.77805287,0.61203647,-0.034951262,2.0045192,9.599535,0.92011154,-2.0241885,-0.40841675
1887,2022-12-01-14:02:48:325,0.069865935,0.12314201,0.77805287,0.61203647,-0.0071543236,1.9525697,9.610297,1.2081354,-2.1759546,1.215209
1888,2022-12-01-14:02:48:334,0.069865935,0.12314201,0.77805287,0.61203647,-0.0071543236,1.9525697,9.610297,1.2081354,-2.1759546,1.215209
1889,2022-12-01-14:02:48:345,0.078512795,0.12315179,0.777979,0.6110794,-0.004929301,1.9224703,9.616365,1.1364267,-2.042922,0.85245895
1890,2022-12-01-14:02:48:355,0.07856555,0.12012404,0.7742791,0.6163519,-0.004929301,1.9224703,9.616365,1.1364267,-2.042922,0.85245895
1891,2022-12-01-14:02:48:365,0.07856555,0.12012404,0.7742791,0.6163519,-0.015376558,1.9015588,9.62051,0.895523,-1.6243081,0.4739008
1892,2022-12-01-14:02:48:375,0.07848417,0.11982088,0.77390796,0.6168872,-0.015376558,1.9015588,9.62051,0.895523,-1.6243081,0.4739008
1893,2022-12-01-14:02:48:386,0.07848417,0.11982088,0.77390796,0.6168872,-0.02125727,1.8854733,9.623665,0.53262985,-1.0278826,-0.35290623
1894,2022-12-01-14:02:48:396,0.07812484,0.11533914,0.77300584,0.6189147,-0.02125727,1.8854733,9.623665,0.53262985,-1.0278826,-0.35290623
1895,2022-12-01-14:02:48:406,0.07808962,0.11489384,0.7729183,0.6191113,-0.021257684,1.8787131,9.624988,0.24041453,-0.5813279,-1.3792944
1896,2022-12-01-14:02:48:417,0.07808962,0.11489384,0.7729183,0.6191113,-0.021257684,1.8787131,9.624988,0.24041453,-0.5813279,-1.3792944
1897,2022-12-01-14:02:48:427,0.0780861,0.114849314,0.7729096,0.61913097,-0.013475955,1.8653952,9.62759,0.117566235,-0.37454414,-1.7443657
1898,2022-12-01-14:02:48:439,0.08393295,0.118820176,0.77330244,0.6171226,-0.0016130633,1.8368824,9.633081,0.100784995,-0.38505983,-1.4217243
1899,2022-12-01-14:02:48:450,0.08393295,0.118820176,0.77330244,0.6171226,-0.0016130633,1.8368824,9.633081,0.100784995,-0.38505983,-1.4217243
1900,2022-12-01-14:02:48:461,0.0845174,0.11921693,0.77333957,0.61692,0.00036068654,1.8062897,9.6388645,0.13950816,-0.46342528,-0.91494465
1901,2022-12-01-14:02:48:471,0.08715784,0.12091785,0.7727537,0.6169555,0.00036068654,1.8062897,9.6388645,0.13950816,-0.46342528,-0.91494465
1902,2022-12-01-14:02:48:483,0.08715784,0.12091785,0.7727537,0.6169555,-0.013973069,1.7860955,9.642616,0.036611307,-0.4900378,-0.91385174
1903,2022-12-01-14:02:48:492,0.07032047,0.06750044,0.7793842,0.6189177,-0.013973069,1.7860955,9.642616,0.036611307,-0.4900378,-0.91385174
1904,2022-12-01-14:02:48:505,0.06770454,0.058690928,0.77804154,0.6217901,-0.032466736,1.771216,9.645317,-0.062105037,-0.42622733,-0.92606544
1905,2022-12-01-14:02:48:513,0.06770454,0.058690928,0.77804154,0.6217901,-0.032466736,1.771216,9.645317,-0.062105037,-0.42622733,-0.92606544
1906,2022-12-01-14:02:48:522,0.06770454,0.058690928,0.77804154,0.6217901,-0.0479868,1.7577856,9.647708,-0.1039606,-0.3183744,-0.9594574
1907,2022-12-01-14:02:48:533,0.06770454,0.058690928,0.77804154,0.6217901,-0.0479868,1.7577856,9.647708,-0.1039606,-0.3183744,-0.9594574
1908,2022-12-01-14:02:48:543,0.05810512,0.028953383,0.78022426,0.622122,-0.06170571,1.7479762,9.649412,0.00085040554,-0.30046403,-0.89667034
1909,2022-12-01-14:02:48:553,0.05810512,0.028953383,0.78022426,0.622122,-0.06170571,1.7479762,9.649412,0.00085040554,-0.30046403,-0.89667034
1910,2022-12-01-14:02:48:563,0.055878934,0.025267519,0.778604,0.6245119,-0.07171355,1.7424752,9.650339,0.07556292,-0.23654175,-0.9788513
1911,2022-12-01-14:02:48:574,0.0557526,0.025196495,0.7784238,0.6247505,-0.07171355,1.7424752,9.650339,0.07556292,-0.23654175,-0.9788513
1912,2022-12-01-14:02:48:584,0.0557526,0.025196495,0.7784238,0.6247505,-0.07833937,1.7382205,9.651053,0.0797983,-0.10440326,-1.024787
1913,2022-12-01-14:02:48:594,0.055756476,0.024159916,0.7767452,0.6268768,-0.07833937,1.7382205,9.651053,0.0797983,-0.10440326,-1.024787
1914,2022-12-01-14:02:48:605,0.055758104,0.024056956,0.7765788,0.62708676,-0.079941474,1.733266,9.651933,0.11489856,0.06678057,-1.0827255
1915,2022-12-01-14:02:48:615,0.055758104,0.024056956,0.7765788,0.62708676,-0.079941474,1.733266,9.651933,0.11489856,0.06678057,-1.0827255
1916,2022-12-01-14:02:48:626,0.055758264,0.02404666,0.77656215,0.62710774,-0.080647185,1.727479,9.652964,0.10359389,0.1524769,-0.9880686
1917,2022-12-01-14:02:48:637,0.055758264,0.02404666,0.77656215,0.62710774,-0.080647185,1.727479,9.652964,0.10359389,0.1524769,-0.9880686
1918,2022-12-01-14:02:48:648,0.05482581,0.021445384,0.7751482,0.6290305,-0.08649672,1.7187245,9.654475,0.016044863,0.1976397,-0.53687
1919,2022-12-01-14:02:48:660,0.054732524,0.021185242,0.7750063,0.6292224,-0.09951855,1.7128811,9.655389,0.00038585067,0.30900884,-0.18507576
1920,2022-12-01-14:02:48:670,0.052722964,0.020870186,0.77444166,0.63009924,-0.09951855,1.7128811,9.655389,0.00038585067,0.30900884,-0.18507576
1921,2022-12-01-14:02:48:681,0.052722964,0.020870186,0.77444166,0.63009924,-0.11616314,1.7130594,9.655171,0.07939366,0.5362593,0.025328636
1922,2022-12-01-14:02:48:691,0.05252292,0.020841276,0.77438635,0.6301848,-0.11616314,1.7130594,9.655171,0.07939366,0.5362593,0.025328636
1923,2022-12-01-14:02:48:702,0.05252292,0.020841276,0.77438635,0.6301848,-0.1312095,1.7136278,9.654878,0.24064204,0.7724719,0.24651337
1924,2022-12-01-14:02:48:712,0.05089605,0.020841861,0.7741015,0.6306681,-0.1312095,1.7136278,9.654878,0.24064204,0.7724719,0.24651337
1925,2022-12-01-14:02:48:724,0.05089605,0.020841861,0.7741015,0.6306681,-0.1461698,1.7160095,9.65424,0.45211545,0.94687736,0.34289837
1926,2022-12-01-14:02:48:733,0.05089605,0.020841861,0.7741015,0.6306681,-0.1461698,1.7160095,9.65424,0.45211545,0.94687736,0.34289837
1927,2022-12-01-14:02:48:743,0.05073535,0.020842204,0.7740734,0.6307155,-0.15224972,1.7218486,9.653106,0.6498977,1.0217358,0.6370897
1928,2022-12-01-14:02:48:753,0.049753338,0.021004949,0.7743848,0.63040596,-0.15224972,1.7218486,9.653106,0.6498977,1.0217358,0.6370897
1929,2022-12-01-14:02:48:763,0.049753338,0.021004949,0.7743848,0.63040596,-0.16221824,1.7390885,9.649852,0.6552238,1.113621,0.8889942
1930,2022-12-01-14:02:48:773,0.049656738,0.021021219,0.77441615,0.63037455,-0.16221824,1.7390885,9.649852,0.6552238,1.113621,0.8889942
1931,2022-12-01-14:02:48:783,0.049656738,0.021021219,0.77441615,0.63037455,-0.1962195,1.769646,9.643662,0.43805343,1.2712611,0.68959713
1932,2022-12-01-14:02:48:792,0.048901487,0.020720094,0.77561736,0.6289652,-0.1962195,1.769646,9.643662,0.43805343,1.2712611,0.68959713
1933,2022-12-01-14:02:48:807,0.054759927,0.042086102,0.7743934,0.62892365,-0.24322583,1.8029975,9.636412,0.22444251,1.3828974,0.7161474
1934,2022-12-01-14:02:48:817,0.054759927,0.042086102,0.7743934,0.62892365,-0.24322583,1.8029975,9.636412,0.22444251,1.3828974,0.7161474
1935,2022-12-01-14:02:48:827,0.055344343,0.044221736,0.7742501,0.6289025,-0.29447412,1.831103,9.62968,-0.37777042,1.6131687,-0.22834969
1936,2022-12-01-14:02:48:838,0.053865306,0.044506032,0.77649873,0.6262328,-0.32184532,1.814019,9.632037,-0.48390618,1.0029424,2.3388405
1937,2022-12-01-14:02:48:849,0.053865306,0.044506032,0.77649873,0.6262328,-0.32184532,1.814019,9.632037,-0.48390618,1.0029424,2.3388405
1938,2022-12-01-14:02:48:859,0.053865306,0.044506032,0.77649873,0.6262328,-0.32184532,1.814019,9.632037,-0.48390618,1.0029424,2.3388405
1939,2022-12-01-14:02:48:870,0.05802256,0.05944781,0.7755463,0.6258013,-0.32697484,1.7970309,9.635049,-0.24351525,0.3706684,2.9510174
1940,2022-12-01-14:02:48:880,0.05683584,0.061999474,0.77769333,0.62299186,-0.33796263,1.8055812,9.63307,0.07708663,-0.3330089,3.2131872
1941,2022-12-01-14:02:48:890,0.067069024,0.07254511,0.77689654,0.6218285,-0.33796263,1.8055812,9.63307,0.07708663,-0.3330089,3.2131872
1942,2022-12-01-14:02:48:900,0.067069024,0.07254511,0.77689654,0.6218285,-0.34604168,1.8320643,9.627782,0.2534464,-0.8919203,3.218193
1943,2022-12-01-14:02:48:911,0.06707676,0.07450166,0.77809536,0.6200951,-0.34604168,1.8320643,9.627782,0.2534464,-0.8919203,3.218193
1944,2022-12-01-14:02:48:921,0.06707676,0.07450166,0.77809536,0.6200951,-0.3630456,1.8824052,9.617438,0.18724132,-1.2563221,2.3944197
1945,2022-12-01-14:02:48:932,0.06707676,0.07450166,0.77809536,0.6200951,-0.3630456,1.8824052,9.617438,0.18724132,-1.2563221,2.3944197
1946,2022-12-01-14:02:48:943,0.07818719,0.07927729,0.77762735,0.61878717,-0.39099136,1.9559,9.601665,-0.0069494843,-1.5067275,1.3301048
1947,2022-12-01-14:02:48:955,0.07857068,0.08261354,0.77873427,0.61690736,-0.39099136,1.9559,9.601665,-0.0069494843,-1.5067275,1.3301048
1948,2022-12-01-14:02:48:965,0.07857068,0.08261354,0.77873427,0.61690736,-0.42767105,2.0321677,9.584246,-1.0332936,-1.4732101,-0.4760933
1949,2022-12-01-14:02:48:974,0.07857068,0.08261354,0.77873427,0.61690736,-0.42767105,2.0321677,9.584246,-1.0332936,-1.4732101,-0.4760933
1950,2022-12-01-14:02:48:985,0.08399132,0.09257737,0.77763665,0.6161624,-0.43617257,2.0727096,9.575177,-1.4750978,-1.3794848,-0.4778595
1951,2022-12-01-14:02:48:996,0.08229755,0.09820271,0.77874744,0.61411375,-0.43617257,2.0727096,9.575177,-1.4750978,-1.3794848,-0.4778595
1952,2022-12-01-14:02:49:007,0.07502075,0.10995631,0.7773607,0.61481047,-0.39413118,2.0797403,9.575476,-1.5776365,-1.5853038,0.18096256
1953,2022-12-01-14:02:49:017,0.07502075,0.10995631,0.7773607,0.61481047,-0.33898443,2.0935097,9.574586,-1.3461696,-1.6590785,0.25163174
1954,2022-12-01-14:02:49:028,0.07429224,0.111130536,0.77721375,0.6148736,-0.33898443,2.0935097,9.574586,-1.3461696,-1.6590785,0.25163174
1955,2022-12-01-14:02:49:039,0.07198769,0.110820115,0.7788773,0.61309606,-0.29663077,2.1231198,9.56947,-0.9318469,-1.5297289,-0.91807175
1956,2022-12-01-14:02:49:049,0.07198769,0.110820115,0.7788773,0.61309606,-0.29663077,2.1231198,9.56947,-0.9318469,-1.5297289,-0.91807175
1957,2022-12-01-14:02:49:060,0.07175719,0.11078901,0.77904326,0.61291796,-0.26476496,2.136839,9.567351,-0.40630314,-1.3694857,-1.2986994
1958,2022-12-01-14:02:49:070,0.07175719,0.11078901,0.77904326,0.61291796,-0.26476496,2.136839,9.567351,-0.40630314,-1.3694857,-1.2986994
1959,2022-12-01-14:02:49:081,0.07218629,0.11311864,0.7799186,0.61132675,-0.23660195,2.1234376,9.571073,0.020083219,-1.2251825,-1.0422955
1960,2022-12-01-14:02:49:091,0.07223147,0.113351874,0.78000414,0.6111691,-0.23660195,2.1234376,9.571073,0.020083219,-1.2251825,-1.0422955
1961,2022-12-01-14:02:49:103,0.07223147,0.113351874,0.78000414,0.6111691,-0.21110414,2.099667,9.57691,0.14502552,-0.9841684,-1.1112862
1962,2022-12-01-14:02:49:114,0.07457428,0.1198089,0.779261,0.61060375,-0.21110414,2.099667,9.57691,0.14502552,-0.9841684,-1.1112862
1963,2022-12-01-14:02:49:124,0.07457428,0.1198089,0.779261,0.61060375,-0.18644708,2.0799685,9.581719,0.10797534,-0.6561687,-1.3008232
1964,2022-12-01-14:02:49:136,0.07457428,0.1198089,0.779261,0.61060375,-0.18644708,2.0799685,9.581719,0.10797534,-0.6561687,-1.3008232
1965,2022-12-01-14:02:49:148,0.04215784,0.095629275,0.78152996,0.61505187,-0.16385232,2.0666244,9.585019,-0.058688536,-0.4591217,-1.3832703
1966,2022-12-01-14:02:49:159,0.04095502,0.09872832,0.7822907,0.6136747,-0.14291276,2.0545704,9.587946,-0.15418966,-0.4502331,-1.3672304
1967,2022-12-01-14:02:49:170,0.04095502,0.09872832,0.7822907,0.6136747,-0.14291276,2.0545704,9.587946,-0.15418966,-0.4502331,-1.3672304
1968,2022-12-01-14:02:49:180,0.0066222423,0.09500228,0.7813066,0.61683923,-0.11937683,2.0371118,9.591992,-0.18041265,-0.5343425,-1.1210918
1969,2022-12-01-14:02:49:190,0.0073955557,0.09328792,0.78472745,0.61273617,-0.11937683,2.0371118,9.591992,-0.18041265,-0.5343425,-1.1210918
1970,2022-12-01-14:02:49:201,0.0073955557,0.09328792,0.78472745,0.61273617,-0.09447799,2.0174513,9.596424,-0.18641584,-0.5877018,-0.9241333
1971,2022-12-01-14:02:49:214,-0.010029271,0.084969275,0.7846559,0.61399907,-0.09447799,2.0174513,9.596424,-0.18641584,-0.5877018,-0.9241333
1972,2022-12-01-14:02:49:222,-0.011771656,0.08413561,0.78463256,0.6141127,-0.07374472,2.001029,9.600044,-0.25525245,-0.5630597,-0.78215027
1973,2022-12-01-14:02:49:232,-0.011771656,0.08413561,0.78463256,0.6141127,-0.07374472,2.001029,9.600044,-0.25525245,-0.5630597,-0.78215027
1974,2022-12-01-14:02:49:242,-0.011771656,0.08413561,0.78463256,0.6141127,-0.07374472,2.001029,9.600044,-0.25525245,-0.5630597,-0.78215027
1975,2022-12-01-14:02:49:253,-0.00804642,0.084476314,0.7882536,0.6094713,-0.061343428,1.9929767,9.601806,-0.34921074,-0.419878,-0.8584204
1976,2022-12-01-14:02:49:264,-0.007673872,0.08451016,0.7886136,0.6090056,-0.054621458,1.9917157,9.602108,-0.27697423,-0.22108936,-1.0784531
1977,2022-12-01-14:02:49:274,-0.0068997983,0.082381554,0.791136,0.6060277,-0.054621458,1.9917157,9.602108,-0.27697423,-0.22108936,-1.0784531
1978,2022-12-01-14:02:49:285,-0.0068997983,0.082381554,0.791136,0.6060277,-0.04600691,1.9919207,9.60211,-0.22340149,0.033775806,-1.2020369
1979,2022-12-01-14:02:49:295,-0.0068261083,0.08216826,0.7913838,0.60573393,-0.04600691,1.9919207,9.60211,-0.22340149,0.033775806,-1.2020369
1980,2022-12-01-14:02:49:306,-0.0068261083,0.08216826,0.7913838,0.60573393,-0.036917493,1.9898638,9.602576,-0.10083869,0.24541593,-1.2518072
1981,2022-12-01-14:02:49:316,-0.00638645,0.080209024,0.79427385,0.60220844,-0.036917493,1.9898638,9.602576,-0.10083869,0.24541593,-1.2518072
1982,2022-12-01-14:02:49:327,-0.00638645,0.080209024,0.79427385,0.60220844,-0.034204822,1.9848307,9.603627,-0.017360382,0.37122524,-1.0756054
1983,2022-12-01-14:02:49:337,-0.00638645,0.080209024,0.79427385,0.60220844,-0.034204822,1.9848307,9.603627,-0.017360382,0.37122524,-1.0756054
1984,2022-12-01-14:02:49:347,-0.006343212,0.08001512,0.7945593,0.60185796,-0.03435588,1.9785438,9.604923,0.045051325,0.46925747,-0.80286026
1985,2022-12-01-14:02:49:358,-0.0059104795,0.0783098,0.7979016,0.5976503,-0.034214415,1.9690543,9.606874,-0.0053927563,0.60603404,-0.43209648
1986,2022-12-01-14:02:49:368,-0.0059104795,0.0783098,0.7979016,0.5976503,-0.034214415,1.9690543,9.606874,-0.0053927563,0.60603404,-0.43209648
1987,2022-12-01-14:02:49:378,-0.005867628,0.07814106,0.79823154,0.597232,-0.032977264,1.9581699,9.609103,-0.07848851,0.8110112,-0.20898724
1988,2022-12-01-14:02:49:392,-0.0053968546,0.07610585,0.8010341,0.59373677,-0.032977264,1.9581699,9.609103,-0.07848851,0.8110112,-0.20898724
1989,2022-12-01-14:02:49:399,-0.0053968546,0.07610585,0.8010341,0.59373677,-0.029878344,1.947166,9.61135,-0.16542506,0.98946834,0.05576706
1990,2022-12-01-14:02:49:411,-0.0053501986,0.07590391,0.80130994,0.5933906,-0.029878344,1.947166,9.61135,-0.16542506,0.98946834,0.05576706
1991,2022-12-01-14:02:49:421,-0.0053455327,0.07588372,0.80133754,0.593356,-0.02632592,1.939227,9.612965,-0.26478866,1.1597108,0.3793068
1992,2022-12-01-14:02:49:432,-0.0053455327,0.07588372,0.80133754,0.593356,-0.02632592,1.939227,9.612965,-0.26478866,1.1597108,0.3793068
1993,2022-12-01-14:02:49:443,-0.004991297,0.07527832,0.8029951,0.59119135,-0.03035472,1.9392443,9.612949,-0.31581804,1.2357519,0.35007954
1994,2022-12-01-14:02:49:453,-0.004991297,0.07527832,0.8029951,0.59119135,-0.03035472,1.9392443,9.612949,-0.31581804,1.2357519,0.35007954
1995,2022-12-01-14:02:49:465,-0.0049558715,0.075217746,0.8031605,0.5909746,-0.043538895,1.9435058,9.612038,-0.44146323,1.3121214,0.53156185
1996,2022-12-01-14:02:49:475,-0.0044316244,0.0745205,0.8035463,0.5905425,-0.043538895,1.9435058,9.612038,-0.44146323,1.3121214,0.53156185
1997,2022-12-01-14:02:49:486,-0.0044316244,0.0745205,0.8035463,0.5905425,-0.05162987,1.9549283,9.609682,-0.38778925,1.3473415,0.9424019
1998,2022-12-01-14:02:49:497,0.022898562,0.08680335,0.8038099,0.5880737,-0.05162987,1.9549283,9.609682,-0.38778925,1.3473415,0.9424019
1999,2022-12-01-14:02:49:507,0.025609232,0.08732261,0.8032367,0.5886679,-0.06915163,1.9862196,9.603153,-0.2312069,1.5039771,0.78322315
2000,2022-12-01-14:02:49:516,0.025609232,0.08732261,0.8032367,0.5886679,-0.06915163,1.9862196,9.603153,-0.2312069,1.5039771,0.78322315
2001,2022-12-01-14:02:49:527,0.025609232,0.08732261,0.8032367,0.5886679,-0.102621906,2.0059485,9.598751,-0.25499466,2.0230231,-0.43855858
2002,2022-12-01-14:02:49:537,0.025609232,0.08732261,0.8032367,0.5886679,-0.102621906,2.0059485,9.598751,-0.25499466,2.0230231,-0.43855858
2003,2022-12-01-14:02:49:547,0.046227314,0.0961006,0.8028491,0.58656716,-0.08670921,1.9735045,9.605631,-0.27812958,1.690046,1.2520914
2004,2022-12-01-14:02:49:556,0.045862034,0.094928965,0.8017668,0.58826464,-0.08670921,1.9735045,9.605631,-0.27812958,1.690046,1.2520914
2005,2022-12-01-14:02:49:567,0.045862034,0.094928965,0.8017668,0.58826464,-0.077795655,1.9107165,9.618394,-0.21515805,0.7664813,2.393322
2006,2022-12-01-14:02:49:576,0.05753791,0.104087606,0.80082643,0.5869687,-0.077795655,1.9107165,9.618394,-0.21515805,0.7664813,2.393322
2007,2022-12-01-14:02:49:587,0.05850312,0.10361749,0.7993759,0.58893037,-0.085002795,1.8421454,9.6317005,-0.2460596,-0.37230492,3.5581312
2008,2022-12-01-14:02:49:598,0.05850312,0.10361749,0.7993759,0.58893037,-0.09768212,1.8051695,9.638579,-0.407893,-1.0522673,4.147525
2009,2022-12-01-14:02:49:609,0.06521297,0.1130941,0.7981387,0.5881597,-0.09768212,1.8051695,9.638579,-0.407893,-1.0522673,4.147525
2010,2022-12-01-14:02:49:619,0.06521297,0.1130941,0.7981387,0.5881597,-0.09490834,1.828218,9.634262,-0.29079652,-1.2653298,3.398881
2011,2022-12-01-14:02:49:630,0.06588348,0.11404092,0.79800886,0.58807814,-0.09490834,1.828218,9.634262,-0.29079652,-1.2653298,3.398881
2012,2022-12-01-14:02:49:639,0.06588348,0.11404092,0.79800886,0.58807814,-0.09490834,1.828218,9.634262,-0.29079652,-1.2653298,3.398881
2013,2022-12-01-14:02:49:650,0.06538189,0.1140951,0.7965006,0.5901648,-0.07651651,1.9078729,9.618968,-0.10822378,-1.1793916,1.2109833
2014,2022-12-01-14:02:49:661,0.06837286,0.12133398,0.7954187,0.5898409,-0.059608914,1.9950606,9.601383,0.030258108,-1.1011338,-1.2286901
2015,2022-12-01-14:02:49:671,0.06837286,0.12133398,0.7954187,0.5898409,-0.059608914,1.9950606,9.601383,0.030258108,-1.1011338,-1.2286901
2016,2022-12-01-14:02:49:683,0.06887195,0.123707205,0.79293764,0.592624,-0.016440032,2.0247226,9.595344,0.59483254,-1.4200755,-0.6217518
2017,2022-12-01-14:02:49:693,0.078483984,0.13492566,0.79122746,0.59126526,-0.016440032,2.0247226,9.595344,0.59483254,-1.4200755,-0.6217518
2018,2022-12-01-14:02:49:703,0.078365706,0.135243,0.7876066,0.5960236,0.02510805,2.0119803,9.598004,1.1395208,-1.8814516,0.45543003
2019,2022-12-01-14:02:49:714,0.078365706,0.135243,0.7876066,0.5960236,0.02510805,2.0119803,9.598004,1.1395208,-1.8814516,0.45543003
2020,2022-12-01-14:02:49:724,0.078365706,0.135243,0.7876066,0.5960236,0.045155685,1.995013,9.601472,1.4664787,-2.226413,0.95726585
2021,2022-12-01-14:02:49:734,0.078365706,0.135243,0.7876066,0.5960236,0.045155685,1.995013,9.601472,1.4664787,-2.226413,0.95726585
2022,2022-12-01-14:02:49:746,0.07504257,0.12748188,0.7883392,0.59719217,0.0464263,1.9889959,9.6027155,1.1179088,-1.901564,0.18577385
2023,2022-12-01-14:02:49:756,0.07179803,0.12235157,0.78530055,0.60264266,0.03876504,1.9833814,9.6039095,0.7185208,-1.5336914,-0.21287346
2024,2022-12-01-14:02:49:767,0.07179803,0.12235157,0.78530055,0.60264266,0.03876504,1.9833814,9.6039095,0.7185208,-1.5336914,-0.21287346
2025,2022-12-01-14:02:49:777,0.07147327,0.12183803,0.7849935,0.60318524,0.03876504,1.9833814,9.6039095,0.7185208,-1.5336914,-0.21287346
2026,2022-12-01-14:02:49:787,0.07138731,0.12201397,0.78336924,0.6052679,0.030089138,1.9774601,9.605162,0.33214015,-1.0763713,-0.83178806
2027,2022-12-01-14:02:49:797,0.07138731,0.12201397,0.78336924,0.6052679,0.030089138,1.9774601,9.605162,0.33214015,-1.0763713,-0.83178806
2028,2022-12-01-14:02:49:807,0.07138731,0.12201397,0.78336924,0.6052679,0.025852019,1.9713501,9.60643,0.056227133,-0.6902391,-1.395689
2029,2022-12-01-14:02:49:817,0.07138194,0.12203666,0.7832096,0.6054705,0.03241593,1.9638915,9.607938,0.056227133,-0.6902391,-1.395689
2030,2022-12-01-14:02:49:828,0.071381405,0.12203892,0.78319365,0.60549074,0.03241593,1.9638915,9.607938,0.011290662,-0.41755176,-1.6189213
2031,2022-12-01-14:02:49:838,0.07775006,0.12747535,0.781469,0.6058146,0.039977726,1.9519686,9.610339,0.070743576,-0.255193,-1.7920833
2032,2022-12-01-14:02:49:849,0.07775006,0.12747535,0.781469,0.6058146,0.039977726,1.9519686,9.610339,0.070743576,-0.255193,-1.7920833
2033,2022-12-01-14:02:49:861,0.07838661,0.12801847,0.78129333,0.6058445,0.04079724,1.9310621,9.614557,0.06755635,-0.2084279,-1.7040863
2034,2022-12-01-14:02:49:871,0.07838661,0.12801847,0.78129333,0.6058445,0.04079724,1.9310621,9.614557,0.06755635,-0.2084279,-1.7040863
2035,2022-12-01-14:02:49:880,0.08221526,0.12702504,0.7799665,0.60725427,0.026824068,1.8999991,9.620793,0.060125094,-0.21635604,-1.4588213
2036,2022-12-01-14:02:49:891,0.08259167,0.12692012,0.7798347,0.6073943,0.026824068,1.8999991,9.620793,0.060125094,-0.21635604,-1.4588213
2037,2022-12-01-14:02:49:901,0.08259167,0.12692012,0.7798347,0.6073943,0.0015318419,1.8640431,9.627862,0.025759306,-0.22692668,-1.0916071
2038,2022-12-01-14:02:49:912,0.08295375,0.12646814,0.77845144,0.6092109,0.0015318419,1.8640431,9.627862,0.025759306,-0.22692668,-1.0916071
2039,2022-12-01-14:02:49:922,0.08295375,0.12646814,0.77845144,0.6092109,-0.023352519,1.8342273,9.633558,-0.052153386,-0.16502774,-0.73437405
2040,2022-12-01-14:02:49:934,0.08295375,0.12646814,0.77845144,0.6092109,-0.023352519,1.8342273,9.633558,-0.052153386,-0.16502774,-0.73437405
