index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
36,2022-07-19-15:52:03,100,-75,-67,-86,-73,100,100,-85,-70,-83,100,100,100,100,-89,100,100,-62,-64,100,-91,100,-91,-88,100,100
37,2022-07-19-15:52:08,100,-76,-75,-84,-71,100,-75,-75,-74,-82,-88,-83,100,100,-74,100,100,-62,-64,100,-89,100,-91,-86,-91,100
38,2022-07-19-15:52:13,100,-82,-72,-83,-82,100,-82,-84,-82,-86,-89,-91,100,100,-77,-94,100,-64,-67,-86,-98,100,-89,-91,-90,100
39,2022-07-19-15:52:18,100,-76,-66,-85,-74,100,-77,-86,-70,-80,100,100,100,100,-85,-92,100,-61,-63,-85,-83,100,-89,-87,-90,100
40,2022-07-19-15:52:23,100,-75,-72,-84,-82,100,100,-85,-82,-87,100,-90,100,100,100,-94,100,-64,-63,100,-89,100,-88,-88,100,100
41,2022-07-19-15:52:28,100,-82,-66,-82,-73,100,-77,-85,-70,-81,-93,-92,100,100,-84,-95,100,-62,-68,-85,100,100,-89,-86,-89,100
42,2022-07-19-15:52:33,100,-80,-74,-84,-71,100,-74,-76,-73,-81,-87,-82,100,100,-75,-94,100,-62,-65,100,-87,100,-94,-85,-89,100
43,2022-07-19-15:52:38,100,-82,-72,-83,-82,100,-81,-83,-82,-87,-88,-92,100,100,-77,-94,100,-64,-67,-85,-96,100,-89,-95,-89,100
44,2022-07-19-15:52:43,100,-82,-73,-83,100,100,-81,-84,-82,-87,100,100,100,100,-77,100,100,-64,-67,-86,100,100,100,100,-89,100
45,2022-07-19-15:52:48,100,-82,-73,-82,-82,100,-74,-84,-82,-87,-88,-92,100,100,-77,100,100,-64,-67,-86,100,100,-93,-89,-89,100
46,2022-07-19-15:52:53,100,-76,-66,-84,-73,100,-77,-85,-71,-81,-93,-92,100,100,-84,-94,100,-62,-63,-86,-88,100,-90,100,-89,100
47,2022-07-19-15:52:58,100,-80,-73,-84,-72,100,-74,-76,-73,-81,-88,-82,100,100,-75,100,100,-62,-64,100,-97,100,100,-89,-88,100
48,2022-07-19-15:53:03,100,-80,-74,100,-72,100,-75,-76,-73,-81,100,-83,100,100,-75,100,100,-62,100,100,100,100,100,100,-90,100
49,2022-07-19-15:53:08,100,-76,-66,-84,-73,100,-77,-84,-73,-81,-88,100,100,100,-85,-93,100,-62,-63,-92,-88,100,-89,-85,-90,100
50,2022-07-19-15:53:13,100,-80,-73,-83,-82,100,-82,-84,-82,-87,-88,-94,100,100,-77,100,100,-64,-68,-86,100,100,100,-89,-89,100
51,2022-07-19-15:53:18,100,-78,-68,-84,-84,100,-76,-85,-70,-82,-93,-93,100,100,-83,-93,100,-61,-63,-86,-90,100,-90,100,-86,100
52,2022-07-19-15:53:23,100,-76,-68,-86,-73,100,-76,-85,-70,-83,100,100,100,100,-87,100,100,-61,-63,100,-88,100,-88,-91,100,100
53,2022-07-19-15:53:28,100,-82,-73,-84,-83,100,-83,-83,-82,-87,100,-88,100,100,-77,-97,100,-64,-68,-87,-99,100,-92,100,-88,100
54,2022-07-19-15:53:33,100,-76,-68,-84,-72,100,-74,-76,-70,-83,-89,100,100,100,-74,100,100,-61,-65,100,-88,100,-92,-86,-90,100
55,2022-07-19-15:53:38,100,-82,-73,-83,-83,100,-82,-83,-82,-86,-87,-83,100,100,-77,-96,100,-64,-68,-86,-97,100,-89,-96,-89,100
56,2022-07-19-15:53:43,100,-82,-73,-84,-83,100,-82,-83,-82,-86,100,-93,100,100,-77,100,100,-64,-68,-85,100,100,-89,100,-90,100
57,2022-07-19-15:53:48,100,-80,-74,-90,-78,100,-78,-76,-74,-88,-94,-88,100,100,-85,100,100,-67,-60,-86,100,100,-89,100,100,100
58,2022-07-19-15:53:53,100,-82,-71,-84,-84,100,-91,-85,-87,-85,-91,-94,100,100,-90,-91,100,-63,-68,-86,-87,100,-89,-94,-89,100
59,2022-07-19-15:53:58,100,-76,-70,-84,-72,100,-76,-74,-71,-84,-97,-81,100,100,-77,100,100,-61,-65,-89,-86,100,-89,-88,-87,100
