index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,,-59.86
14,2022-07-23-17:52:12,-57,-88,100,100,-93,-74,100,100,100,100,100,-60,-76,100,100,100,100,100,100,100,100,100,100,-87,-77,,
15,2022-07-23-17:52:17,-58,-84,100,100,100,-78,100,100,100,100,100,-59,-76,100,100,-80,100,100,100,100,100,100,100,-88,-76,,
16,2022-07-23-17:52:22,-57,100,100,100,-91,-74,100,100,100,100,100,-60,100,100,100,-84,100,100,100,100,100,100,100,100,100,,
17,2022-07-23-17:52:27,-58,-83,100,100,-87,-78,100,100,100,100,100,-59,-75,100,100,-80,100,100,100,100,100,100,100,-88,-77,,
18,2022-07-23-17:52:32,-65,-84,100,100,100,-81,100,100,100,100,100,-65,-82,100,100,-80,100,100,100,100,100,100,100,-96,-82,,
19,2022-07-23-17:52:37,-57,-88,100,100,-92,-74,100,100,100,100,100,-60,-76,100,100,-84,100,100,100,100,100,100,100,-86,-77,,
20,2022-07-23-17:52:42,-66,-84,100,100,100,100,100,100,100,100,100,-65,100,100,100,100,100,100,100,100,100,100,100,-97,-82,,
21,2022-07-23-17:52:47,-57,-89,100,100,-92,-74,100,100,100,100,100,-60,-76,100,100,-84,100,100,100,100,100,100,100,-87,-77,,
22,2022-07-23-17:52:52,-58,100,100,100,-87,-77,100,100,100,100,100,-59,-76,100,100,-80,100,100,100,100,100,100,100,-88,-76,,
23,2022-07-23-17:52:57,-66,-83,100,100,100,-81,100,100,100,100,100,-65,-82,100,100,-80,100,100,100,100,100,100,100,-96,-82,,
24,2022-07-23-17:53:02,-58,-87,100,100,100,-77,100,100,100,100,100,-59,100,100,100,-95,100,100,100,100,100,100,100,100,100,,
25,2022-07-23-17:53:07,-58,-85,100,100,-90,-76,100,100,100,100,100,-65,-82,100,100,-80,100,100,100,100,100,100,100,-86,-81,,
26,2022-07-23-17:53:12,-66,-88,100,100,-91,-74,100,100,100,100,100,-60,-76,100,100,-96,100,100,100,100,100,100,100,-87,-82,,
27,2022-07-23-17:53:17,-58,-83,100,100,-87,-74,100,100,100,100,100,-60,-76,100,100,-80,100,100,100,100,100,100,100,-88,100,,
28,2022-07-23-17:53:22,100,100,100,100,100,-77,100,100,100,100,100,-59,100,100,100,100,100,100,100,100,100,100,100,-89,100,,
29,2022-07-23-17:53:27,-57,-83,100,100,-92,-77,100,100,100,100,100,-60,-76,100,100,-80,100,100,100,100,100,100,100,-87,-77,,
30,2022-07-23-17:53:32,-67,-84,100,100,100,-81,100,100,100,100,100,-59,-82,100,100,-80,100,100,100,100,100,100,100,-97,-82,,
31,2022-07-23-17:53:37,-57,-89,100,100,100,-74,100,100,100,100,100,-59,-76,100,100,-84,100,100,100,100,100,100,100,-87,-77,,
32,2022-07-23-17:53:42,100,100,100,100,100,100,100,100,100,100,100,-60,100,100,100,100,100,100,100,100,100,100,100,-87,-77,,
33,2022-07-23-17:53:47,-66,-85,100,100,100,-79,100,100,100,100,100,-65,-76,100,100,-84,100,100,100,100,100,100,100,-97,-82,,
34,2022-07-23-17:53:52,-58,-83,100,100,-91,-77,100,100,100,100,100,-59,-76,100,100,-80,100,100,100,100,100,100,100,-87,-77,,
35,2022-07-23-17:53:57,-66,-84,100,100,100,-81,100,100,100,100,100,-65,-83,100,100,-80,100,100,100,100,100,100,100,-96,-82,,
36,2022-07-23-17:54:02,-66,-84,100,100,100,100,100,100,100,100,100,-65,-83,100,100,100,100,100,100,100,100,100,100,100,-82,,
37,2022-07-23-17:54:07,-58,-83,100,100,-87,-77,100,100,100,100,100,-59,-76,100,100,-80,100,100,100,100,100,100,100,-88,-76,,
38,2022-07-23-17:54:12,-57,-83,100,100,100,-74,100,100,100,100,100,-60,-83,100,100,100,100,100,100,100,100,100,100,-87,-82,,
39,2022-07-23-17:54:17,-58,-91,100,100,-86,-77,100,100,100,100,100,-59,-76,100,100,-80,100,100,100,100,100,100,100,-87,-76,,
40,2022-07-23-17:54:22,-58,-83,100,100,-86,-77,100,100,100,100,100,-59,-76,100,100,-80,100,100,100,100,100,100,100,-88,-75,,
41,2022-07-23-17:54:27,-56,-89,100,100,100,-74,100,100,100,100,100,-60,-76,100,100,-84,100,100,100,100,100,100,100,-87,-77,,
42,2022-07-23-17:54:32,-58,-83,100,100,-87,-81,100,100,100,100,100,-59,-82,100,100,-80,100,100,100,100,100,100,100,-88,-82,,
43,2022-07-23-17:54:37,-57,-84,100,100,-92,-74,100,100,100,100,100,-60,-76,100,100,-83,100,100,100,100,100,100,100,-87,-77,,
44,2022-07-23-17:54:42,-57,-89,100,100,-92,100,100,100,100,100,100,-59,-76,100,100,-85,100,100,100,100,100,100,100,-86,-77,,
45,2022-07-23-17:54:47,-66,-84,100,100,100,-81,100,100,100,100,100,-65,-82,100,100,-97,100,100,100,100,100,100,100,-97,-82,,
46,2022-07-23-17:54:52,-57,-88,100,100,-91,-74,100,100,100,100,100,-60,-76,100,100,-83,100,100,100,100,100,100,100,-86,-77,,
47,2022-07-23-17:54:57,-58,-83,100,100,-86,-78,100,100,100,100,100,-65,-76,100,100,-80,100,100,100,100,100,100,100,-88,-76,,
48,2022-07-23-17:55:02,-66,-84,100,100,100,-81,100,100,100,100,100,-65,-82,100,100,100,100,100,100,100,100,100,100,-98,-82,,
49,2022-07-23-17:55:07,-58,-83,100,100,-86,-78,100,100,100,100,100,-59,-75,100,100,-80,100,100,100,100,100,100,100,-88,100,,
50,2022-07-23-17:55:12,-66,-85,100,100,-87,-80,100,100,100,100,100,-65,-82,100,100,-97,100,100,100,100,100,100,100,-97,-82,,
51,2022-07-23-17:55:17,-57,-89,100,100,100,-72,100,100,100,100,100,-60,-75,100,100,-80,100,100,100,100,100,100,100,-88,-77,,
52,2022-07-23-17:55:22,-58,100,100,100,-88,-77,100,100,100,100,100,-59,-76,100,100,-78,100,100,100,100,100,100,100,-85,-76,,
53,2022-07-23-17:55:27,-57,100,100,100,-91,100,100,100,100,100,100,-60,-75,100,100,-84,100,100,100,100,100,100,100,-87,-77,,
54,2022-07-23-17:55:32,-58,-83,100,100,-87,-78,100,100,100,100,100,-59,-75,100,100,-80,100,100,100,100,100,100,100,-87,-75,,
55,2022-07-23-17:55:37,-66,-84,100,100,100,-81,100,100,100,100,100,-65,-83,100,100,-96,100,100,100,100,100,100,100,-88,-82,,
56,2022-07-23-17:55:42,-57,-91,100,100,-92,-74,100,100,100,100,100,-60,-76,100,100,-83,100,100,100,100,100,100,100,-86,-77,,
57,2022-07-23-17:55:47,-66,-84,100,100,100,100,100,100,100,100,100,-65,-83,100,100,100,100,100,100,100,100,100,100,-95,-82,,
58,2022-07-23-17:55:52,-66,-89,100,100,100,-74,100,100,100,100,100,-59,-76,100,100,-84,100,100,100,100,100,100,100,-86,-77,,
59,2022-07-23-17:55:57,-58,-83,100,100,100,-78,100,100,100,100,100,-59,-78,100,100,-80,100,100,100,100,100,100,100,-88,-77,,
