index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
21,2022-07-19-17:48:33,100,-77,-86,-86,-73,100,-77,-88,-60,-79,100,-85,100,100,-71,100,100,-80,-68,-84,-96,100,-84,-91,-80,100
22,2022-07-19-17:48:38,100,-65,-91,100,-74,-94,-79,-82,-64,-80,100,100,100,100,-70,100,100,-67,-73,100,-91,100,-85,100,-86,100
23,2022-07-19-17:48:43,100,-76,-87,-85,-72,100,-77,-88,-60,-80,100,-82,100,100,-72,100,-96,-75,-68,-85,-91,100,-82,100,-80,100
24,2022-07-19-17:48:48,100,-71,-89,100,-70,100,-86,-88,-74,-84,100,-86,100,100,-76,-89,100,-68,-88,-94,-94,100,-88,-88,-86,100
25,2022-07-19-17:48:53,100,-65,-90,100,-74,100,-80,-82,-65,-80,100,-82,100,100,-71,-88,-95,-66,-73,100,-90,100,-85,-91,-86,100
26,2022-07-19-17:48:58,100,-71,100,100,-71,100,-86,-93,-74,-83,100,-86,100,100,-77,-89,100,-68,-82,-94,-92,100,-89,-88,100,100
27,2022-07-19-17:49:03,100,-65,-87,-97,-74,100,-80,-80,-64,-80,100,-82,100,100,-71,-88,100,-68,-73,-91,-92,100,-84,-91,-86,-96
28,2022-07-19-17:49:08,100,-77,-86,-85,-73,100,-77,-87,-60,-80,100,-85,100,100,-71,-87,100,-78,-70,100,-96,100,-83,100,-80,100
29,2022-07-19-17:49:13,100,-70,-91,100,-70,100,-83,-90,-74,-84,100,-87,100,100,-77,-88,100,-68,-82,-93,-93,100,-88,-87,-87,-96
30,2022-07-19-17:49:18,100,-77,-89,100,100,100,-76,-85,-60,-79,100,-82,100,100,-71,100,100,100,-70,100,-91,100,100,100,-80,100
31,2022-07-19-17:49:23,100,-70,-88,-86,-70,100,-78,-95,-74,-85,100,100,100,100,-76,-88,100,-80,-77,-93,-94,100,-89,-88,-86,100
32,2022-07-19-17:49:28,100,-66,-92,-95,-75,100,-87,-82,-63,-79,100,-83,100,100,-71,-88,-94,-65,-72,100,-91,100,-85,-91,-90,100
33,2022-07-19-17:49:33,100,-77,-84,-85,-73,100,-76,-86,-60,-80,100,-83,100,100,-71,100,-93,-80,-71,100,-93,100,-84,100,-80,100
34,2022-07-19-17:49:38,100,-77,100,100,-74,100,100,100,-65,100,100,-82,100,100,100,-89,100,-66,100,100,100,100,-86,100,100,100
35,2022-07-19-17:49:43,100,-74,-84,-87,-73,-89,-77,-86,-60,-80,100,-84,100,100,-71,100,-94,-80,-71,100,-92,100,-85,100,-80,100
36,2022-07-19-17:49:48,100,-70,-88,-94,-70,100,-85,-85,-74,-84,100,-86,100,100,-77,-88,100,-68,-80,-93,-95,100,-88,-87,-87,-97
37,2022-07-19-17:49:53,100,-65,-89,-90,-74,100,-78,-82,-65,-88,100,-88,100,100,-70,-83,100,-65,-72,-94,-93,100,-83,-89,-86,100
38,2022-07-19-17:49:58,100,-65,-90,100,-74,100,100,100,100,-79,100,100,100,100,-71,100,100,100,-72,100,-91,100,100,100,-86,100
39,2022-07-19-17:50:03,100,-65,-90,-96,-74,100,-77,-90,-64,-80,100,-88,100,100,-71,-88,-95,-69,-72,-94,-91,100,-89,-88,-87,100
40,2022-07-19-17:50:08,100,-77,-84,-94,-73,100,-76,-87,-60,-80,100,-84,100,100,-71,-88,-94,-65,-71,-91,-95,100,-85,-90,-80,100
41,2022-07-19-17:50:13,100,-71,100,-86,-70,100,-86,-90,-74,-84,100,-87,100,-98,-77,-88,100,-68,-78,-87,-93,100,-89,-87,-86,100
42,2022-07-19-17:50:18,100,-71,-89,-96,-70,100,100,-90,-74,-84,100,-88,100,100,-76,100,100,-68,-78,-93,100,100,100,-87,-88,-95
43,2022-07-19-17:50:23,100,-70,-89,-86,-70,100,-85,-86,-74,-84,100,-87,100,100,-71,-88,100,-68,-71,100,-94,100,-83,-88,-87,100
44,2022-07-19-17:50:28,100,-65,-89,-99,-74,100,-78,-82,-64,-80,100,-82,100,100,-70,-88,-95,-65,-72,-93,-93,100,-88,-87,-87,-98
45,2022-07-19-17:50:33,100,-77,-84,-86,-73,100,-76,-86,-60,-80,100,-83,100,100,-72,-88,-96,-81,-71,-85,-91,100,-83,100,-80,100
46,2022-07-19-17:50:38,100,-77,-84,-85,-73,100,-76,100,-60,100,100,-83,100,100,-71,100,100,-81,-71,-85,-93,100,-83,100,-80,100
47,2022-07-19-17:50:43,100,-65,-89,-94,-74,100,-78,-82,-60,-80,100,-82,100,100,-71,-88,100,-65,100,100,-92,100,-86,-91,-87,100
48,2022-07-19-17:50:48,100,-77,-89,-96,-70,100,-85,-89,-73,-80,100,-86,100,100,-76,-88,100,-68,-78,-85,-94,100,-88,-90,-87,100
49,2022-07-19-17:50:53,100,-65,-89,-96,-74,100,-77,-81,-65,-80,100,-83,100,100,-71,-89,-94,-66,-72,-90,-91,100,-85,-91,-86,100
50,2022-07-19-17:50:58,100,-65,-91,-94,-74,100,-78,-82,-65,-80,100,-82,100,100,-71,-88,-97,-65,-71,100,-91,100,-85,100,-86,100
51,2022-07-19-17:51:03,100,-70,-89,-99,-70,100,-85,-90,-74,-84,100,-87,100,100,-76,-89,100,-68,-78,100,-93,100,-89,-88,-87,-96
52,2022-07-19-17:51:08,100,-77,-90,-94,-76,100,-77,-82,-64,-80,100,-82,100,100,-71,100,-96,-83,-71,100,-91,100,-85,-91,-87,100
53,2022-07-19-17:51:13,100,-70,-84,-86,-73,100,-76,-86,-74,-83,100,-87,100,100,-76,-88,100,-68,-78,100,-94,100,-84,-91,-87,100
54,2022-07-19-17:51:18,100,-71,-89,-98,-70,100,-85,-90,-74,-84,100,-86,100,100,-76,-89,100,-68,-78,-92,-94,100,-89,-88,-87,100
55,2022-07-19-17:51:23,100,-77,-84,-86,-73,100,-76,-86,-60,-80,-95,-84,100,100,-71,100,100,-81,-71,-86,100,100,-83,100,-80,100
56,2022-07-19-17:51:28,100,-71,-88,-99,-70,100,-85,-90,-74,-83,100,-83,100,100,-76,-89,100,-68,-79,-93,-94,100,-88,-87,-87,-96
57,2022-07-19-17:51:33,100,-77,-84,-98,-73,100,-76,-86,-60,-80,100,-84,100,100,-71,-87,-96,-81,-72,-90,-91,100,-83,100,-87,100
58,2022-07-19-17:51:38,100,-77,-84,-88,-73,100,-77,-87,-60,-84,100,-85,100,100,-73,-92,100,-81,-71,100,-97,100,-83,100,-80,100
59,2022-07-19-17:51:43,100,-64,-87,-90,-75,100,-78,-81,-65,-82,100,-83,100,100,-71,-88,100,-65,-71,100,-91,100,100,100,-87,-96
