index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,,-71.98
27,2022-07-23-17:24:31,-70,-87,100,100,-91,-80,100,100,100,100,100,-75,-63,100,100,-82,100,100,100,100,100,100,100,-89,-78,,
28,2022-07-23-17:24:36,-70,-86,100,100,-82,-77,100,100,100,100,100,-71,-67,100,100,-77,100,100,100,100,100,100,100,-91,-77,,
29,2022-07-23-17:24:41,-70,-87,100,100,-83,-77,100,100,100,100,100,-65,-69,100,100,-80,100,100,100,100,100,100,100,100,-77,,
30,2022-07-23-17:24:46,-77,-87,100,100,-90,-84,100,100,100,100,100,-71,-67,100,100,-77,100,100,100,100,100,100,100,-89,100,,
31,2022-07-23-17:24:51,-69,-88,100,100,-82,-77,100,100,100,100,100,-65,-68,100,100,-80,100,100,100,100,100,100,100,-90,-77,,
32,2022-07-23-17:24:56,-70,-87,100,100,-92,-80,100,100,100,100,100,-75,-62,100,100,-83,100,100,100,100,100,100,100,-89,-78,,
33,2022-07-23-17:25:01,-77,-87,100,100,-90,-84,100,100,100,100,100,-71,-67,100,100,-77,100,100,100,100,100,100,100,-90,-85,,
34,2022-07-23-17:25:06,-70,-88,100,100,-91,-80,100,100,100,100,100,-74,-62,100,100,-84,100,100,100,100,100,100,100,100,-77,,
35,2022-07-23-17:25:11,-78,100,100,100,-92,-85,100,100,100,100,100,-71,-68,100,100,-77,100,100,100,100,100,100,100,-90,-85,,
36,2022-07-23-17:25:16,-70,-87,100,100,-82,-77,100,100,100,100,100,100,-69,100,100,-80,100,100,100,100,100,100,100,-94,-77,,
37,2022-07-23-17:25:21,-71,-87,100,100,-92,-80,100,100,100,100,100,-75,-62,100,100,-83,100,100,100,100,100,100,100,-89,-78,,
38,2022-07-23-17:25:26,-70,100,100,100,-82,-77,100,100,100,100,100,-66,100,100,100,-80,100,100,100,100,100,100,100,100,100,,
39,2022-07-23-17:25:31,-70,-87,100,100,-82,-80,100,100,100,100,100,-74,-63,100,100,-82,100,100,100,100,100,100,100,-94,-78,,
40,2022-07-23-17:25:36,-77,-87,100,100,-92,-85,100,100,100,100,100,-70,-67,100,100,-77,100,100,100,100,100,100,100,-89,-86,,
41,2022-07-23-17:25:41,-70,-88,100,100,-82,-77,100,100,100,100,100,-65,-69,100,100,-80,100,100,100,100,100,100,100,-93,-77,,
42,2022-07-23-17:25:46,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,,
43,2022-07-23-17:25:51,-70,-86,100,100,-82,-77,100,100,100,100,100,-66,-69,-98,100,-80,100,100,100,100,100,100,100,-88,-77,,
44,2022-07-23-17:25:56,-71,100,100,100,-82,-80,100,100,100,100,100,-75,-63,100,100,-83,100,100,100,100,100,100,100,-89,-77,,
45,2022-07-23-17:26:01,-78,-86,100,100,-91,-85,100,100,100,100,100,-71,-67,100,100,-77,100,100,100,100,100,100,100,-90,-86,,
46,2022-07-23-17:26:06,100,100,100,100,-91,-80,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,-89,100,,
47,2022-07-23-17:26:11,-78,-86,100,100,-91,-84,100,100,100,100,100,-71,-67,100,100,-78,100,100,100,100,100,100,100,-90,-77,,
48,2022-07-23-17:26:16,-70,-87,100,100,-82,-77,100,100,100,100,100,-66,-69,100,100,-80,100,100,100,100,100,100,100,-90,-86,,
49,2022-07-23-17:26:21,-70,-87,100,100,-91,-80,100,100,100,100,100,-75,-62,-97,100,-83,100,100,100,100,100,100,100,-89,-78,,
50,2022-07-23-17:26:26,-70,100,100,100,100,100,100,100,100,100,100,-75,-63,100,100,100,100,100,100,100,100,100,100,100,100,,
51,2022-07-23-17:26:31,-70,-87,100,100,-91,-77,100,100,100,100,100,-65,-69,100,100,-83,100,100,100,100,100,100,100,-95,-77,,
52,2022-07-23-17:26:36,-77,-86,100,100,-92,-85,100,100,100,100,100,-71,-67,100,100,-77,100,100,100,100,100,100,100,-90,-77,,
53,2022-07-23-17:26:41,-70,-87,100,100,-82,-77,100,100,100,100,100,-65,-69,100,100,-81,100,100,100,100,100,100,100,-93,-76,,
54,2022-07-23-17:26:46,-70,-87,100,100,-82,-77,100,100,100,100,100,100,-69,-96,100,-80,100,100,100,100,100,100,100,-94,-77,,
55,2022-07-23-17:26:51,-77,-86,100,100,-82,-85,100,100,100,100,100,-65,-67,100,100,-77,100,100,100,100,100,100,100,-90,-77,,
56,2022-07-23-17:26:56,-70,-88,100,100,-82,-77,100,100,100,100,100,-75,-69,-97,100,-84,100,100,100,100,100,100,100,100,-77,,
57,2022-07-23-17:27:01,-77,-88,100,100,-91,-85,100,100,100,100,100,-71,-68,100,100,-77,100,100,100,100,100,100,100,-88,-86,,
58,2022-07-23-17:27:06,-78,-87,100,100,100,-84,100,100,100,100,100,-71,100,100,100,-77,100,100,100,100,100,100,100,-90,-86,,
59,2022-07-23-17:27:11,-70,-88,100,100,100,-80,100,100,100,100,100,-75,-62,100,100,-83,100,100,100,100,100,100,100,-89,-77,,
