index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
50,2022-07-24-12:02:58,100,-84,-77,100,-88,100,-85,-86,-80,100,100,100,100,-85,100,100,-71,-59,100,100,100,100,100,100,100
51,2022-07-24-12:03:03,100,-85,-77,100,-88,100,-86,-85,-80,-99,100,100,100,-93,100,100,-77,-61,100,100,100,100,100,100,100
52,2022-07-24-12:03:08,100,-85,-77,-98,-88,100,-85,-88,-80,100,100,100,100,-84,100,100,-77,-59,100,100,100,100,100,100,100
53,2022-07-24-12:03:13,100,-85,-61,100,-88,100,-85,-89,-77,-94,100,100,100,-91,100,100,-77,-67,100,100,100,100,100,100,100
54,2022-07-24-12:03:18,100,-84,-77,100,100,100,-89,-86,-77,100,100,100,100,-91,100,100,-78,-59,100,100,100,100,100,100,100
55,2022-07-24-12:03:23,100,-85,-66,100,100,100,-88,-80,-80,100,100,100,100,-86,100,100,-83,-67,100,100,100,100,100,100,100
56,2022-07-24-12:03:28,100,-85,-66,100,-88,100,-87,-82,-77,100,100,100,100,-85,100,100,-77,-66,100,100,100,100,100,100,100
57,2022-07-24-12:03:33,100,-86,-61,100,-86,100,-87,-81,-76,100,100,100,100,-84,100,100,-78,-58,100,100,100,100,100,100,100
58,2022-07-24-12:03:38,100,-85,-66,100,-89,100,-86,-82,-79,100,100,100,100,-88,100,100,-71,-67,100,100,100,100,100,100,100
59,2022-07-24-12:03:43,100,-85,-66,100,100,100,-89,-86,-77,100,100,100,100,-81,100,100,-76,-67,100,100,100,100,100,100,100
