index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
22,2022-07-19-18:41:25,100,-93,-89,-90,-72,100,-85,-95,100,-71,-86,-71,100,100,-65,-71,100,100,-84,-77,-84,100,-73,100,100,100
23,2022-07-19-18:41:30,100,-96,-98,-90,-70,100,-85,-96,-96,-81,-86,-71,100,100,-65,-71,100,-77,-82,-74,-81,100,-73,100,100,100
24,2022-07-19-18:41:35,100,100,-89,-96,-70,100,-84,100,100,-71,-94,-73,100,100,-71,-86,100,-79,-79,-76,-84,100,-81,100,100,100
25,2022-07-19-18:41:40,100,-97,-89,-85,-70,100,-84,-96,100,-81,100,-81,100,100,-70,-70,100,-88,-83,-77,-84,100,-73,-93,100,100
26,2022-07-19-18:41:45,100,-97,-89,-91,-70,100,-84,100,100,-71,-86,-71,100,100,-68,-71,100,-77,-80,-74,-84,100,-78,100,100,100
27,2022-07-19-18:41:50,100,-93,100,-96,-72,100,-84,-93,100,-81,-94,-81,100,100,-64,-86,100,-87,-79,-76,-84,100,-80,100,100,100
28,2022-07-19-18:41:55,100,100,100,-96,-75,100,-87,-96,-94,-76,100,-81,100,100,-72,-70,100,-77,-86,-77,-82,100,-73,100,100,100
29,2022-07-19-18:42:00,100,-91,-89,-96,-72,100,-86,-92,100,-81,-86,-81,100,100,-72,-70,100,-88,-85,-77,-84,100,-81,100,100,100
30,2022-07-19-18:42:05,100,-90,-89,-85,-75,100,-85,100,-96,-81,-94,-81,100,100,-71,-71,100,-88,-80,-75,-82,100,-73,100,100,100
31,2022-07-19-18:42:10,100,100,100,-96,-75,100,-84,-93,100,100,-86,-71,100,100,-72,-71,100,-77,-85,-74,-81,100,-78,100,100,100
32,2022-07-19-18:42:15,100,-90,-89,-90,-70,100,-84,100,100,-81,-86,-91,100,100,-65,-86,100,-88,-83,-77,-87,100,-81,100,100,100
33,2022-07-19-18:42:20,100,-90,-89,-84,-72,100,-94,-93,100,-76,100,-74,100,100,-65,-71,100,-77,-80,-74,-82,100,-73,100,100,100
34,2022-07-19-18:42:25,100,-90,-90,-85,-70,100,-85,-93,100,-76,-86,-81,100,100,-70,-86,100,-87,-82,-77,-84,100,-81,100,100,100
35,2022-07-19-18:42:30,100,-90,-88,100,-70,100,-84,-94,100,-71,-93,-74,100,100,-72,-70,100,-88,-88,-74,-82,100,-81,-93,100,100
36,2022-07-19-18:42:35,100,-93,-89,-85,-75,100,-94,-95,100,-71,100,-71,100,100,-68,-71,-99,-77,-85,-74,-82,100,-79,100,100,100
37,2022-07-19-18:42:40,100,-93,-89,-90,-70,100,-84,-95,100,-71,-86,-81,100,100,-72,-70,100,-88,-82,-77,-82,100,-81,100,100,100
38,2022-07-19-18:42:45,100,-98,-98,-90,-70,100,-93,-94,100,100,-94,-74,100,100,-65,-70,100,-77,-85,-74,-82,100,-73,100,100,100
39,2022-07-19-18:42:50,100,-93,-89,-90,-75,100,-85,-93,-96,-76,-86,-74,100,100,-68,-86,100,-77,-82,-77,-81,100,-73,100,100,100
40,2022-07-19-18:42:55,100,-90,100,-90,-70,100,-84,-93,100,-76,100,-74,100,100,-68,-86,100,-88,-82,-77,-81,100,-73,100,100,100
41,2022-07-19-18:43:00,100,100,-89,-88,-72,100,-84,-94,100,-81,-96,-86,100,100,-72,-71,100,-87,100,-77,-88,100,-80,100,100,100
42,2022-07-19-18:43:05,100,-90,-89,-82,-75,100,-85,-95,100,-72,100,-74,100,100,-65,-68,100,-87,-85,-75,-84,100,-74,-91,100,100
43,2022-07-19-18:43:10,100,-95,100,-93,-76,100,-84,-95,100,-75,-87,-72,100,100,-60,-79,100,-81,-85,-76,-83,100,-77,100,100,100
44,2022-07-19-18:43:15,100,100,100,-86,-80,100,-89,100,-93,-77,-91,-74,100,100,-78,-71,100,-80,-90,-77,-83,100,-80,100,100,100
45,2022-07-19-18:43:20,100,-97,100,-85,-86,100,-96,100,100,-76,-86,-69,100,100,-68,-70,100,-91,-93,-74,-82,100,-79,100,100,100
46,2022-07-19-18:43:25,100,-89,-95,-95,-71,100,100,100,100,-72,-87,-81,100,100,-67,-70,100,-86,-82,-77,-81,100,-81,100,100,100
47,2022-07-19-18:43:30,100,-93,-90,-90,-70,100,-84,-93,-93,-77,100,-71,100,100,-68,-70,100,-88,-81,-76,-81,100,-80,-93,100,100
48,2022-07-19-18:43:35,100,-93,-89,-91,-72,100,-84,100,-93,-82,-86,-71,100,100,-70,-70,100,100,-80,-76,-83,100,-81,100,100,100
49,2022-07-19-18:43:40,100,100,100,-91,-72,100,-84,-96,-96,-81,-93,-81,100,100,-69,-70,100,-77,-80,-74,-82,100,-81,-92,100,100
50,2022-07-19-18:43:45,100,-93,-90,-95,-74,100,-87,100,100,-77,-86,-70,100,100,-64,-70,100,-83,-84,-78,-86,100,-77,100,100,100
51,2022-07-19-18:43:50,100,-91,-90,-92,-70,100,-91,-98,-96,-75,-87,-90,100,100,-69,-92,100,-90,-82,-75,-82,100,-83,-90,100,100
52,2022-07-19-18:43:55,100,-94,-91,-84,-70,100,-84,100,-94,-71,-86,-81,100,100,-68,-70,100,-76,-81,-75,-81,100,-81,100,-98,100
53,2022-07-19-18:44:00,100,100,-89,-84,-71,100,-85,-96,100,-71,-86,-74,100,100,-68,-71,100,-89,-85,-74,-81,100,-73,100,100,100
54,2022-07-19-18:44:05,100,-90,100,-90,-72,100,-85,100,-92,-81,-94,-80,100,100,-68,-71,100,-87,-82,-74,-82,100,-73,-93,100,100
55,2022-07-19-18:44:10,100,-93,-99,-85,-76,100,-85,-93,100,-82,100,-81,100,100,-70,-86,100,-87,-80,-77,-84,100,-78,100,100,100
56,2022-07-19-18:44:15,100,100,-89,-90,-72,100,-84,100,100,-72,-86,-71,100,100,-68,-86,100,-77,-84,-74,-82,100,-81,100,100,100
57,2022-07-19-18:44:20,100,100,-89,-90,-70,100,-93,-93,-99,-76,-86,-74,100,100,-72,-71,-99,-77,-79,-74,-82,100,-78,100,100,100
58,2022-07-19-18:44:25,100,100,-88,-85,-75,100,-83,-91,100,-81,-86,-81,100,100,-72,-86,100,-79,-87,-74,-81,100,-79,100,100,100
59,2022-07-19-18:44:30,100,-90,100,-90,-70,100,-91,-93,100,-71,-86,-74,100,100,-70,-86,100,-85,-82,-76,-82,100,-80,-93,100,100
