index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
21,2022-07-22-20:03:19,100,-76,-52,100,-88,100,-83,-86,-74,100,100,100,100,-94,100,100,-71,-62,100,100,100,100,100,100,100
22,2022-07-22-20:03:24,100,-79,-52,100,-88,100,-83,-93,-74,100,100,100,100,-86,100,100,-71,-66,100,100,100,100,100,100,100
23,2022-07-22-20:03:29,100,-76,-55,100,-92,100,-83,-88,-74,100,100,100,100,-86,100,100,-82,-66,100,100,100,100,100,100,100
24,2022-07-22-20:03:34,100,-76,-55,100,-92,100,-83,-88,-74,100,100,100,100,-86,100,100,-75,-62,100,100,100,100,100,100,100
25,2022-07-22-20:03:39,100,100,-52,100,-92,100,-83,-93,-74,100,100,100,100,100,100,100,-83,-66,100,100,100,100,100,100,100
26,2022-07-22-20:03:44,100,-76,-52,100,100,100,-94,-86,-74,100,100,100,100,-94,100,100,-75,-66,100,100,100,100,100,100,100
27,2022-07-22-20:03:49,100,-79,-52,100,-88,100,-83,-87,-74,100,100,100,100,-94,100,100,-71,-62,100,100,100,100,100,100,100
28,2022-07-22-20:03:54,100,-79,-52,100,-87,100,-94,-86,-74,100,100,100,100,-86,100,100,-75,-62,100,100,100,100,100,100,100
29,2022-07-22-20:03:59,100,-79,-52,100,-88,100,-83,-89,-74,100,100,100,100,-94,100,100,-75,-62,100,100,100,100,100,100,100
30,2022-07-22-20:04:04,100,-83,-55,100,-86,100,-94,-87,-74,100,100,100,100,-86,100,100,-82,-62,100,100,100,100,100,100,100
31,2022-07-22-20:04:09,100,-76,-52,100,-87,100,-94,-86,-74,100,100,100,100,-86,100,100,-82,-66,100,100,100,100,100,100,100
32,2022-07-22-20:04:14,100,-79,-52,100,-93,100,-94,-89,-74,100,100,100,100,-86,100,100,-82,-62,100,100,100,100,100,100,100
33,2022-07-22-20:04:19,100,-76,-52,100,-86,100,-83,-87,-79,100,100,100,100,-94,100,100,-82,-62,100,100,100,100,100,100,100
34,2022-07-22-20:04:24,100,-83,-52,100,-86,100,-83,-87,-79,100,100,100,100,-86,100,100,-82,-62,100,100,100,100,100,100,100
35,2022-07-22-20:04:29,100,-83,-55,100,-87,100,100,-88,-74,100,100,100,100,-86,100,100,-82,-62,100,100,100,100,100,100,100
36,2022-07-22-20:04:34,100,-76,-55,100,-93,100,-94,-86,-74,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
37,2022-07-22-20:04:39,100,-82,-55,100,-92,100,-83,-93,-74,100,100,100,100,-93,100,100,-71,-62,100,100,100,100,100,100,100
38,2022-07-22-20:04:44,100,-82,-52,100,-88,100,-83,-93,-74,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
39,2022-07-22-20:04:49,100,-82,-55,100,-87,100,-83,-89,-75,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
40,2022-07-22-20:04:54,100,-83,-55,100,-88,100,-83,-93,-74,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
41,2022-07-22-20:04:59,100,-76,-52,100,-87,100,-94,-93,-75,100,100,100,100,-86,100,100,-75,-63,100,100,100,100,100,100,100
42,2022-07-22-20:05:04,100,-76,-55,100,-87,100,-83,-86,-74,100,100,100,100,-86,100,100,-82,-62,100,100,100,100,100,100,100
43,2022-07-22-20:05:09,100,-76,-52,100,-88,100,-83,-93,-79,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
44,2022-07-22-20:05:14,100,-83,-52,100,-86,100,-83,-87,-75,100,100,100,100,-86,100,100,-71,-63,100,100,100,100,100,100,100
45,2022-07-22-20:05:19,100,-76,-52,100,-86,100,-94,-86,-74,100,100,100,100,-86,100,100,-71,-66,100,100,100,100,100,100,100
46,2022-07-22-20:05:24,100,-79,-52,100,-86,100,-94,-86,-74,100,100,100,100,-86,100,100,-71,100,100,100,100,100,100,100,100
47,2022-07-22-20:05:29,100,-83,-53,100,-88,100,-83,-86,-75,100,100,100,100,100,100,100,-82,-66,100,100,100,100,100,100,100
48,2022-07-22-20:05:34,100,-82,-55,100,-87,100,-83,-88,-75,100,100,100,100,-86,100,100,-82,-66,100,100,100,100,100,100,100
49,2022-07-22-20:05:39,100,-83,-52,100,-88,100,-83,-89,-74,100,100,100,100,-94,100,100,-82,-66,100,100,100,100,100,100,100
50,2022-07-22-20:05:44,100,-76,-52,100,-87,100,-83,-89,-79,100,100,100,100,-86,100,100,-82,-62,100,100,100,100,100,100,100
51,2022-07-22-20:05:49,100,-76,-52,100,-88,100,-83,-89,-74,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
52,2022-07-22-20:05:54,100,-76,-52,100,100,100,-83,-86,-74,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
53,2022-07-22-20:05:59,100,-76,-53,100,-87,100,-94,-86,-75,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
54,2022-07-22-20:06:04,100,-82,-52,100,-86,100,-94,-88,-74,100,100,100,100,-86,100,100,-82,-66,100,100,100,100,100,100,100
55,2022-07-22-20:06:09,100,-83,-55,100,-86,100,-94,-88,-79,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
56,2022-07-22-20:06:14,100,-79,-52,100,-86,100,-83,-94,-74,100,100,100,100,-86,100,100,-71,-62,100,100,100,100,100,100,100
57,2022-07-22-20:06:19,100,-82,-52,100,-86,100,-94,-86,-75,100,100,100,100,-86,100,100,-71,-66,100,100,100,100,100,100,100
58,2022-07-22-20:06:24,100,-76,-52,100,-86,100,-94,-89,-74,100,100,100,100,-86,100,100,-75,-62,100,100,100,100,100,100,100
59,2022-07-22-20:06:29,100,-79,-52,100,-88,100,-94,-88,100,100,100,100,100,-86,100,100,-75,-66,100,100,100,100,100,100,100
