index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
26,2022-07-22-21:04:49,100,-58,-72,100,-79,-85,100,-94,-71,100,100,100,100,-82,100,-91,-67,-82,100,100,100,100,100,-78,100
27,2022-07-22-21:04:54,100,-58,-72,100,-80,-84,100,100,-71,100,100,100,-98,-82,100,-91,-68,-82,100,100,100,100,100,-78,-87
28,2022-07-22-21:04:59,100,-76,-86,100,-75,-93,100,100,-79,100,100,100,100,-88,100,100,-76,-94,100,100,100,100,100,-79,100
29,2022-07-22-21:05:04,100,-58,-67,100,-80,-85,-93,-93,-71,100,100,100,100,-82,100,-93,-73,-82,100,100,100,100,100,-78,-91
30,2022-07-22-21:05:09,100,-76,-85,100,-75,100,-94,100,-80,100,100,100,100,-88,100,100,-76,-85,100,100,100,100,100,-80,-90
31,2022-07-22-21:05:14,100,-77,-84,100,-75,-95,100,100,-79,100,100,100,100,-88,100,100,-76,100,100,100,100,100,100,-79,100
32,2022-07-22-21:05:19,100,-58,-66,100,-78,100,100,100,-74,100,100,100,100,-79,100,100,-73,-85,100,100,100,100,100,-78,-90
33,2022-07-22-21:05:24,100,-76,-85,100,-75,100,100,100,-79,100,100,100,100,-88,100,100,-76,100,100,100,100,100,100,-80,-90
34,2022-07-22-21:05:29,100,-58,-71,100,-78,100,100,100,-70,100,100,100,100,-78,100,-92,-73,-83,100,100,100,100,100,-78,-88
35,2022-07-22-21:05:34,100,-58,-66,100,-78,100,-93,-96,-74,100,100,100,100,-78,100,100,-73,-84,100,100,100,100,100,-78,-90
36,2022-07-22-21:05:39,100,-58,-72,100,-80,-85,-94,100,-71,100,100,100,100,-82,100,-92,-67,-84,100,100,100,100,100,-78,-88
37,2022-07-22-21:05:44,100,-58,-67,100,-78,-85,-93,100,-74,100,100,100,100,-79,100,-91,-73,-85,100,100,100,100,100,-78,-90
38,2022-07-22-21:05:49,100,-77,-85,100,-80,100,100,100,-79,100,100,100,100,-88,100,100,-68,-94,100,100,100,100,100,-78,-87
39,2022-07-22-21:05:54,100,-58,-72,100,-80,-84,-94,-93,-70,100,100,100,100,-82,100,-91,-67,-82,100,100,100,100,100,-78,-87
40,2022-07-22-21:05:59,100,-77,-86,100,-75,100,100,100,-79,100,100,100,100,-88,100,100,-76,100,100,100,100,100,100,-79,100
41,2022-07-22-21:06:04,100,-58,-72,100,-80,-85,100,-95,-71,100,100,100,-96,-82,100,-92,-67,-82,100,100,100,100,100,-80,-87
42,2022-07-22-21:06:09,100,-57,-67,100,-78,-85,-93,-93,-74,100,100,100,100,-78,100,-92,-73,-84,100,100,100,100,100,-78,100
43,2022-07-22-21:06:14,100,-76,-85,100,-75,-92,100,100,-78,100,100,100,-97,-88,100,100,-76,-92,100,100,100,100,100,-80,-91
44,2022-07-22-21:06:19,100,-58,-67,100,-78,100,-93,100,-74,100,100,100,100,-79,100,100,-73,-85,100,100,100,100,100,100,-91
45,2022-07-22-21:06:24,100,-77,-85,100,-75,-92,100,-92,-79,100,100,100,100,-88,100,-100,-77,-93,100,100,100,100,100,-80,-89
46,2022-07-22-21:06:29,100,-58,-72,100,-80,-84,-94,100,-70,100,100,100,-98,-82,100,-92,-68,100,100,100,100,100,100,-78,-87
47,2022-07-22-21:06:34,100,-58,-67,100,-78,100,100,-92,-74,100,100,100,100,-78,100,100,-73,-84,100,100,100,100,100,-78,-90
48,2022-07-22-21:06:39,100,100,100,100,-80,-85,100,100,-71,100,100,100,100,100,100,-92,-67,-81,100,100,100,100,100,-78,-88
49,2022-07-22-21:06:44,100,-58,-67,100,-78,100,-93,-94,-74,100,100,100,-95,-77,100,-92,-73,-87,100,100,100,100,100,-79,-90
50,2022-07-22-21:06:49,100,-77,-85,100,-75,-93,-91,100,-79,100,100,100,-97,-89,100,100,-76,100,100,100,100,100,100,-77,-90
51,2022-07-22-21:06:54,100,-58,-72,100,-80,-85,-93,100,-71,100,100,100,-96,-82,100,-91,-68,-81,100,100,100,100,100,-78,-88
52,2022-07-22-21:06:59,100,-76,-85,100,-75,-92,100,100,-70,100,100,100,100,100,100,100,100,-92,100,100,100,100,100,-78,100
53,2022-07-22-21:07:04,100,-58,-72,100,-80,-84,100,-93,-71,100,100,-102,-97,-82,100,-92,-67,-82,100,100,100,100,100,-78,-87
54,2022-07-22-21:07:09,100,-58,-67,100,-78,-84,100,-93,-74,100,100,100,-98,-78,100,-92,-73,-85,100,100,100,100,100,-78,-90
55,2022-07-22-21:07:14,100,-76,-85,100,-75,-93,-92,-99,-79,100,100,100,100,-88,100,100,-76,-90,100,100,100,100,100,-80,-90
56,2022-07-22-21:07:19,100,100,100,100,100,100,100,100,100,100,100,100,-97,-78,100,100,-76,-89,100,100,100,100,100,-79,100
57,2022-07-22-21:07:24,100,-77,-84,100,-75,-93,100,100,-79,100,100,100,100,-87,100,100,-76,-92,100,100,100,100,100,-80,-90
58,2022-07-22-21:07:29,100,-58,-71,100,-78,-85,100,-94,-71,100,100,100,100,-82,100,-92,-68,-82,100,100,100,100,100,-78,-88
59,2022-07-22-21:07:34,100,-58,-67,100,-78,-84,-92,100,-74,100,100,100,100,-78,100,-91,-73,-84,100,100,100,100,100,-78,-90
