index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
18,2022-07-22-20:00:47,100,-94,-58,100,100,100,100,-86,100,100,100,100,100,100,100,100,-76,-78,100,100,100,100,100,100,100
19,2022-07-22-20:00:52,100,-93,-58,100,100,100,-98,-87,-82,100,100,100,100,-89,100,100,-76,-73,100,100,100,100,100,100,100
20,2022-07-22-20:00:57,100,-88,-56,100,100,100,100,-85,-80,100,100,100,100,-86,100,100,-76,-78,100,100,100,100,100,100,100
21,2022-07-22-20:01:02,100,-82,-55,100,100,100,-95,-83,-84,100,100,100,100,-89,100,100,-82,-73,100,100,100,100,100,100,100
22,2022-07-22-20:01:07,100,-82,100,100,100,100,-97,-83,-84,100,100,100,100,100,100,100,-80,-73,100,100,100,100,100,100,100
23,2022-07-22-20:01:12,100,100,-56,100,100,100,-96,-84,-80,100,100,100,100,-89,100,100,100,-69,100,100,100,100,100,100,100
24,2022-07-22-20:01:17,100,-82,-54,100,100,100,-98,-87,-82,100,100,100,100,-91,100,100,-76,-78,100,100,100,100,100,100,100
25,2022-07-22-20:01:22,100,-88,-57,100,100,100,-94,-84,-80,100,100,100,100,-92,100,100,-87,-69,100,100,100,100,100,100,100
26,2022-07-22-20:01:27,100,-88,-56,100,100,100,100,-84,-80,100,100,100,100,-86,100,100,100,-69,100,100,100,100,100,100,100
27,2022-07-22-20:01:32,100,-92,-58,100,-96,100,100,-86,-82,100,100,100,100,-91,100,100,-76,-78,100,100,100,100,100,100,100
28,2022-07-22-20:01:37,100,-82,-54,100,100,100,100,-82,-81,100,100,100,100,-89,100,100,100,-73,100,100,100,100,100,100,100
29,2022-07-22-20:01:42,100,-82,-58,100,100,100,-95,-86,-82,100,100,100,100,-91,100,100,-76,-78,100,100,100,100,100,100,100
30,2022-07-22-20:01:47,100,-93,-58,100,100,100,-96,-86,-82,100,100,100,100,-90,100,100,-76,-78,100,100,100,100,100,100,100
31,2022-07-22-20:01:52,100,-82,-54,100,100,100,100,-83,-84,100,100,100,100,-90,100,100,-80,-73,100,100,100,100,100,100,100
32,2022-07-22-20:01:57,100,-91,-58,100,-99,100,-98,-84,-81,100,100,100,100,-92,100,100,-76,-78,100,100,100,100,100,100,100
33,2022-07-22-20:02:02,100,-82,-56,100,100,100,-94,-83,-83,100,100,100,100,-87,100,100,-80,-73,100,100,100,100,100,100,100
34,2022-07-22-20:02:07,100,-83,-54,100,100,100,-96,-82,-84,100,100,100,100,-89,100,100,-80,-73,100,100,100,100,100,100,100
35,2022-07-22-20:02:12,100,100,-56,100,100,100,100,-85,-80,100,100,100,100,-86,100,100,-89,-66,100,100,100,100,100,100,100
36,2022-07-22-20:02:17,100,-82,-54,100,100,100,-97,-83,-83,100,100,100,100,-89,100,100,-80,-73,100,100,100,100,100,100,100
37,2022-07-22-20:02:22,100,-92,-58,100,-97,100,100,-84,-80,100,100,100,100,-91,100,100,-76,-78,100,100,100,100,100,100,100
38,2022-07-22-20:02:27,100,-89,-57,100,100,100,-96,-84,-80,100,100,100,100,-86,100,100,100,-68,100,100,100,100,100,100,100
39,2022-07-22-20:02:32,100,-93,-59,100,100,100,100,-87,-82,100,100,100,100,-91,100,100,-76,-78,100,100,100,100,100,100,100
40,2022-07-22-20:02:37,100,-88,-56,100,100,100,100,-84,-80,100,100,100,100,-86,100,100,-101,-69,100,100,100,100,100,100,100
41,2022-07-22-20:02:42,100,-92,-58,100,100,100,100,-83,-83,100,100,100,100,-89,100,100,-80,-73,100,100,100,100,100,100,100
42,2022-07-22-20:02:47,100,-94,-58,100,-98,100,100,-86,-82,100,100,100,100,-91,100,100,-76,-78,100,100,100,100,100,100,100
43,2022-07-22-20:02:52,100,-83,-54,100,100,100,100,-82,-83,100,100,100,100,-89,100,100,-80,-73,100,100,100,100,100,100,100
44,2022-07-22-20:02:57,100,-92,-58,100,100,100,-97,-86,-82,100,100,100,100,-92,100,100,-76,-78,100,100,100,100,100,100,100
45,2022-07-22-20:03:02,100,-90,-56,100,-98,100,-96,-85,-80,100,100,100,100,-85,100,100,100,-68,100,100,100,100,100,100,100
46,2022-07-22-20:03:07,100,-83,-54,100,100,100,-96,-83,-83,100,100,100,100,-89,100,100,-80,-73,100,100,100,100,100,100,100
47,2022-07-22-20:03:12,100,-89,-56,100,-99,100,100,-85,-80,100,100,100,100,-86,100,100,100,-68,100,100,100,100,100,100,100
48,2022-07-22-20:03:17,100,-82,-54,100,100,100,-97,-83,-83,100,100,100,100,-90,100,100,-80,-73,100,100,100,100,100,100,100
49,2022-07-22-20:03:22,100,-93,-58,100,-95,100,-98,-87,-82,100,100,100,100,-91,100,100,-76,-78,100,100,100,100,100,100,100
50,2022-07-22-20:03:27,100,-89,-57,100,100,100,100,-84,-80,100,100,100,100,-86,100,100,-99,-68,100,100,100,100,100,100,100
51,2022-07-22-20:03:32,100,-92,-58,100,100,100,100,-86,-82,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100
52,2022-07-22-20:03:37,100,-88,-57,100,100,100,100,-85,-80,100,100,100,100,-86,100,100,-76,-69,100,100,100,100,100,100,100
53,2022-07-22-20:03:42,100,-82,-54,100,100,100,-94,-83,-83,100,100,100,100,-89,100,100,-80,-69,100,100,100,100,100,100,100
54,2022-07-22-20:03:47,100,-91,-58,100,-96,100,100,-87,-82,100,100,100,100,-91,100,100,-76,-78,100,100,100,100,100,100,100
55,2022-07-22-20:03:52,100,-92,-58,100,100,100,-98,100,-83,100,100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100
56,2022-07-22-20:03:57,100,-93,-59,100,100,100,-100,-83,-83,100,100,100,100,-90,100,100,-76,-78,100,100,100,100,100,100,100
57,2022-07-22-20:04:02,100,-88,-57,100,100,100,100,-85,-80,100,100,100,100,-86,100,100,-76,-68,100,100,100,100,100,100,100
58,2022-07-22-20:04:07,100,-82,-54,100,100,100,-97,-83,-80,100,100,100,100,-89,100,100,-80,-73,100,100,100,100,100,100,100
59,2022-07-22-20:04:12,100,100,-54,100,100,100,100,-83,-83,100,100,100,100,-89,100,100,100,-73,100,100,100,100,100,100,100
