index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
13,2022-07-22-19:33:57,100,-86,-60,-96,-87,100,-81,-81,-71,100,-89,100,100,-83,-95,100,-71,-61,100,100,100,100,100,-92,100
14,2022-07-22-19:34:02,100,-86,-60,-97,-88,100,-89,-73,-71,100,-89,100,100,-86,100,100,-71,-58,100,100,100,100,100,-92,100
15,2022-07-22-19:34:07,100,-86,-60,100,-92,100,-89,-83,-81,100,-89,100,100,-87,-96,100,-73,-58,100,100,100,100,100,-92,100
16,2022-07-22-19:34:12,100,-86,-64,-96,-88,100,-81,-73,-82,-93,-89,100,100,-83,100,100,-73,-58,100,100,100,100,100,100,100
17,2022-07-22-19:34:17,100,-92,-60,-96,-92,100,-89,-83,-81,-98,-90,100,100,-83,100,100,-73,-58,100,100,100,100,100,-92,100
18,2022-07-22-19:34:22,100,-86,-60,-96,100,100,-81,-73,-81,100,100,100,100,-86,100,100,-71,-58,100,100,100,100,100,100,100
19,2022-07-22-19:34:27,100,-86,-57,-96,-87,100,-81,-73,-81,100,100,100,100,-86,-96,100,-71,-58,100,100,100,100,100,100,100
20,2022-07-22-19:34:32,100,-84,-60,-97,100,100,-81,-73,-71,100,100,100,100,-86,-96,100,-73,-58,100,100,100,100,100,-92,100
21,2022-07-22-19:34:37,100,-86,-64,-96,-87,100,-89,-80,-71,100,-89,100,100,-86,100,100,-85,-58,100,100,100,100,100,100,100
22,2022-07-22-19:34:42,100,-86,-64,-96,100,100,-89,-82,-81,100,100,100,100,-83,-96,100,-73,-58,100,100,100,100,100,-95,100
23,2022-07-22-19:34:47,100,-84,-64,100,-88,100,-81,-80,-81,100,-89,100,100,-86,100,100,-73,-58,100,100,100,100,100,-92,100
24,2022-07-22-19:34:52,100,-86,-57,-96,-92,100,-81,-81,-71,100,-89,100,100,-87,-95,100,-71,-61,100,100,100,100,100,-92,100
25,2022-07-22-19:34:57,100,-84,-57,-95,100,100,-89,-80,-81,100,-89,100,100,-87,100,100,-71,-61,100,100,100,100,100,-92,100
26,2022-07-22-19:35:02,100,-86,-64,-96,-92,100,-89,-83,-81,100,100,100,100,-88,100,100,-71,-58,100,100,100,100,100,100,100
27,2022-07-22-19:35:07,100,-86,-64,100,-92,100,-89,-82,-82,100,-89,100,100,100,100,100,-73,-58,100,100,100,100,100,-92,100
28,2022-07-22-19:35:12,100,-84,-57,-96,-92,100,-81,-81,-81,100,-90,100,100,-83,-96,100,-85,-58,100,100,100,100,100,-92,100
29,2022-07-22-19:35:17,100,-81,-59,100,-87,100,-81,-73,-71,-97,-89,100,100,-88,100,100,-85,-58,100,100,100,100,100,-91,100
30,2022-07-22-19:35:22,100,-87,-64,100,-91,100,-88,-80,-81,100,-86,100,100,-83,100,100,-92,-58,100,100,100,100,100,-93,100
31,2022-07-22-19:35:27,100,-85,-65,100,-89,100,-85,-79,-82,-94,-89,100,100,-89,100,100,-71,-58,100,-97,100,100,100,-92,100
32,2022-07-22-19:35:32,100,-84,-64,100,-91,100,-87,-82,-82,-93,-90,100,100,-87,-96,100,-73,-58,100,100,100,100,100,100,100
33,2022-07-22-19:35:37,100,-84,-64,-96,100,100,-81,-82,-81,100,-89,100,100,-83,100,100,-71,-58,100,100,100,100,100,-92,100
34,2022-07-22-19:35:42,100,-93,-64,-96,100,100,-92,-73,-71,100,-89,100,100,-86,100,100,-71,-61,100,100,100,100,100,-92,100
35,2022-07-22-19:35:47,100,-84,-60,-97,100,100,-89,-73,-81,100,-90,100,100,-86,100,100,-85,-61,100,100,100,100,100,-92,100
36,2022-07-22-19:35:52,100,-86,-64,100,-87,100,-81,-83,-71,100,-90,100,100,-86,-96,100,-71,-58,100,100,100,100,100,-92,100
37,2022-07-22-19:35:57,100,-86,-57,-96,-87,100,-91,-82,-81,100,-89,100,100,-83,100,100,-85,-61,100,100,100,100,100,100,100
38,2022-07-22-19:36:02,100,-85,-57,-96,-88,100,-89,-81,-81,100,-89,100,100,-86,100,100,-71,-58,100,100,100,100,100,100,100
39,2022-07-22-19:36:07,100,-86,-60,-96,-92,100,-92,-73,-82,-94,100,100,100,-83,100,100,100,-58,100,100,100,100,100,100,100
40,2022-07-22-19:36:12,100,-84,-64,-97,100,100,-92,-73,-81,100,-89,100,100,-83,100,100,-71,-58,100,100,100,100,100,-92,100
41,2022-07-22-19:36:17,100,-84,-60,-96,100,100,-81,-73,-81,-94,-89,100,100,-86,100,100,-71,-58,100,100,100,100,100,-92,100
42,2022-07-22-19:36:22,100,-84,-60,100,100,100,100,-73,-81,100,-94,100,100,-88,100,100,-71,-58,100,100,100,100,100,100,100
43,2022-07-22-19:36:27,100,-86,-57,-97,100,100,-81,-73,-81,-94,-89,100,100,-86,100,100,-71,-58,100,100,100,100,100,-95,100
44,2022-07-22-19:36:32,100,-84,-60,-96,-92,100,-81,-82,-82,-94,100,100,100,-88,100,100,-71,-58,100,100,100,100,100,-92,100
45,2022-07-22-19:36:37,100,-81,-59,-97,-90,100,-81,-81,-79,-94,-93,100,100,-87,-96,100,-87,-60,100,100,100,100,100,100,100
46,2022-07-22-19:36:42,100,-89,-64,100,-92,100,-81,-81,-72,100,-89,100,100,-87,100,100,-71,-58,100,100,100,100,100,-93,100
47,2022-07-22-19:36:47,100,-84,-64,100,100,100,-89,-81,-81,100,-90,100,100,-88,100,100,-72,-58,100,100,100,100,100,100,100
48,2022-07-22-19:36:52,100,-86,-57,-96,-88,100,-92,-83,-82,-97,-89,100,100,-86,100,100,-73,-58,100,100,100,100,100,100,100
49,2022-07-22-19:36:57,100,-88,-68,100,-88,100,-91,-82,-71,100,-94,100,100,-86,-95,100,-71,-59,100,100,100,100,100,100,100
50,2022-07-22-19:37:02,100,-84,-60,100,-92,100,-92,-81,-71,-94,-89,100,100,-87,-96,100,-73,-61,100,100,100,100,100,100,100
51,2022-07-22-19:37:07,100,-86,-57,-96,-87,100,-89,-83,-71,100,100,100,100,-86,-96,100,-85,-58,100,100,100,100,100,100,100
52,2022-07-22-19:37:12,100,-84,-64,-96,-92,100,-81,-83,-81,-94,100,100,100,-88,100,100,-73,-61,100,100,100,100,100,100,100
53,2022-07-22-19:37:17,100,-84,-64,100,-92,100,-81,-83,-81,-98,-89,100,100,-88,100,100,-73,-61,100,100,100,100,100,100,100
54,2022-07-22-19:37:22,100,-84,-60,-96,-92,100,-81,-73,-81,100,-89,100,100,-87,100,100,-73,-58,100,100,100,100,100,100,100
55,2022-07-22-19:37:27,100,-92,-60,-96,-92,100,-81,-81,-81,100,-89,100,100,-87,100,100,-72,-61,100,100,100,100,100,100,100
56,2022-07-22-19:37:32,100,-86,-64,100,-92,100,-89,-83,-82,100,-89,100,100,-88,100,100,-85,-58,100,100,100,100,100,-92,100
57,2022-07-22-19:37:37,100,-86,-60,100,-92,100,-81,-73,-81,100,-89,100,100,-88,100,100,-72,-58,100,100,100,100,100,-93,100
58,2022-07-22-19:37:42,100,-86,-57,-96,-92,100,-81,-81,-71,100,-89,100,100,-87,100,100,-85,-58,100,100,100,100,100,100,100
59,2022-07-22-19:37:47,100,-86,-60,100,-92,100,-89,-73,-81,100,-90,100,100,-88,100,100,-85,-58,100,100,100,100,100,-92,100
