index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
18,2022-07-19-18:05:59,-85,-58,-86,-90,-59,-80,-83,-80,-75,-85,-90,-74,-89,-98,-77,-89,-86,-74,-74,-86,-90,100,-87,-88,-80,-84
19,2022-07-19-18:06:04,-85,100,-86,-90,-58,-80,-80,-80,-64,100,-89,-74,-90,-92,-77,100,-82,-72,-75,100,-91,100,100,-88,-80,-84
20,2022-07-19-18:06:09,-96,-65,100,-90,-62,-84,-83,-86,-75,-95,100,-92,-93,100,-83,100,-86,-74,-84,-90,-92,100,100,-91,-81,-94
21,2022-07-19-18:06:14,-86,-58,-86,-90,-59,-80,-79,-79,-64,-85,-89,-73,-90,-91,-78,100,-81,-72,-75,-86,-91,100,-87,-88,-80,-84
22,2022-07-19-18:06:19,100,-60,-94,-90,-62,-82,-82,-86,-75,-84,-96,-76,-90,-97,-83,100,-86,-68,-85,100,-91,100,-94,100,-81,100
23,2022-07-19-18:06:24,-95,-65,100,-90,-62,-83,-83,100,-75,-96,100,-92,-92,-98,-84,100,-87,-74,100,-88,100,100,-85,-92,-80,-93
24,2022-07-19-18:06:29,100,-60,100,-84,-60,100,-77,-81,-71,100,100,100,-90,-93,-80,100,-77,100,-71,-85,-96,100,100,100,-80,100
25,2022-07-19-18:06:34,-96,-65,100,-90,-62,-84,-83,-86,-75,-84,100,-76,-94,100,-84,-96,-86,-74,-84,-89,-90,100,-85,100,-81,-93
26,2022-07-19-18:06:39,-86,-58,-86,-91,-59,-80,-80,-79,-64,-85,-88,-74,-90,-91,-77,-89,-77,-72,-75,-86,-91,100,-87,-89,-80,-84
27,2022-07-19-18:06:44,100,-60,-93,-84,-60,-82,-77,-80,-71,-84,-96,-77,-90,100,-80,100,-77,-69,-71,-86,100,100,-96,-86,-80,-98
28,2022-07-19-18:06:49,-85,-58,-86,-89,-58,-79,-80,-79,100,-85,-89,-74,100,-91,-78,100,-82,-72,-75,-86,-91,100,-87,-87,-80,-84
29,2022-07-19-18:06:54,-86,-60,-94,-85,-60,-82,-77,-80,-71,-84,-89,-76,-89,-92,100,100,-77,-68,-71,-86,100,100,-87,-86,-80,-84
30,2022-07-19-18:06:59,-96,-65,-94,-90,-62,-84,-83,-85,-75,-96,100,-93,-93,-94,-83,-96,-87,-74,-84,100,100,100,-86,-91,-80,-94
31,2022-07-19-18:07:04,-86,-58,-86,-90,-59,-80,-80,-80,-64,-85,-88,-74,-89,-91,-77,-89,-81,-72,-75,-86,-91,100,-87,-88,-80,-84
32,2022-07-19-18:07:09,-96,-65,100,-90,-62,-84,-83,100,-75,100,100,100,-92,100,-84,100,-86,100,-84,100,100,100,-85,100,-81,-94
33,2022-07-19-18:07:14,-86,-58,-85,-90,-59,-79,-80,-80,-64,-85,-89,-74,-90,-90,-78,-95,-82,-72,-75,100,-90,100,-85,-87,-80,-84
34,2022-07-19-18:07:19,-85,-60,-93,-84,-60,-82,-80,-81,-70,-84,-89,-76,-90,-94,-80,100,-77,-68,-71,-85,-91,100,100,-86,-80,-101
35,2022-07-19-18:07:24,-96,-65,-93,-90,-62,-83,-83,-86,-75,-96,100,-92,-93,-94,-83,100,-86,-74,-84,-89,-90,100,-86,-91,-81,-92
36,2022-07-19-18:07:29,100,-60,100,100,100,-82,-77,-80,-70,-84,100,100,100,100,-80,100,-77,100,-71,100,100,100,100,100,100,100
37,2022-07-19-18:07:34,-98,-65,-93,-90,-62,-83,-77,-86,-71,-84,100,-76,-90,-100,-83,100,-87,-74,-84,-86,-90,100,-86,-91,-80,-94
38,2022-07-19-18:07:39,-85,-58,-86,-90,-58,-80,-83,-80,-64,-85,-89,-73,-89,-92,-78,-88,-81,-72,-75,-90,-92,100,-87,-88,-80,-84
39,2022-07-19-18:07:44,100,-60,-94,-84,-60,-82,-79,-80,-71,-84,-96,-76,-89,-95,-80,-94,-77,-68,-71,-85,100,100,-88,-86,-80,-84
40,2022-07-19-18:07:49,-86,-58,-87,-92,-58,-80,100,100,-64,100,100,100,-87,100,100,100,-77,-72,-75,100,100,100,100,100,-80,100
41,2022-07-19-18:07:54,-85,-60,-94,-90,-60,-82,-77,-80,-71,-86,-89,-76,-90,-91,-80,-89,-81,-68,-75,-86,100,100,-87,-87,-80,-83
42,2022-07-19-18:07:59,-96,-65,-94,-90,-62,-83,-77,-86,-76,-97,100,-92,-93,-93,-84,100,-86,-74,-86,-89,-91,100,-86,-91,-81,-98
43,2022-07-19-18:08:04,-86,-58,-86,-89,-59,-80,-80,-80,-64,-85,-89,-74,-89,-93,-77,-89,-82,-72,-74,-86,-92,100,-85,-88,-80,-84
44,2022-07-19-18:08:09,100,-58,100,100,100,100,-80,-80,100,-86,-88,-73,100,100,-77,-89,-82,100,100,-86,100,100,-87,100,100,-84
45,2022-07-19-18:08:14,-97,-58,-85,-90,-62,-80,-79,-80,-76,-85,-89,-73,-90,-92,-83,-96,-82,-74,-75,-89,-92,100,-87,-88,-80,-84
46,2022-07-19-18:08:19,100,-60,-94,-84,-60,-82,-80,-80,-64,-85,-89,-77,-90,-94,-80,-89,-77,-68,-71,100,-92,100,-87,-87,-80,-84
47,2022-07-19-18:08:24,100,-65,100,-90,-62,-83,-77,-86,-75,-96,100,-91,-94,-93,-84,100,-86,-74,-84,100,-91,100,-86,100,-81,-93
48,2022-07-19-18:08:29,100,-65,100,-90,100,-84,-83,-86,-75,100,100,-93,-95,100,100,100,-85,-74,100,100,100,100,100,100,-81,-93
49,2022-07-19-18:08:34,100,-65,-93,-85,-62,-83,-77,-86,-71,-95,100,-92,-93,-96,-83,-95,-86,-68,-84,-85,-93,100,100,-86,-80,-100
50,2022-07-19-18:08:39,-85,-58,-86,-90,-62,-80,-80,-78,-64,-85,100,-74,-92,100,-77,-97,-81,-72,-75,-89,-92,100,-87,-88,-83,-84
51,2022-07-19-18:08:44,-85,-60,-93,-84,-60,-82,-77,-80,-71,-86,-90,-76,-89,-94,-80,-89,-77,-72,-71,-86,-94,100,-87,-86,-80,-83
52,2022-07-19-18:08:49,100,-60,100,-84,-60,-82,-77,-80,-71,-84,100,-76,-90,100,-80,100,-77,-68,-71,-85,100,100,100,-86,-80,100
53,2022-07-19-18:08:54,-85,-58,-86,-89,-58,-82,-80,-80,-64,-85,-88,-76,-90,-92,-78,-89,-82,-68,-75,-86,-91,100,-88,-88,-80,-84
54,2022-07-19-18:08:59,-96,-65,-93,-90,-62,-83,-83,-86,-71,-95,100,-93,-94,-97,-83,100,-87,-74,-71,-86,100,100,-85,-86,-80,100
55,2022-07-19-18:09:04,-86,-58,100,-90,-59,-80,-79,-80,-64,-85,100,-74,-89,-91,-77,-89,-82,-72,-75,-89,-90,100,-87,-88,-80,-83
56,2022-07-19-18:09:09,-85,-58,100,-90,-59,-80,-80,-80,-64,-85,-88,-74,-89,-91,-78,100,-82,-72,-75,-86,-92,100,-87,-87,-80,100
57,2022-07-19-18:09:14,-96,-65,100,-90,-62,-83,-83,-86,-76,-96,100,-92,-94,100,-83,100,-87,-74,-84,-89,-92,100,-86,-92,-81,-95
58,2022-07-19-18:09:19,-85,-60,-86,-90,-58,-79,-80,-80,-71,-85,-89,-74,-90,-91,-78,-89,-82,-72,-71,-86,-92,100,-87,100,-80,-84
59,2022-07-19-18:09:24,100,-65,100,-91,-62,-83,-83,-85,-76,-94,100,-77,-90,100,-84,-94,-87,-74,-71,-86,-92,100,100,-87,-80,-94
